"tip.label","species","mean_ED","median_ED","sd_ED","mean_rank","median_rank","top20_count","top20_frequency","mean_EH_66","median_EH_66","sd_EH_66","mean_rank_66","median_rank_66","top20_count_66","top20_frequency_66","mean_EH_145","median_EH_145","sd_EH_145","mean_rank_145","median_rank_145","top20_count_145","top20_frequency_145"
"Mobula_thurstoni","Mobula thurstoni",26.0744614687719,26.027093513661,6.69760174442698,633.39,609.5,0,0,2.3270615490486,2.22779630237057,0.723913541618856,589.01,596,0,0,0.34622705599111,0.336837522775177,0.0959521197595149,598.63,582.5,0,0
"Himantura_randalli","Himantura randalli",26.4842259417548,24.5587226248626,8.37954090660403,633.81,637.5,0,0,1.59045355706811,1.5432458222749,0.378980683472343,774,821.5,0,0,0.28390745060684,0.27916261884144,0.0562833314679394,788.18,827.5,0,0
"Mobula_kuhlii","Mobula kuhlii",26.0643563892398,25.7570929094693,6.69476974877198,634.76,629.5,0,0,2.32546135179192,2.22579038088298,0.721765221519627,589.35,594,0,0,0.34614873969167,0.33752973264517,0.0955237215260677,598.93,579,0,0
"Fenestraja_plutonia","Fenestraja plutonia",27.9777512596094,25.576443939885,12.8190491606745,635.11,676.5,0,0,1.86236557076187,1.08710651643043,1.70467941688174,816.76,900.5,0,0,0.269848190951508,0.240837424867985,0.114803555495245,906.64,962,0,0
"Okamejei_hollandi","Okamejei hollandi",26.9927907855205,25.750405862437,10.0314036766781,635.35,668.5,0,0,0.76382416014365,0.65707081306113,0.403116314179897,1073.83,1076,0,0,0.207665637333861,0.20355335753859,0.0513513999595645,1100.67,1107,0,0
"Breviraja_nigriventralis","Breviraja nigriventralis",27.8338371247173,24.180305562228,12.6952230245244,635.53,661.5,0,0,1.92199447380196,1.20370093645814,2.12918810051457,842.7,916.5,0,0,0.257346195679681,0.238291048377341,0.101340391841408,942.01,976.5,0,0
"Scyliorhinus_tokubee","Scyliorhinus tokubee",27.9532365069616,24.850012347391,14.9597612673245,635.57,656,1,0.01,2.94118096358762,2.51606300723992,2.86870066368753,529.42,533.5,1,0.01,0.700718863951488,0.704993656783576,0.366390793658167,368.99,362,0,0
"Rhinoptera_peli","Rhinoptera peli",27.3887006284431,23.5128188069592,11.6781482691117,637.54,669.5,0,0,2.31224905556325,2.21371144400901,0.744694362137243,594.83,596.5,0,0,0.344889046662656,0.335764397442341,0.0935260082630293,601.46,591.5,0,0
"Scyliorhinus_garmani","Scyliorhinus garmani",26.9754233290572,24.9333075144887,10.0240987692121,637.89,674.5,0,0,2.70228623231671,2.61222801837789,0.977649842347716,524.66,521.5,0,0,0.68637715188032,0.716855300356826,0.272988306381425,366.44,360,0,0
"Breviraja_claramaculata","Breviraja claramaculata",27.2492428939546,25.7666358803043,11.7398636167766,639.45,631,0,0,1.8819441510457,1.2062054783323,2.05058343228711,844.79,914.5,0,0,0.25594408909797,0.238738863670593,0.101069737057245,944.86,974.5,0,0
"Raja_undulata","Raja undulata",26.9184939086553,25.1510738962518,10.8698884631729,641.35,650,0,0,0.870626037006806,0.732807720574427,0.474874404837104,1025.5,1039,0,0,0.216166958131613,0.20936416358107,0.0570870957752695,1061.01,1061,0,0
"Breviraja_colesi","Breviraja colesi",28.4454985865035,24.5865014781819,15.6024884250387,641.78,696,0,0,2.03031226633612,1.20223908067945,2.58808086902752,841,915.5,0,0,0.258482471578311,0.238415292329602,0.105821046639557,941.9,977,0,0
"Etmopterus_compagnoi","Etmopterus compagnoi",27.2042807125223,25.0298245686978,11.6022845394803,641.88,664,0,0,2.24458359364729,2.25833809123186,1.13204321296856,634.94,649,0,0,0.569834706670163,0.577638699079161,0.198185469388806,425.99,427,0,0
"Scyliorhinus_hesperius","Scyliorhinus hesperius",27.5914928530987,25.5856001508744,13.0164008527338,643.78,681,0,0,2.83151146807463,2.55599909464226,1.38300239010504,518.84,522,0,0,0.701292714852387,0.706460182173126,0.304388428711876,365.95,357.5,0,0
"Torpedo_semipelagica","Torpedo semipelagica",26.8800069605154,24.3244956897493,11.1944072057118,644.74,647.5,0,0,2.69122723596845,2.51753297376564,0.720634586487609,528.34,574.5,0,0,0.666025575908879,0.637716866461737,0.113040550335311,360.31,383,0,0
"Torpedo_suessii","Torpedo suessii",27.1181943326402,24.3977026947402,11.3546243603034,645.27,676.5,0,0,2.66963150886759,2.5443671719135,0.715551916508918,533.46,556,0,0,0.662569225964786,0.649963693500621,0.105504041938244,361.69,381,0,0
"Dasyatis_parvonigra","Dasyatis parvonigra",27.8603633418485,24.1071809151115,13.8985549020937,645.7,649,0,0,1.75437089353286,1.62583703410243,0.779193009678093,752.33,772,0,0,0.282570890605932,0.280417959760022,0.0615578915412224,799.06,815.5,0,0
"Himantura_marginata","Himantura marginata",26.1992796805833,24.5314513159733,8.81525748318215,646.86,638,0,0,1.59713600794666,1.54285636784347,0.405281412721243,771.56,819,0,0,0.284132664920034,0.277108722598986,0.0573486152634651,789.12,825,0,0
"Etmopterus_hillianus","Etmopterus hillianus",26.9070128078262,24.693759590534,10.7983318479882,647.69,675,0,0,2.23317174540895,2.1902878149147,0.995430915856594,636.54,646.5,0,0,0.569243565081788,0.580051064176929,0.192004091890842,427.31,430.5,0,0
"Galeus_springeri","Galeus springeri",28.1241229462347,25.0638524318606,15.3784188301961,648.26,678,0,0,2.59305320465557,2.34885056648097,2.03769921254335,619.6,643.5,0,0,0.325332437584613,0.318149516871367,0.103734344219139,662.56,654,0,0
"Squatina_guggenheim","Squatina guggenheim",25.7417076974363,26.7544136151344,6.69291657093747,649.39,647.5,0,0,3.65054127773307,3.6608984206119,1.00284783777329,394.65,397.5,0,0,1.16639001897026,1.19831425127247,0.358979320826965,218.77,225.5,0,0
"Torpedo_alexandrinsis","Torpedo alexandrinsis",26.8236397245562,23.1625799262791,11.1713507498677,654.24,678.5,0,0,2.69574864918133,2.52662426320664,0.68480927211142,528.44,565,0,0,0.66445040736852,0.65851705935488,0.105088509951613,362.28,382.5,0,0
"Scyliorhinus_meadi","Scyliorhinus meadi",26.6151072370554,24.8999815306941,11.0172662344596,654.37,668,0,0,2.63186195472613,2.5516712414648,0.964884769813513,536.03,539,0,0,0.679260386458054,0.700801868327484,0.272121706623775,371.21,366.5,0,0
"Squatina_occulta","Squatina occulta",25.5725331875653,26.4661993161454,6.75544527140424,654.81,658,0,0,3.64887996881702,3.63436646302322,1.00549429912767,394.6,395.5,0,0,1.16524727181057,1.19551603279305,0.358221299380956,219.03,225,0,0
"Torpedo_formosa","Torpedo formosa",26.5612123140235,24.798256406966,10.9825734346555,656.92,672,0,0,2.74274561198131,2.5231140586964,0.819299038767251,521.68,557.5,0,0,0.665852251979178,0.650945697257014,0.111636117981649,359.65,379,0,0
"Galeus_antillensis","Galeus antillensis",27.360786532428,24.3857807587737,14.026560864792,657.25,696.5,0,0,2.54513715393338,2.38827093460999,1.90261247560204,625.01,656.5,0,0,0.325699536212533,0.319430395231757,0.107812677611404,663.93,654,0,0
"Raja_miraletus","Raja miraletus",26.2801500454491,24.7785866847107,10.6630327425503,657.46,682.5,0,0,0.879068428647297,0.743398944094092,0.544835886215416,1025.04,1039,0,0,0.21650551438728,0.211262318661809,0.0569619280050756,1060.09,1057,0,0
"Hemitriakis_indroyonoi","Hemitriakis indroyonoi",26.0457780003796,24.6569834821754,8.88104399861251,657.8,727,0,0,3.1053054029288,3.44594575597927,1.41178559938376,505.02,453,0,0,0.331893739186132,0.330916101697946,0.116673930352556,661.95,618.5,0,0
"Urotrygon_venezuelae","Urotrygon venezuelae",26.2670605251523,23.9829260654481,10.2947924897971,658.59,713,0,0,2.13192012543462,2.05148147210231,0.657833424667401,643.34,658.5,0,0,0.296955482490278,0.291184756346174,0.0649515916185787,731.75,751.5,0,0
"Rhinoptera_adspersa","Rhinoptera adspersa",26.0017438180307,24.0768878480625,9.27788870172768,659.24,707.5,0,0,2.27809079930522,2.2568051622055,0.671432819185334,598.81,605,0,0,0.343941773995524,0.337672001500597,0.0921032773956614,601.07,584.5,0,0
