"tip.label","mean_ED","median_ED","sd_ED","mean_rank","median_rank","top20_count","top20_frequency","species","length","trophic.level","max.depth","vertical.position","reproductive.guild","growth.ratio","shape.pc1","shape.pc2","top20_ED_100tree"
"Himantura_kittipongi",27.2077434914333,25.8055030228158,8.7180358259134,617.88,625,0,0,"Himantura kittipongi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Scyliorhinus_boa",28.5370601234476,26.0221885171575,12.8144893316357,618.97,644,0,0,"Scyliorhinus boa",-0.637487677395494,0.0846966521121492,0.475279367253361,"bathydemersal","oviparous",0.245824678126734,-0.919378467559333,-0.123860595739538,"Other species"
"Urolophus_westraliensis",26.779893015224,26.2416923519681,7.26345254731469,619.24,607,0,0,"Urolophus westraliensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Brochiraja_microspinifera",26.7670556921686,26.1557583549304,7.58735942149634,619.36,548,0,0,"Brochiraja microspinifera",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Scyliorhinus_comoroensis",28.8149333435639,24.9426440414768,14.3254899461293,620.74,679.5,0,0,"Scyliorhinus comoroensis",-0.500764587557663,0.0394522432974763,0.0410512050011602,"bathydemersal","oviparous",-0.141317981210445,-1.10211263172826,-0.438286589478831,"Other species"
"Sympterygia_bonapartii",26.6080714323885,26.4739966767795,6.77179455717615,621.02,576.5,0,0,"Sympterygia bonapartii",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Galeus_arae",26.8040326992328,25.6566541404993,7.91848428339345,623.47,626,0,0,"Galeus arae",-1.05822573476065,-1.56240976813618,0.561243205064146,"bathydemersal","aplacental viviparous",0.0561636091352966,-0.777922688863618,0.124429464201352,"Other species"
"Acroteriobatus_variegatus",27.4673165518906,25.2378661766744,10.8071480665557,628.05,674.5,0,0,"Acroteriobatus variegatus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinobatos_annandalei",27.4663031663224,25.2378661766744,10.8083436748171,628.07,674.5,0,0,"Rhinobatos annandalei",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinoptera_marginata",28.1318799157915,24.4436007110863,13.7776009594914,629.31,685,0,0,"Rhinoptera marginata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Mobula_eregoodootenkee",27.2807056280791,24.7712359359259,10.2939803010581,629.45,665,0,0,"Mobula eregoodootenkee",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urolophus_papilio",28.3833552636901,25.8326764181075,14.6907383741585,630.19,648.5,0,0,"Urolophus papilio",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Dasyatis_geijskesi",28.743499877258,24.5545961935073,15.0863580575805,630.69,610.5,0,0,"Dasyatis geijskesi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Dasyatis_rudis",28.3461952981078,25.0720023538164,13.4268537461078,632.5,656,0,0,"Dasyatis rudis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Dasyatis_izuensis",28.5209859494535,24.7182935288572,14.4673936145861,633.15,656.5,0,0,"Dasyatis izuensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Mobula_thurstoni",26.0744614687719,26.027093513661,6.69760174442698,633.39,609.5,0,0,"Mobula thurstoni",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Himantura_randalli",26.4842259417548,24.5587226248626,8.37954090660403,633.81,637.5,0,0,"Himantura randalli",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Mobula_kuhlii",26.0643563892398,25.7570929094693,6.69476974877198,634.76,629.5,0,0,"Mobula kuhlii",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Fenestraja_plutonia",27.9777512596094,25.576443939885,12.8190491606745,635.11,676.5,0,0,"Fenestraja plutonia",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Okamejei_hollandi",26.9927907855205,25.750405862437,10.0314036766781,635.35,668.5,0,0,"Okamejei hollandi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Breviraja_nigriventralis",27.8338371247173,24.180305562228,12.6952230245244,635.53,661.5,0,0,"Breviraja nigriventralis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Scyliorhinus_tokubee",27.9532365069616,24.850012347391,14.9597612673245,635.57,656,1,0.01,"Scyliorhinus tokubee",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinoptera_peli",27.3887006284431,23.5128188069592,11.6781482691117,637.54,669.5,0,0,"Rhinoptera peli",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Scyliorhinus_garmani",26.9754233290572,24.9333075144887,10.0240987692121,637.89,674.5,0,0,"Scyliorhinus garmani",-1.11031890621436,-0.349613835103585,-0.766248521526076,"benthopelagic","oviparous",-0.0228989362290777,-1.20046271520772,0.0107737621516735,"Other species"
"Breviraja_claramaculata",27.2492428939546,25.7666358803043,11.7398636167766,639.45,631,0,0,"Breviraja claramaculata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Raja_undulata",26.9184939086553,25.1510738962518,10.8698884631729,641.35,650,0,0,"Raja undulata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Breviraja_colesi",28.4454985865035,24.5865014781819,15.6024884250387,641.78,696,0,0,"Breviraja colesi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_compagnoi",27.2042807125223,25.0298245686978,11.6022845394803,641.88,664,0,0,"Etmopterus compagnoi",-0.142687434803214,0.576021135043175,1.01642259185827,"pelagic-oceanic","viviparous",-0.380872178050104,-0.440185409672865,2.32196139941579,"Other species"
"Scyliorhinus_hesperius",27.5914928530987,25.5856001508744,13.0164008527338,643.78,681,0,0,"Scyliorhinus hesperius",-0.824302138392941,0.0495931551240896,0.151293683777881,"bathydemersal","oviparous",-0.287438056790715,-1.19292657273144,-0.179365636342733,"Other species"
"Torpedo_semipelagica",26.8800069605154,24.3244956897493,11.1944072057118,644.74,647.5,0,0,"Torpedo semipelagica",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Torpedo_suessii",27.1181943326402,24.3977026947402,11.3546243603034,645.27,676.5,0,0,"Torpedo suessii",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Dasyatis_parvonigra",27.8603633418485,24.1071809151115,13.8985549020937,645.7,649,0,0,"Dasyatis parvonigra",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Himantura_marginata",26.1992796805833,24.5314513159733,8.81525748318215,646.86,638,0,0,"Himantura marginata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_hillianus",26.9070128078262,24.693759590534,10.7983318479882,647.69,675,0,0,"Etmopterus hillianus",-1.45101226636758,1.08851415849481,0.524006572335312,"pelagic-oceanic","aplacental viviparous",-0.541631535585315,-0.696521594872137,0.798029101666248,"Other species"
"Galeus_springeri",28.1241229462347,25.0638524318606,15.3784188301961,648.26,678,0,0,"Galeus springeri",-1.11741959472283,0.179127146149065,0.50414959161971,"bathypelagic","oviparous",-0.695927204365654,-0.622434891560593,-0.72510783490978,"Other species"
"Squatina_guggenheim",25.7417076974363,26.7544136151344,6.69291657093747,649.39,647.5,0,0,"Squatina guggenheim",0.539480069502261,0.794508282980936,-0.0461376947159937,"demersal","aplacental viviparous",0.237948945882558,0.409403628190446,0.285021893508853,"Other species"
"Torpedo_alexandrinsis",26.8236397245562,23.1625799262791,11.1713507498677,654.24,678.5,0,0,"Torpedo alexandrinsis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Scyliorhinus_meadi",26.6151072370554,24.8999815306941,11.0172662344596,654.37,668,0,0,"Scyliorhinus meadi",-0.768228516480791,0.0618776373640259,0.37658540800809,"bathydemersal","oviparous",-0.100079232671733,-0.857435879545908,-0.35975348674786,"Other species"
"Squatina_occulta",25.5725331875653,26.4661993161454,6.75544527140424,654.81,658,0,0,"Squatina occulta",0.436962082736822,-0.81705148767583,-0.323079942934906,"demersal","aplacental viviparous",-0.064415464968327,0.423361920561253,0.568267628803335,"Other species"
"Torpedo_formosa",26.5612123140235,24.798256406966,10.9825734346555,656.92,672,0,0,"Torpedo formosa",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Galeus_antillensis",27.360786532428,24.3857807587737,14.026560864792,657.25,696.5,0,0,"Galeus antillensis",-0.519829836761915,0.345244343498983,0.50414959161971,"bathydemersal","oviparous",-0.193509780702432,-0.6709641908003,-0.843461935303764,"Other species"
"Raja_miraletus",26.2801500454491,24.7785866847107,10.6630327425503,657.46,682.5,0,0,"Raja miraletus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hemitriakis_indroyonoi",26.0457780003796,24.6569834821754,8.88104399861251,657.8,727,0,0,"Hemitriakis indroyonoi",0.436962082736822,-0.774941931285876,-0.224706044455709,"demersal","aplacental viviparous",-0.064415464968327,0.402490833953017,1.03262738375881,"Other species"
"Urotrygon_venezuelae",26.2670605251523,23.9829260654481,10.2947924897971,658.59,713,0,0,"Urotrygon venezuelae",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinoptera_adspersa",26.0017438180307,24.0768878480625,9.27788870172768,659.24,707.5,0,0,"Rhinoptera adspersa",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hemitriakis_abdita",25.8345099546646,24.0059597840397,8.53241717756452,660.16,700.5,0,0,"Hemitriakis abdita",-0.181465987600359,0.13989329440672,-0.435079406334895,"bathydemersal","aplacental viviparous",-1.04507654330911,0.477206914510683,0.662249950446435,"Other species"
"Etmopterus_joungi",26.0228133854801,24.5120073576819,9.53402998792544,661.64,686,0,0,"Etmopterus joungi",-0.940861846100519,0.366212649234482,0.807061985779293,"pelagic-oceanic","viviparous",-0.758096895490504,-0.00760065388913901,2.63729948407998,"Other species"
"Etmopterus_schmidti",26.2369910546709,24.1187133209159,10.6422873044044,663.98,667,0,0,"Etmopterus schmidti",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Fenestraja_sinusmexicanus",26.17552382002,25.0751082063098,10.8047053061532,664.91,683,0,0,"Fenestraja sinusmexicanus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Carcharhinus_brachyurus",25.0222428527019,26.3442344367949,6.17698430790688,666.31,650,0,0,"Carcharhinus brachyurus",1.77760066418622,1.08851415849481,-0.0461376947159937,"reef-associated","viviparous (with a yolk-sac placenta)",0.338941684246356,1.34308819619262,-1.74918288141636,"Other species"
"Urotrygon_simulatrix",26.0545122239317,25.8320223419395,10.6198188162502,666.86,615.5,0,0,"Urotrygon simulatrix",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Malacoraja_obscura",25.9576543213085,24.6143020632141,9.82456047140236,666.89,669,0,0,"Malacoraja obscura",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Galeus_cadenati",27.1246720974459,22.6198877726112,14.9540468071944,667.18,698.5,0,0,"Galeus cadenati",-0.546831769109527,0.417465238350685,0.118040270101751,"bathydemersal","oviparous",-0.15245406620064,-0.672713295301946,-1.01782921866209,"Other species"
"Etmopterus_villosus",26.2683501573224,22.635282918727,11.4104907871782,667.36,666.5,0,0,"Etmopterus villosus",-0.853240290336212,0.262757958482412,1.19340618399381,"bathydemersal","viviparous",-0.624546906884216,0.062495027182054,2.81720620258854,"Other species"
"Fenestraja_ishiyamai",26.0982799815957,25.2592646800142,10.3162589451469,667.78,686.5,0,0,"Fenestraja ishiyamai",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Fenestraja_atripinna",26.0718762964596,24.5420353225136,10.0816126964429,667.85,686.5,0,0,"Fenestraja atripinna",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Carcharhinus_isodon",24.840003833449,26.1714817713183,5.9266876194114,669.07,646.5,0,0,"Carcharhinus isodon",1.12431484279729,0.465251998599675,-2.43800462675473,"demersal","viviparous",-0.384127567362995,1.48687203899767,-1.32690335252962,"Other species"
"Mustelus_californicus",25.6026191846854,27.1980396261811,8.79356383963956,669.54,633,0,0,"Mustelus californicus",0.436962082736822,-0.769479996024101,-0.532548303673797,"demersal","viviparous (with a yolk-sac placenta)",0.120202440025322,0.719669988771238,1.21804530713908,"Other species"
"Malacoraja_senta",26.3370111572474,24.4369420881948,11.5991352699615,670.4,702.5,0,0,"Malacoraja senta",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Galeus_schultzi",26.8169229874331,22.8380212703465,13.1531051030617,670.78,715,0,0,"Galeus schultzi",-1.42839707514389,0.202654854160217,0.102820913930138,"bathydemersal","oviparous",-0.432385008036258,-0.707540241840797,-0.00133079374231731,"Other species"
"Urolophus_gigas",26.3859175412825,23.6358790432002,12.1474226755658,670.81,675.5,0,0,"Urolophus gigas",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_burgessi",26.0178882842796,23.4413139134175,11.3107479008461,671.46,709,0,0,"Etmopterus burgessi",-1.10854960722838,0.391681662879626,0.37658540800809,"pelagic-oceanic","viviparous",-1.19869810663181,-0.419155513849981,1.78010545774287,"Other species"
"Etmopterus_evansi",25.9407933973237,23.5103615731599,10.3260636098836,671.85,716.5,0,0,"Etmopterus evansi",-1.39080262062016,0.443500291921168,0.491042304163107,"pelagic-oceanic","viviparous",-1.75242000495452,-0.606344804353127,1.93914367315182,"Other species"
"Carcharhinus_dussumieri",24.7695759098593,25.5073737633037,5.74269730023582,672.14,661,0,0,"Carcharhinus dussumieri",0.448128721124742,1.08851415849481,-1.10614781234875,"reef-associated","viviparous",-0.312029662921441,1.42695749151047,-0.510803803792847,"Other species"
"Leucoraja_ocellata",25.0654493446448,25.4771683399723,7.55815724638869,672.32,627.5,0,0,"Leucoraja ocellata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Galeus_nipponensis",27.7105837211001,22.4472349895381,16.5131054171553,672.36,734.5,0,0,"Galeus nipponensis",-0.288296626311929,0.183724515776882,0.501152134489534,"bathydemersal","oviparous",0.474891561717076,-0.884217243702795,-0.151043527803466,"Other species"
"Etmopterus_decacuspidatus",26.4933945715308,24.3849628092937,12.3712432724094,672.38,686.5,0,0,"Etmopterus decacuspidatus",-1.4740140607266,0.425550654248971,0.494637657392698,"pelagic-oceanic","viviparous",-1.60180564107725,-0.101794081141659,1.78401147707897,"Other species"
"Fenestraja_sibogae",26.0978248638244,23.0268661980799,11.9053437121538,672.47,675.5,0,0,"Fenestraja sibogae",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_bullisi",25.4974219070289,23.9090775799285,8.98575206274932,673.11,671.5,0,0,"Etmopterus bullisi",-0.62936413686539,0.745115752962376,0.664819356444629,"pelagic-oceanic","viviparous",-0.476625857469348,-0.69775575228211,0.750885602313278,"Other species"
"Mustelus_norrisi",25.322564158553,28.3347166922666,8.02922564966187,673.68,586,0,0,"Mustelus norrisi",0.319881992490838,-0.703247264706915,-1.10614781234875,"demersal","viviparous (with a yolk-sac placenta)",-0.507212709015218,0.651232155372321,0.14478046820125,"Other species"
"Rhinoptera_brasiliensis",25.3675320137742,24.3351955083705,8.92128670704465,674.85,677,0,0,"Rhinoptera brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Torpedo_peruana",25.7930860316605,23.4499396055203,10.0508793706884,675.09,691.5,0,0,"Torpedo peruana",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Leucoraja_erinacea",24.9130412156961,24.1001215691867,7.3543391569581,676.71,645,0,0,"Leucoraja erinacea",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Carcharhinus_brevipinna",24.6470758077724,25.7573240722218,6.09329051570585,677.24,653.5,0,0,"Carcharhinus brevipinna",1.6698974216658,1.08851415849481,-1.10614781234875,"reef-associated","viviparous (with a yolk-sac placenta)",0.0819233446884732,1.48142036227374,-1.32302778913399,"Other species"
"Urolophus_kaianus",27.932579951116,21.463082324767,17.287976387884,677.28,724.5,2,0.02,"Urolophus kaianus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinoptera_sewelli",25.511957674999,23.6514097772027,9.70729968648186,678.06,688,0,0,"Rhinoptera sewelli",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Fenestraja_cubensis",25.8743310436657,22.8059526887223,11.641643390152,678.32,656,0,0,"Fenestraja cubensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_perryi",26.08410927785,23.6967895130422,12.216473451512,679.76,709.5,0,0,"Etmopterus perryi",-2.07888253713856,0.464989313810467,0.273928223037007,"pelagic-oceanic","viviparous",-0.666867964869999,0.128123527154727,1.5708078391266,"Other species"
"Rhinoptera_hainanensis",25.5465091022659,24.3693548444611,10.2312590914721,680.48,682,0,0,"Rhinoptera hainanensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Galeus_priapus",26.3402956582456,22.0666274151362,13.0291931269686,681.12,676.5,0,0,"Galeus priapus",-0.985295143481994,0.020143282046177,0.645115350174393,"benthopelagic","viviparous",-1.8498393359802,0.406911810624994,0.614796800327258,"Other species"
"Etmopterus_robinsi",25.632634826313,22.3818685598958,10.315106560401,682.35,712,0,0,"Etmopterus robinsi",-1.3248404532984,-0.0443148950840293,0.614650713676118,"bathydemersal","viviparous",-1.39618210116952,1.25420814672034,1.29274309673749,"Other species"
"Etmopterus_viator",25.7961633762093,23.2672219831503,11.5349640059279,682.54,728,0,0,"Etmopterus viator",-0.7848066284095,0.390976517155081,1.07774910029467,"bathydemersal","aplacental viviparous",-0.358051210745526,0.00577978642442458,1.21083840295549,"Other species"
"Parmaturus_lanatus",25.5244759153837,24.1026694802238,10.102350043947,682.59,723.5,0,0,"Parmaturus lanatus",-1.183070256264,-0.173473585778362,0.669672913857208,"bathydemersal","oviparous",-0.568504960961234,-1.31772396581832,0.00736975849303789,"Other species"
"Himantura_walga",24.1328798682095,24.285094713941,3.08655354563036,682.61,726,0,0,"Himantura walga",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_carteri",25.2146556985243,23.0644945104448,9.7775721813845,685.03,733.5,0,0,"Etmopterus carteri",-1.96726853125539,0.439255748653761,-0.0553839268483743,"pelagic-oceanic","viviparous",-1.42576357486283,-0.373920128199346,1.71578565240751,"Other species"
"Carcharhinus_sorrah",24.8028974960022,22.7039121206132,8.30553597504371,685.15,656.5,0,0,"Carcharhinus sorrah",0.824059082808673,0.576021135043175,-0.827707222786261,"reef-associated","viviparous (with a yolk-sac placenta)",-0.69072693735894,2.00853475627437,-0.0233528985479636,"Other species"
"Apristurus_macrostomus",26.7719304477971,23.1352388470517,15.9538611689374,685.55,750,0,0,"Apristurus macrostomus",-1.11031890621436,0.0231932833226379,0.723987303838431,"bathydemersal","oviparous",-0.483057305820926,-0.791123386800743,-1.02853025941502,"Other species"
"Urolophus_mitosis",25.4621416511182,23.313131555568,11.1008434601648,686.18,703,0,0,"Urolophus mitosis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhizoprionodon_longurio",24.3328823189663,25.3038382799675,5.43633215171827,686.67,654.5,0,0,"Rhizoprionodon longurio",0.565208811370727,0.450968442494008,-1.10614781234875,"benthopelagic","viviparous",-0.164637150141639,1.06653486961042,-1.18086873027906,"Other species"
"Torpedo_marmorata",25.0519914638708,24.479959744125,8.95028868856735,687.14,692.5,0,0,"Torpedo marmorata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Apristurus_gibbosus",25.8569880605971,22.74531301645,11.8491096283572,687.7,720,0,0,"Apristurus gibbosus",2.05362627929497,-0.199529663938925,0.723987303838431,"bathydemersal","oviparous",1.20286663550259,-1.51724740769291,-0.502371189209858,"Other species"
"Carcharhinus_sealei",24.317904076815,24.683064113956,5.70671555547933,687.91,663,0,0,"Carcharhinus sealei",0.0838198745248587,0.297137346716398,-1.86440511807977,"reef-associated","viviparous (with a yolk-sac placenta)",-1.20858903112928,1.76592752985622,-0.249380097366018,"Other species"
"Torpedo_tremens",25.6054017412692,22.2301720974371,11.8319341744125,688.01,709.5,0,0,"Torpedo tremens",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urolophus_circularis",26.5776361168273,22.5801731120829,14.6627561368248,688.28,740.5,1,0.01,"Urolophus circularis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Galeus_gracilis",26.2877311783197,22.2315928678384,14.3931859171126,688.3,728.5,0,0,"Galeus gracilis",-1.25998102911036,0.233453128073857,0.174505300784006,"bathydemersal","oviparous",-0.684827266339412,-0.523418433777982,-0.101829319245832,"Other species"
"Torpedo_adenensis",25.4021040887198,22.5823194341359,10.7487915790718,688.57,696,0,0,"Torpedo adenensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Apristurus_riveri",25.7178889318319,22.2253530984699,11.3857434536765,688.82,758.5,0,0,"Apristurus riveri",-0.928431481858095,-0.18706760819424,1.1348427137391,"bathydemersal","oviparous",-0.380217407941184,-0.860640280641166,0.119350791033018,"Other species"
"Torpedo_panthera",25.9089544646882,21.9352480566613,12.3664405400535,689.14,778,0,0,"Torpedo panthera",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Torpedo_zugmayeri",25.5531067687356,22.317590482387,11.5215439616666,689.22,705,0,0,"Torpedo zugmayeri",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_sculptus",26.2016817777369,24.3693515519623,13.5652130401623,689.3,730,0,0,"Etmopterus sculptus",-0.606695207721426,0.418720729439436,0.81812609943344,"bathydemersal","viviparous",-0.434908874463945,-0.68620421967263,1.65752746936681,"Other species"
"Malacoraja_spinacidermis",25.0186705174426,23.574756292896,9.34053699056866,689.87,701,0,0,"Malacoraja spinacidermis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhizoprionodon_lalandii",24.1712521064266,24.906328852294,5.37458441787092,690.21,656.5,0,0,"Rhizoprionodon lalandii",-0.108620496131684,0.493041259961954,-1.40130673146122,"demersal","viviparous",-1.19016082771645,1.13740548041161,0.191223910355639,"Other species"
"Fenestraja_maceachrani",25.1616296972552,23.128393547508,10.6643309559443,690.9,711.5,0,0,"Fenestraja maceachrani",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Squatina_albipunctata",24.1809841164987,24.9585836806775,5.20266523687101,691.3,694,0,0,"Squatina albipunctata",-0.150472844128314,0.362894957164897,0.0715158414994355,"benthopelagic","viviparous",-0.922836541899927,0.84048001446949,0.280782822024158,"Other species"
"Triaenodon_obesus",24.7003007085099,23.9368895341468,8.70237705161153,691.54,657.5,0,0,"Triaenodon obesus",1.20905198205572,0.713045766188822,-0.11814214700283,"reef-associated","viviparous",-0.236959814771129,0.594320336078996,-1.04260775226576,"Other species"
"Torpedo_bauchotae",25.3494445918189,22.8055656583415,11.101605095256,692.17,693.5,0,0,"Torpedo bauchotae",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Scyliorhinus_stellaris",24.3008177912076,24.4187540563762,6.78736953551126,692.27,640,0,0,"Scyliorhinus stellaris",0.905633888758967,-1.56240976813618,0.0410512050011602,"reef-associated","oviparous",2.2919749075315,-1.35652661833802,-0.689716266179179,"Other species"
"Urotrygon_microphthalmum",25.3133037888393,22.264065223673,10.8331950225936,692.66,702.5,0,0,"Urotrygon microphthalmum",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_litvinovi",25.4543691503328,23.651274231127,12.5981445835809,693.51,723,1,0.01,"Etmopterus litvinovi",-0.473476126958435,0.492254897484225,0.878180464396212,"bathydemersal","viviparous",-0.383065907265825,-0.697874344316136,1.00772963731219,"Other species"
"Etmopterus_molleri",24.2306382831198,24.3012774268745,6.62942307267083,693.78,670.5,0,0,"Etmopterus molleri",-0.959725269121746,0.0881282734925348,0.674498170482636,"pelagic-oceanic","aplacental viviparous",-0.840030670038895,-0.984603511638352,1.51576469547326,"Other species"
"Parmaturus_xaniurus",24.9667195502454,23.480890568067,9.58856106806753,695.59,702,0,0,"Parmaturus xaniurus",-0.741044315083423,-0.672589431394794,0.98396630778823,"bathydemersal","oviparous",0.780097347464364,-1.00170479529601,-0.284838965494056,"Other species"
"Neoraja_iberica",25.1089214591306,22.8589969371853,9.90723051930538,696.17,718.5,0,0,"Neoraja iberica",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Torpedo_tokionis",24.9643545203866,22.3712429383337,9.50218943771851,696.57,748.5,0,0,"Torpedo tokionis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Parmaturus_bigus",25.1762870896076,23.5359214772461,10.5088939301648,697.68,708,0,0,"Parmaturus bigus",-0.269210175753141,0.432699699813043,0.384819597006622,"bathydemersal","oviparous",-0.23025140218312,-0.632840806428054,0.260171980036377,"Other species"
"Fenestraja_mamillidens",25.314703956676,22.088804681368,11.471503542392,699.68,726.5,0,0,"Fenestraja mamillidens",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urolophus_neocaledoniensis",26.6646120513539,21.3321310676037,16.6804648212903,699.97,767,2,0.02,"Urolophus neocaledoniensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urotrygon_aspidura",25.0498588468628,23.5657655179712,10.199561187473,700.77,714,0,0,"Urotrygon aspidura",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_pycnolepis",24.8832597469251,23.0702924380508,10.2490563648038,701.76,720.5,0,0,"Etmopterus pycnolepis",-0.711762696820061,0.240425301138229,0.693522667340156,"pelagic-neritic","viviparous",-0.813510636540863,0.282808600170408,1.66089549080773,"Other species"
"Apristurus_saldanha",25.5624871042661,22.2016275345414,12.1599167835463,701.93,737,0,0,"Apristurus saldanha",0.0196262325022218,1.08851415849481,0.524006572335312,"bathydemersal","oviparous",-0.0515046595753045,-1.3610063081323,-0.989266600763928,"Other species"
"Apristurus_canutus",25.9602953747863,21.2644709754076,13.6782074786444,702.27,787.5,0,0,"Apristurus canutus",-0.913053346438135,-0.303600802643485,0.799308510732174,"bathydemersal","oviparous",-0.208286540490119,-1.27092411133982,-0.666776117107181,"Other species"
"Neoraja_stehmanni",24.6983744306151,23.3008519691918,9.59360329381104,702.6,716.5,0,0,"Neoraja stehmanni",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urotrygon_caudispinosus",24.8113737389461,22.8937407086258,10.4586630775484,702.66,710,0,0,"Urotrygon caudispinosus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urolophus_orarius",24.6598507265896,22.7071523720041,10.1617992405028,702.86,730,0,0,"Urolophus orarius",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Torpedo_microdiscus",24.807721538448,21.404077809743,9.99042741840952,702.87,750.5,0,0,"Torpedo microdiscus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Glyphis_garricki",23.7591859350934,24.0179844528856,5.33642876496174,703.1,668.5,0,0,"Glyphis garricki",1.11079139023923,0.424679212857758,-2.93273218176564,"pelagic-oceanic","viviparous",-0.44063786853425,0.952102513028147,-1.52262320706789,"Other species"
"Parmaturus_melanobranchus",25.4104428794872,22.0996653940225,12.0279808301956,703.78,750.5,0,0,"Parmaturus melanobranchus",-0.0270456901813892,-0.486001001110642,0.624930711297865,"bathydemersal","oviparous",0.57944601514583,-0.777541719441751,0.146697476716441,"Other species"
"Dipturus_kwangtungensis",25.2563288727578,24.6162765570287,11.5464272482525,704.03,721,0,0,"Dipturus kwangtungensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_caudistigmus",24.8167206921305,23.0980212874119,10.4212516146928,704.37,721.5,0,0,"Etmopterus caudistigmus",-1.31449776338917,0.42282884010868,0.607377968602714,"pelagic-oceanic","aplacental viviparous",-0.864621426154842,-0.0636268977413728,2.38481697935997,"Other species"
