"Rank_rho001","species_tree","species","EvoHeritage_rho001","Ancestral_EvoHeritage"
667,"Psammobatis_rudis","Psammobatis rudis",22.7435660660743,108.490836202088
668,"Bythaelurus_lutarius","Bythaelurus lutarius",22.7310732775823,101.102599960056
669,"Proscymnodon_plunketi","Proscymnodon plunketi",22.715368554801,97.7823932872459
670,"Squalus_albifrons","Squalus albifrons",22.7090856889529,105.123690017096
671,"Anacanthobatis_stenosoma","Anacanthobatis stenosoma",22.6300884498856,102.162440623048
672,"Chimaera_monstrosa","Chimaera monstrosa",22.6065922201291,97.9826801446007
673,"Chimaera_macrospina","Chimaera macrospina",22.5867876023126,97.883657055518
674,"Psammobatis_extenta","Psammobatis extenta",22.5698672053295,98.8557681214137
675,"Rajella_nigerrima","Rajella nigerrima",22.5254432698242,102.465602717898
676,"Crassinarke_dormitor","Crassinarke dormitor",22.4395644778136,92.6907167373621
677,"Squatina_albipunctata","Squatina albipunctata",22.3778833814985,99.2903391889157
678,"Rajella_bigelowi","Rajella bigelowi",22.3233628001046,105.984067167192
679,"Breviraja_spinosa","Breviraja spinosa",22.3065807855536,104.407934350592
680,"Raja_rhina","Raja rhina",22.2980288052631,97.7657634892781
681,"Oxynotus_japonicus","Oxynotus japonicus",22.2754686901976,106.288556695461
682,"Malacoraja_spinacidermis","Malacoraja spinacidermis",22.2135784205592,103.385777667272
683,"Squalus_melanurus","Squalus melanurus",22.0675196781238,107.132057715639
684,"Scyliorhinus_cervigoni","Scyliorhinus cervigoni",22.0203953034802,101.469724949511
685,"Oxynotus_centrina","Oxynotus centrina",22.011697989627,105.583841146119
686,"Anacanthobatis_donghaiensis","Anacanthobatis donghaiensis",21.9706913248931,101.441977422535
687,"Carcharhinus_albimarginatus","Carcharhinus albimarginatus",21.9639731694121,100.356756600123
688,"Rajella_challengeri","Rajella challengeri",21.9479892597329,106.132689555612
689,"Gymnura_altavela","Gymnura altavela",21.9293804648499,101.405439826451
690,"Bythaelurus_immaculatus","Bythaelurus immaculatus",21.8986754740593,106.459752395851
691,"Breviraja_claramaculata","Breviraja claramaculata",21.8801700868073,106.827456934603
692,"Dipturus_bullisi","Dipturus bullisi",21.8409787687492,103.037628393273
693,"Himantura_uarnak","Himantura uarnak",21.8060758794252,98.1774765787299
694,"Paragaleus_leucolomatus","Paragaleus leucolomatus",21.8017679641141,106.17548589215
695,"Scyliorhinus_retifer","Scyliorhinus retifer",21.732942787653,102.784470453437
696,"Urolophus_orarius","Urolophus orarius",21.7277928255547,92.0385995259137
697,"Carcharhinus_falciformis","Carcharhinus falciformis",21.7079255372571,104.672010911569
698,"Rajella_fyllae","Rajella fyllae",21.6923699523306,97.7464621889486
699,"Breviraja_colesi","Breviraja colesi",21.6684368115409,105.024373754128
700,"Prionace_glauca","Prionace glauca",21.6670138344434,99.7916372355706
701,"Parascyllium_ferrugineum","Parascyllium ferrugineum",21.6662058680545,98.6271214521231
702,"Bythaelurus_clevai","Bythaelurus clevai",21.6485906398916,105.12304077877
703,"Rhizoprionodon_porosus","Rhizoprionodon porosus",21.619966011796,100.218992141222
704,"Torpedo_alexandrinsis","Torpedo alexandrinsis",21.6148819919588,99.5063492493387
705,"Sympterygia_lima","Sympterygia lima",21.6121989711409,100.674719287879
706,"Fenestraja_maceachrani","Fenestraja maceachrani",21.5898280598177,102.335766859753
707,"Centroscyllium_ornatum","Centroscyllium ornatum",21.5593363492303,101.028716989236
708,"Typhlonarke_aysoni","Typhlonarke aysoni",21.5452457213729,97.4175624920057
709,"Neoraja_caerulea","Neoraja caerulea",21.5346757644137,104.544618961821
710,"Gymnura_tentaculata","Gymnura tentaculata",21.4606278800194,101.03146632984
711,"Dasyatis_matsubarai","Dasyatis matsubarai",21.4519478620041,97.7054098164849
712,"Dasyatis_brevicaudata","Dasyatis brevicaudata",21.4463380246705,98.0333843106388
713,"Narcine_brevilabiata","Narcine brevilabiata",21.3856275569559,93.6589335463713
714,"Torpedo_fairchildi","Torpedo fairchildi",21.3390938329063,99.4405239314935
715,"Parascyllium_elongatum","Parascyllium elongatum",21.3187778339394,97.4025211278667
716,"Narcine_firma","Narcine firma",21.2850393365962,94.5913678203575
717,"Rhizoprionodon_terraenovae","Rhizoprionodon terraenovae",21.2074647635174,100.506921879172
718,"Etmopterus_sculptus","Etmopterus sculptus",21.1991271648868,100.586750215876
719,"Etmopterus_dianthus","Etmopterus dianthus",21.1990114465475,102.456813826719
720,"Squalus_grahami","Squalus grahami",21.180380397177,103.824653457085
721,"Scyliorhinus_meadi","Scyliorhinus meadi",21.1788994615033,100.23156688902
722,"Acroteriobatus_variegatus","Acroteriobatus variegatus",21.1247125266623,104.878261400323
723,"Narcine_maculata","Narcine maculata",21.1120807177325,94.0532874353115
724,"Urotrygon_peruanus","Urotrygon peruanus",21.0461011697473,98.66675947585
725,"Scyliorhinus_torrei","Scyliorhinus torrei",21.0389095104914,100.927353861391
726,"Scyliorhinus_haeckelii","Scyliorhinus haeckelii",20.9910127176437,100.063589954899
727,"Dasyatis_marianae","Dasyatis marianae",20.9758126789822,95.5760088109736
728,"Glyphis_garricki","Glyphis garricki",20.9541092812026,96.7638735201485
729,"Dasyatis_longa","Dasyatis longa",20.927376634046,95.8449497878283
730,"Rhinobatos_annandalei","Rhinobatos annandalei",20.8797006693357,103.642808423114
731,"Typhlonarke_tarakea","Typhlonarke tarakea",20.8105431706554,95.9721958428111
732,"Sympterygia_acuta","Sympterygia acuta",20.8047666343053,101.927585947552
733,"Urotrygon_chilensis","Urotrygon chilensis",20.804479210016,100.367877629972
734,"Paragaleus_pectoralis","Paragaleus pectoralis",20.7720403448744,106.361492050442
735,"Etmopterus_sentosus","Etmopterus sentosus",20.7558430394558,99.6972295052162
736,"Narcine_rierai","Narcine rierai",20.7328495733077,94.2496759288447
737,"Heteronarce_mollis","Heteronarce mollis",20.7023735448907,93.4731026045851
738,"Rhinobatos_schlegelii","Rhinobatos schlegelii",20.6826136342014,104.294930407195
739,"Narcine_vermiculatus","Narcine vermiculatus",20.6778740432523,100.333318084441
740,"Paragaleus_randalli","Paragaleus randalli",20.6657052159992,105.625937083718
741,"Halaelurus_buergeri","Halaelurus buergeri",20.6476042394796,98.1191033724911
742,"Halaelurus_sellus","Halaelurus sellus",20.6472253794491,98.105843271423
743,"Rajella_eisenhardti","Rajella eisenhardti",20.6355862022021,101.797623640815
744,"Rhinobatos_formosensis","Rhinobatos formosensis",20.6351765292611,104.739723068569
745,"Heteronarce_bentuviai","Heteronarce bentuviai",20.6301557163312,92.0547662495062
746,"Anacanthobatis_americanus","Anacanthobatis americanus",20.6226677015495,104.679748972388
747,"Leucoraja_naevus","Leucoraja naevus",20.6003319121152,101.723000347469
748,"Squatina_tergocellata","Squatina tergocellata",20.5942569511115,96.6292789655745
749,"Glaucostegus_spinosus","Glaucostegus spinosus",20.5647297191057,106.459007964648
750,"Brochiraja_aenigma","Brochiraja aenigma",20.5554418752412,104.304572602128
751,"Temera_hardwickii","Temera hardwickii",20.548630342336,94.1215496898799
752,"Glaucostegus_obtusus","Glaucostegus obtusus",20.4904308042259,106.069801034843
753,"Himantura_undulata","Himantura undulata",20.45971965867,97.501992994065
754,"Bathyraja_ishiharai","Bathyraja ishiharai",20.4578663113481,100.361568063737
755,"Narcine_brasiliensis","Narcine brasiliensis",20.4300935609735,100.74806021339
756,"Scyliorhinus_boa","Scyliorhinus boa",20.4235478794543,99.9841153017115
757,"Rajella_caudaspinosa","Rajella caudaspinosa",20.4216489320966,98.6604130481651
758,"Centroscyllium_ritteri","Centroscyllium ritteri",20.4214721384053,102.113331011954
759,"Anacanthobatis_ori","Anacanthobatis ori",20.4117894085828,102.144771283178
760,"Bathyraja_spinosissima","Bathyraja spinosissima",20.3738132828853,99.5597575538837
761,"Torpedo_californica","Torpedo californica",20.3216419227622,100.820638169134
762,"Himantura_marginata","Himantura marginata",20.309669013859,97.7718570077488
763,"Centroscyllium_fabricii","Centroscyllium fabricii",20.2654945393788,102.191168987113
764,"Bathyraja_hesperafricana","Bathyraja hesperafricana",20.2529002349041,102.775870416723
765,"Glyphis_siamensis","Glyphis siamensis",20.2309498510793,98.1990324079214
766,"Glaucostegus_microphthalmus","Glaucostegus microphthalmus",20.176481875947,105.098909040544
767,"Squatina_pseudocellata","Squatina pseudocellata",20.1633920006657,96.7521877932945
768,"Chiloscyllium_hasseltii","Chiloscyllium hasseltii",20.0781190490866,104.166534738798
769,"Chimaera_lignaria","Chimaera lignaria",20.0606972919337,102.304465218708
770,"Rhinoptera_brasiliensis","Rhinoptera brasiliensis",20.0588939244023,105.888115338177
771,"Torpedo_puelcha","Torpedo puelcha",20.035887405773,99.8978660981404
772,"Squalus_cubensis","Squalus cubensis",20.0328215338239,104.631577863905
773,"Glaucostegus_thouin","Glaucostegus thouin",20.0260476795596,104.262431438181
774,"Chiloscyllium_griseum","Chiloscyllium griseum",20.0064507689101,103.842438099247
775,"Hydrolagus_purpurescens","Hydrolagus purpurescens",19.9625218113397,93.9748322909376
776,"Potamotrygon_marinae","Potamotrygon marinae",19.9364034861622,94.6785289208961
777,"Potamotrygon_falkneri","Potamotrygon falkneri",19.9146165586864,97.6537907164094
778,"Dipturus_doutrei","Dipturus doutrei",19.9118687711532,95.1398876065361
779,"Myliobatis_tobijei","Myliobatis tobijei",19.8969038023385,99.5958510432859
780,"Chimaera_notafricana","Chimaera notafricana",19.8272910351338,101.736588604464
781,"Bythaelurus_incanus","Bythaelurus incanus",19.8185323049163,102.533640525969
782,"Carcharhinus_wheeleri","Carcharhinus wheeleri",19.7938840172632,102.656228971899
783,"Urolophus_armatus","Urolophus armatus",19.7781192718848,99.5996263676615
784,"Mustelus_henlei","Mustelus henlei",19.7685716491952,101.684841217428
785,"Mustelus_higmani","Mustelus higmani",19.7407578726941,100.964940652398
786,"Leucoraja_wallacei","Leucoraja wallacei",19.7190693353194,101.571150264982
787,"Bathyraja_griseocauda","Bathyraja griseocauda",19.7088148486614,101.138231067274
788,"Dasyatis_centroura","Dasyatis centroura",19.6994231371786,99.4651133923052
789,"Fenestraja_sinusmexicanus","Fenestraja sinusmexicanus",19.6616230863184,104.847409905062
790,"Bythaelurus_dawsoni","Bythaelurus dawsoni",19.6519934930006,102.582983224731
791,"Galeus_melastomus","Galeus melastomus",19.6288482470118,102.080931917197
792,"Hydrolagus_macrophthalmus","Hydrolagus macrophthalmus",19.6082932982415,93.429373693546
793,"Urolophus_westraliensis","Urolophus westraliensis",19.6015226643573,98.6780271710908
794,"Rhinoptera_peli","Rhinoptera peli",19.570689150661,102.389581774754
795,"Dipturus_garricki","Dipturus garricki",19.5700780163555,100.524536922367
796,"Galeus_atlanticus","Galeus atlanticus",19.5627808852465,103.707259328704
797,"Myliobatis_ridens","Myliobatis ridens",19.5187303696385,100.52263723382
798,"Brochiraja_heuresa","Brochiraja heuresa",19.4976037262318,104.348711912871
799,"Urotrygon_microphthalmum","Urotrygon microphthalmum",19.4788210319585,98.1242711974815
800,"Okamejei_mengae","Okamejei mengae",19.4472069723191,98.536561547837
801,"Galeus_schultzi","Galeus schultzi",19.4366955884679,107.08689268156
802,"Raja_microocellata","Raja microocellata",19.4101335653566,108.294726622635
803,"Hemitriakis_japanica","Hemitriakis japanica",19.3756083172358,103.847707024482
804,"Galeus_nipponensis","Galeus nipponensis",19.3156699513139,107.800605091897
805,"Dasyatis_thetidis","Dasyatis thetidis",19.2909238365078,98.9650332550335
806,"Fenestraja_cubensis","Fenestraja cubensis",19.2455902449312,103.897448627586
807,"Psammobatis_lentiginosa","Psammobatis lentiginosa",19.1980611796569,107.864106312383
808,"Bathyraja_notoroensis","Bathyraja notoroensis",19.1783778147326,102.883771762703
809,"Dipturus_nidarosiensis","Dipturus nidarosiensis",19.1604512290289,100.300092468397
810,"Cephaloscyllium_variegatum","Cephaloscyllium variegatum",19.1560649003471,97.2960597273942
811,"Hydrolagus_trolli","Hydrolagus trolli",19.1487698353846,96.2268797322362
812,"Dasyatis_guttata","Dasyatis guttata",19.1373059997593,100.697474367063
813,"Dasyatis_hypostigma","Dasyatis hypostigma",19.1372250460739,100.311686921668
814,"Apristurus_platyrhynchus","Apristurus platyrhynchus",19.1165650960029,101.084605821758
815,"Urotrygon_serrula","Urotrygon serrula",19.02931697477,98.7187441590211
816,"Psammobatis_normani","Psammobatis normani",19.0125654820001,108.52715383065
817,"Nasolamia_velox","Nasolamia velox",18.9867649382204,98.4443222751578
818,"Hemitriakis_abdita","Hemitriakis abdita",18.9646636332453,101.896400440869
819,"Dipturus_springeri","Dipturus springeri",18.9372862662217,103.161693556025
820,"Psammobatis_parvacauda","Psammobatis parvacauda",18.8932558814854,97.4713471083384
821,"Amblyraja_radiata","Amblyraja radiata",18.8902968555912,99.9827181798492
822,"Potamotrygon_brachyura","Potamotrygon brachyura",18.7429261152289,99.3132455706739
823,"Hemitriakis_leucoperiptera","Hemitriakis leucoperiptera",18.7408743838188,102.612404250491
824,"Cephaloscyllium_laticeps","Cephaloscyllium laticeps",18.7366402713629,99.9138913731564
825,"Okamejei_meerdervoortii","Okamejei meerdervoortii",18.6886589185175,97.1233991273625
826,"Dipturus_queenslandicus","Dipturus queenslandicus",18.6822921929984,102.310967607277
827,"Narcine_lingula","Narcine lingula",18.681259013163,100.88724046531
828,"Narcine_brunnea","Narcine brunnea",18.642710445261,99.294753950997
829,"Squalus_mitsukurii","Squalus mitsukurii",18.6388798650174,107.627672098648
830,"Mustelus_mosis","Mustelus mosis",18.6387933637063,103.978459076151
831,"Rajella_dissimilis","Rajella dissimilis",18.6291129725251,104.131464839501
832,"Apristurus_macrostomus","Apristurus macrostomus",18.5834317670584,97.6909963901286
833,"Apristurus_sinensis","Apristurus sinensis",18.5588482361129,101.372703393109
834,"Narcine_nigra","Narcine nigra",18.5551846013502,97.4177810522823
835,"Brochiraja_vittacauda","Brochiraja vittacauda",18.5325352833077,101.137238341951
836,"Mustelus_manazo","Mustelus manazo",18.5247324185198,105.815522833422
837,"Apristurus_melanoasper","Apristurus melanoasper",18.5218657278805,102.779607453102
838,"Parmaturus_melanobranchus","Parmaturus melanobranchus",18.4334111105773,98.0521597104266
839,"Torpedo_marmorata","Torpedo marmorata",18.3942496159949,93.282824179224
840,"Parmaturus_albipenis","Parmaturus albipenis",18.380649007913,100.581131496735
841,"Carcharhinus_tjutjot","Carcharhinus tjutjot",18.3776843897355,98.6696165521309
842,"Carcharhinus_acronotus","Carcharhinus acronotus",18.3745279680479,97.8179746945233
843,"Narcine_insolita","Narcine insolita",18.3513965791535,96.8400098272191
844,"Holohalaelurus_regani","Holohalaelurus regani",18.3488502092308,105.157617609883
845,"Psammobatis_rutrum","Psammobatis rutrum",18.3261689972037,98.6457936340082
846,"Squalus_lalannei","Squalus lalannei",18.3207254262635,107.024692938801
847,"Glyphis_fowlerae","Glyphis fowlerae",18.2877235587048,98.5479404552232
848,"Carcharhinus_leiodon","Carcharhinus leiodon",18.2309708272841,103.026601457247
849,"Dipturus_gudgeri","Dipturus gudgeri",18.1519173421623,99.0854881842004
850,"Apristurus_kampae","Apristurus kampae",18.1441416394203,104.603002832727
851,"Carcharhinus_sorrah","Carcharhinus sorrah",18.1254483346884,97.9311185777251
852,"Cephaloscyllium_ventriosum","Cephaloscyllium ventriosum",18.1100877784192,95.4195796685722
853,"Dipturus_innominatus","Dipturus innominatus",18.10914262259,102.780055268377
854,"Myliobatis_rhombus","Myliobatis rhombus",18.1002946808826,99.8653167030036
855,"Squalus_formosus","Squalus formosus",18.0775173414539,106.19161428207
856,"Carcharhinus_cerdale","Carcharhinus cerdale",18.0509369307319,96.7781839007697
857,"Anacanthobatis_nanhaiensis","Anacanthobatis nanhaiensis",18.0346211291785,98.722666436155
858,"Urolophus_papilio","Urolophus papilio",18.0155796325162,96.6185477774184
859,"Holohalaelurus_punctatus","Holohalaelurus punctatus",18.0069846758177,102.27121793965
860,"Myliobatis_hamlyni","Myliobatis hamlyni",17.9967719632028,99.6416213858736
861,"Anacanthobatis_marmoratus","Anacanthobatis marmoratus",17.9882069151173,102.376820935978
862,"Hemiscyllium_freycineti","Hemiscyllium freycineti",17.9804154269698,106.499061324031
863,"Squalus_edmundsi","Squalus edmundsi",17.954948980694,101.562165380469
864,"Hemiscyllium_hallstromi","Hemiscyllium hallstromi",17.9544873822856,106.617000336488
865,"Hydrolagus_mirabilis","Hydrolagus mirabilis",17.9392764435444,95.2166718610998
866,"Urolophus_expansus","Urolophus expansus",17.931830244085,96.6527995629166
867,"Leucoraja_ocellata","Leucoraja ocellata",17.9312401957285,104.326556767322
868,"Squalus_hemipinnis","Squalus hemipinnis",17.9206957319258,104.434375212437
869,"Fenestraja_sibogae","Fenestraja sibogae",17.8965467296417,104.196041162321
870,"Glyphis_gangeticus","Glyphis gangeticus",17.8882605217928,98.662345267388
871,"Holohalaelurus_favus","Holohalaelurus favus",17.8494294682184,102.651616347468
872,"Zearaja_maugeana","Zearaja maugeana",17.8209906376872,99.5864900712642
873,"Zearaja_argentinensis","Zearaja argentinensis",17.7798662243197,101.782088805169
874,"Hydrolagus_affinis","Hydrolagus affinis",17.7770906107985,95.9852538655139
875,"Plesiotrygon_nana","Plesiotrygon nana",17.6681440141601,98.0041255385061
876,"Triaenodon_obesus","Triaenodon obesus",17.6387509945182,97.8839443549509
877,"Urolophus_lobatus","Urolophus lobatus",17.6009139829481,97.8337886647891
878,"Pavoraja_nitida","Pavoraja nitida",17.5745459796249,105.642049685383
879,"Dasyatis_laosensis","Dasyatis laosensis",17.5725663436085,98.4784613720822
880,"Pavoraja_arenaria","Pavoraja arenaria",17.5563143363958,105.611396089063
881,"Torpedo_torpedo","Torpedo torpedo",17.550271916733,95.8991392388317
882,"Galeus_cadenati","Galeus cadenati",17.5247541125065,102.698544597881
883,"Galeus_priapus","Galeus priapus",17.4266007527355,102.879428916217
884,"Bathyraja_bergi","Bathyraja bergi",17.4091352952135,99.2087534847841
885,"Carcharhinus_coatesi","Carcharhinus coatesi",17.3984224068699,97.9544083382363
886,"Urolophus_kapalensis","Urolophus kapalensis",17.3239170741195,97.1545763838657
887,"Carcharhinus_leucas","Carcharhinus leucas",17.275986186498,98.3720523918153
888,"Squalus_rancureli","Squalus rancureli",17.2728847168078,105.587153109412
889,"Himantura_kittipongi","Himantura kittipongi",17.2574409051071,100.57952656844
890,"Bathyraja_trachura","Bathyraja trachura",17.2544632492908,102.128866556994
891,"Himantura_fai","Himantura fai",17.2514666711591,100.547656772927
892,"Etmopterus_unicolor","Etmopterus unicolor",17.2110928193113,104.828446325524
893,"Leucoraja_fullonica","Leucoraja fullonica",17.1236024973068,98.9582696242237
894,"Urolophus_viridis","Urolophus viridis",17.1142653848479,94.140338378836
895,"Etmopterus_litvinovi","Etmopterus litvinovi",17.1107095865571,103.974431228251
896,"Plesiotrygon_iwamae","Plesiotrygon iwamae",16.9830836256818,98.2596315958317
897,"Urolophus_neocaledoniensis","Urolophus neocaledoniensis",16.9676853758111,93.5211343034846
898,"Bathyraja_abyssicola","Bathyraja abyssicola",16.947650420581,99.622012863062
899,"Narcine_timlei","Narcine timlei",16.9451777456654,100.880813702291
900,"Dipturus_oregoni","Dipturus oregoni",16.9420658441346,100.866124544281
901,"Torpedo_andersoni","Torpedo andersoni",16.9350443817461,94.6870091322698
902,"Carcharhinus_amblyrhynchoides","Carcharhinus amblyrhynchoides",16.9096730948419,101.493276777696
903,"Narcine_bancroftii","Narcine bancroftii",16.8604630406311,100.907180395301
904,"Dipturus_lanceorostratus","Dipturus lanceorostratus",16.8599402957126,98.95635301322
905,"Leucoraja_melitensis","Leucoraja melitensis",16.7848808469538,98.9342621339123
906,"Raja_bahamensis","Raja bahamensis",16.7825443042484,105.724822734877
907,"Fenestraja_plutonia","Fenestraja plutonia",16.7045215323192,106.690087090354
908,"Cephaloscyllium_sarawakensis","Cephaloscyllium sarawakensis",16.698859662127,98.5495490764903
909,"Fenestraja_atripinna","Fenestraja atripinna",16.6811170401814,104.624143054841
910,"Etmopterus_pseudosqualiolus","Etmopterus pseudosqualiolus",16.6610467157825,94.981946854389
911,"Etmopterus_pycnolepis","Etmopterus pycnolepis",16.6214163610896,97.3729040298807
912,"Carcharhinus_limbatus","Carcharhinus limbatus",16.6115112260775,101.627941564039
913,"Etmopterus_perryi","Etmopterus perryi",16.6097924641095,94.3581588425938
914,"Carcharhinus_tilstoni","Carcharhinus tilstoni",16.5996798848199,103.022339284746
915,"Centroscyllium_granulatum","Centroscyllium granulatum",16.5133295621809,104.005412121509
916,"Dipturus_mennii","Dipturus mennii",16.5054195606485,96.6838407478802
917,"Bathyraja_tzinovskii","Bathyraja tzinovskii",16.4728632673163,100.70672781414
918,"Etmopterus_carteri","Etmopterus carteri",16.4392135341699,96.8538331545807
919,"Potamotrygon_humerosa","Potamotrygon humerosa",16.4255776366451,96.7433766181654
920,"Centroscyllium_excelsum","Centroscyllium excelsum",16.4130037413754,103.468267177013
921,"Electrolux_addisoni","Electrolux addisoni",16.4080594027288,92.3006457549109
922,"Rhinoptera_marginata","Rhinoptera marginata",16.3943180071138,101.333706514945
923,"Amblyraja_robertsi","Amblyraja robertsi",16.390758855479,100.934885518219
924,"Cephaloscyllium_isabellum","Cephaloscyllium isabellum",16.3742851483457,97.6262161222751
925,"Hemiscyllium_strahani","Hemiscyllium strahani",16.3694417314043,102.57107415011
926,"Galeus_springeri","Galeus springeri",16.3410644174056,103.623366019332
927,"Potamotrygon_henlei","Potamotrygon henlei",16.3371407345016,95.2904908798615
928,"Dasyatis_navarrae","Dasyatis navarrae",16.3267674949557,101.170464528069
929,"Hemiscyllium_michaeli","Hemiscyllium michaeli",16.3105403976294,103.753437644982
930,"Apristurus_aphyodes","Apristurus aphyodes",16.2611964753748,102.051568855597
931,"Galeus_gracilis","Galeus gracilis",16.2568614473562,105.477365719371
932,"Dasyatis_bennetti","Dasyatis bennetti",16.1934263431941,100.872323747821
933,"Rhinoptera_sewelli","Rhinoptera sewelli",16.1902204360402,100.674822602445
934,"Urotrygon_venezuelae","Urotrygon venezuelae",16.1889610086474,95.7580996502667
935,"Apristurus_bucephalus","Apristurus bucephalus",16.1832608331516,96.4740171571566
936,"Mustelus_fasciatus","Mustelus fasciatus",16.1438349438512,104.162896767454
937,"Himantura_pastinacoides","Himantura pastinacoides",16.1330322786988,97.5194483402758
938,"Bathyraja_smithii","Bathyraja smithii",16.1321460546575,101.787032919314
939,"Cephaloscyllium_stevensi","Cephaloscyllium stevensi",16.0494203870051,96.4545178436418
940,"Apristurus_ampliceps","Apristurus ampliceps",16.0464197327612,101.203214570502
941,"Bathyraja_simoterus","Bathyraja simoterus",16.0409493162189,101.717900686237
942,"Brochiraja_asperula","Brochiraja asperula",16.0091105245782,107.224098448367
943,"Carcharhinus_altimus","Carcharhinus altimus",15.979123560416,99.5383241385712
944,"Dipturus_acrobelus","Dipturus acrobelus",15.9431387164439,92.0886588296103
945,"Carcharhinus_plumbeus","Carcharhinus plumbeus",15.9281755571599,98.7895429342397
946,"Cephaloscyllium_albipinnum","Cephaloscyllium albipinnum",15.8981285673063,98.1206935421174
947,"Urotrygon_nana","Urotrygon nana",15.8346515852906,97.435093354277
948,"Cephaloscyllium_signourum","Cephaloscyllium signourum",15.8168953001429,96.6951109625375
949,"Rhinoptera_neglecta","Rhinoptera neglecta",15.8150298134584,101.852577378226
950,"Apristurus_albisoma","Apristurus albisoma",15.7860431826834,95.834965436961
951,"Mustelus_mustelus","Mustelus mustelus",15.7739552980574,102.997855330375
952,"Leucoraja_virginica","Leucoraja virginica",15.7611241959367,99.9014981884405
953,"Apristurus_parvipinnis","Apristurus parvipinnis",15.7564687400201,102.428732432228
954,"Torpedo_macneilli","Torpedo macneilli",15.7015248628363,96.3561265207931
955,"Insentiraja_subtilispinosa","Insentiraja subtilispinosa",15.6462261711178,103.843001775704
956,"Urotrygon_cimar","Urotrygon cimar",15.6417606508927,98.2949072106867
957,"Himantura_dalyensis","Himantura dalyensis",15.6408762580525,99.4837417852035
958,"Torpedo_adenensis","Torpedo adenensis",15.6336584078063,97.4318524968719
959,"Neoraja_iberica","Neoraja iberica",15.6220052751203,100.448101495268
960,"Cephaloscyllium_umbratile","Cephaloscyllium umbratile",15.5539418511436,96.1910766235341
961,"Notoraja_alisae","Notoraja alisae",15.5347409377036,104.840284894378
962,"Himantura_walga","Himantura walga",15.5077629582062,99.0869351731571
963,"Squalus_japonicus","Squalus japonicus",15.5077170998461,100.857196953688
964,"Dipturus_gigas","Dipturus gigas",15.4843568711858,100.736105084824
965,"Insentiraja_laxipella","Insentiraja laxipella",15.4211085390055,103.763437429384
966,"Torpedo_formosa","Torpedo formosa",15.390934041942,97.3192389218041
967,"Pavoraja_pseudonitida","Pavoraja pseudonitida",15.3864681416084,104.613501796459
968,"Brochiraja_spinifera","Brochiraja spinifera",15.3845823460828,107.558945391217
969,"Neoraja_africana","Neoraja africana",15.3818456535533,100.952589313302
970,"Bathyraja_isotrachys","Bathyraja isotrachys",15.359793492325,101.740704087041
971,"Bathyraja_aleutica","Bathyraja aleutica",15.3177861039928,96.8760285318312
972,"Asymbolus_analis","Asymbolus analis",15.2734738215959,106.353498777005
973,"Dipturus_intermedia","Dipturus intermedia",15.2060806560992,90.8708807855066
974,"Dipturus_ecuadoriensis","Dipturus ecuadoriensis",15.1298547825914,94.3193427450059
975,"Cephaloscyllium_zebrum","Cephaloscyllium zebrum",15.1245228517291,99.5119155596536
976,"Cephaloscyllium_hiscosellum","Cephaloscyllium hiscosellum",15.0246592175856,97.1857706400126
977,"Parmaturus_albimarginatus","Parmaturus albimarginatus",14.959269961011,99.2101536214394
978,"Dasyatis_akajei","Dasyatis akajei",14.9441086433712,97.6847436542588
979,"Psammobatis_bergi","Psammobatis bergi",14.8855815089116,100.835865871466
980,"Psammobatis_scobina","Psammobatis scobina",14.8824276260049,100.21197623517
981,"Pavoraja_mosaica","Pavoraja mosaica",14.8398370492208,104.069147422173
982,"Parmaturus_sp.","Parmaturus sp.",14.750495521285,98.1637296640484
983,"Rajella_fuliginea","Rajella fuliginea",14.7420779057586,97.9366638715718
984,"Potamotrygon_boesemani","Potamotrygon boesemani",14.6962080478529,101.125506244625
985,"Rhinoptera_adspersa","Rhinoptera adspersa",14.6958110479185,104.438588071816
986,"Apristurus_fedorovi","Apristurus fedorovi",14.680026873846,100.992459182442
987,"Okamejei_kenojei","Okamejei kenojei",14.6214131285318,100.985204339413
988,"Dasyatis_hastata","Dasyatis hastata",14.6209981866285,96.4508635492162
989,"Okamejei_philipi","Okamejei philipi",14.6158047183015,98.7862397907644
990,"Mustelus_ravidus","Mustelus ravidus",14.6122412620462,101.553044525331
991,"Okamejei_boesemani","Okamejei boesemani",14.5935515049321,101.282367682597
992,"Okamejei_cairae","Okamejei cairae",14.5901833454954,102.481280652692
993,"Rajella_kukujevi","Rajella kukujevi",14.5852665196191,98.2895461724929
994,"Raja_miraletus","Raja miraletus",14.5535048503531,104.138796806801
995,"Rhinoptera_javanica","Rhinoptera javanica",14.5360514832898,103.332842608427
996,"Okamejei_schmidti","Okamejei schmidti",14.4863868675844,98.7749564915363
997,"Asymbolus_occiduus","Asymbolus occiduus",14.4719856414781,104.501634683
998,"Asymbolus_vincenti","Asymbolus vincenti",14.4282020272568,106.342738872713
999,"Mustelus_widodoi","Mustelus widodoi",14.4148950745981,100.82516471742
1000,"Himantura_toshi","Himantura toshi",14.3938924657176,97.4598084201076
1001,"Himantura_astra","Himantura astra",14.3535207155903,97.4496787388676
1002,"Apristurus_indicus","Apristurus indicus",14.347597217487,101.739806477778
1003,"Torpedo_zugmayeri","Torpedo zugmayeri",14.3423189227981,93.193025191945
1004,"Torpedo_tremens","Torpedo tremens",14.3147505822731,95.014504902949
