"tip.label","mean_ED","median_ED","sd_ED","mean_rank","top20_count","top20_frequency","mean_EH_66","median_EH_66","sd_EH_66","mean_rank_66","median_rank_66","top20_count_66","top20_frequency_66","mean_EH_145","median_EH_145","sd_EH_145","mean_rank_145","median_rank_145","top20_count_145","top20_frequency_145","species","rank_change_66_vs_ED","rank_change_145_vs_ED","rank_change_145_vs_66"
"Potamotrygon_ocellata",17.7433345253676,16.7380279439374,7.21910991229752,908.33,0,0,1.29908619827044,1.2836153443292,0.274662656183626,835.5,878.5,0,0,0.268429541704747,0.255499818358549,0.0601458513879932,833.47,853.5,0,0,"Potamotrygon ocellata",-72.83,-74.86,-2.02999999999997
"Etmopterus_granulosus",18.0816207254582,17.8853145861382,4.31124310010143,908.72,0,0,2.02026997321815,2.11804484374722,0.731591034934037,675.46,690,0,0,0.554165420794931,0.549615154457568,0.193431985725163,429.6,427,0,0,"Etmopterus granulosus",-233.26,-479.12,-245.86
"Mustelus_manazo",18.3144105723938,19.8752919256276,5.78185381761053,909.44,0,0,1.58616141213863,1.64000978263482,0.676440075546572,809.47,810,0,0,0.298879372232813,0.305222041439219,0.105165899746943,779.93,757,0,0,"Mustelus manazo",-99.97,-129.51,-29.5400000000001
"Carcharhinus_altimus",18.104384565072,17.843648926846,4.79468100498913,909.72,0,0,0.885621114956512,0.922257257883385,0.253200438683617,986.29,977,0,0,0.244743496287583,0.245569937971299,0.0672376344240894,940.81,947,0,0,"Carcharhinus altimus",76.5699999999999,31.0899999999999,-45.48
"Potamotrygon_schroederi",17.7853127011598,16.1734834242424,6.5355137042104,911.28,0,0,1.31582679874183,1.28813103370604,0.273283876589584,832.6,876,0,0,0.269159811244892,0.252803003101459,0.0607831741654087,828.88,827.5,0,0,"Potamotrygon schroederi",-78.68,-82.4,-3.72000000000003
"Brochiraja_aenigma",17.6772338026308,17.3032050983973,6.23176277426205,912.19,0,0,0.994179290877917,0.925252156205681,0.351375056378226,938.99,943,0,0,0.254124318830308,0.248744391395,0.0734012908496623,896.15,916.5,0,0,"Brochiraja aenigma",26.8,-16.0400000000001,-42.84
"Glyphis_fowlerae",17.9771649180778,18.613727739929,3.7056880544487,912.71,0,0,1.11498612637915,1.07535815329002,0.44998038646205,919.03,915.5,0,0,0.251644676184157,0.254116628236813,0.0673908601162517,916.67,920,0,0,"Glyphis fowlerae",6.31999999999994,3.95999999999992,-2.36000000000001
"Glyphis_gangeticus",17.9689521060053,18.5126932054346,3.71934679681001,913.11,0,0,1.11716947216355,1.08269323468804,0.453784846979998,918.66,915.5,0,0,0.252983873099162,0.251859819927748,0.0689205348354141,912.02,915,0,0,"Glyphis gangeticus",5.54999999999995,-1.09000000000003,-6.63999999999999
"Okamejei_kenojei",17.9236468661474,17.9856215518125,5.3224503957257,913.35,0,0,0.732193469339859,0.647150822331289,0.391111280940842,1089.45,1101,0,0,0.212691249281311,0.200675074362031,0.0649994588608697,1045.2,1062,0,0,"Okamejei kenojei",176.1,131.85,-44.25
"Apristurus_kampae",17.8268042272621,18.258851186405,3.69490589734155,917.13,0,0,1.52827484069968,1.6380354794637,0.560505867442955,812.91,821,0,0,0.301121357559956,0.29749874473222,0.0914683492423181,754.52,741.5,0,0,"Apristurus kampae",-104.22,-162.61,-58.39
"Rajella_dissimilis",17.9986183803992,16.352587248236,8.06399654828912,918.28,0,0,0.820130599799886,0.834331193883312,0.29491652692358,1029.12,1030.5,0,0,0.212574022469205,0.2038369476005,0.0601480046660605,1035.03,1047.5,0,0,"Rajella dissimilis",110.84,116.75,5.91000000000008
"Rajella_purpuriventralis",18.0706699539886,16.9881444382185,8.01083104234657,919.21,0,0,0.819905533674639,0.849108479524088,0.299183733913935,1031.48,1027,0,0,0.217201158537349,0.210057065322165,0.0651063934093184,1027.18,1053,0,0,"Rajella purpuriventralis",112.27,107.97,-4.29999999999995
"Potamotrygon_marinae",17.6392501426902,16.4315964466534,6.48612136382635,919.63,0,0,1.31352085050221,1.31270552211598,0.282586944352468,834.32,879,0,0,0.269917115905575,0.260624618816801,0.0588581061166427,826.86,833.5,0,0,"Potamotrygon marinae",-85.31,-92.77,-7.46000000000004
"Okamejei_boesemani",17.7327930562068,17.2175226547285,5.25137371091346,919.92,0,0,0.731690021993855,0.653414285442045,0.375152931846674,1089.07,1093,0,0,0.211055831343858,0.201943800149445,0.0649514557987365,1050.13,1070,0,0,"Okamejei boesemani",169.15,130.21,-38.9399999999998
"Leucoraja_naevus",17.7127920248565,17.2596382219688,4.4172652713726,921.71,0,0,1.0559139063511,0.955951191340527,0.616061834170481,962.81,951.5,0,0,0.234558480516709,0.229684615243491,0.078123679885567,977.12,994,0,0,"Leucoraja naevus",41.0999999999999,55.41,14.3100000000001
"Plesiotrygon_iwamae",17.3107729206914,16.9410010330433,3.87127354378915,921.82,0,0,1.32833796349424,1.33070085110839,0.267378566701113,827.4,875.5,0,0,0.268068485264943,0.253963392636018,0.0621103607546521,837.14,860,0,0,"Plesiotrygon iwamae",-94.4200000000001,-84.6800000000001,9.74000000000001
"Apristurus_fedorovi",17.62667137166,18.013221685695,3.78801946831942,922.37,0,0,1.5185714626541,1.6177806960274,0.56421081067172,815,825.5,0,0,0.301137778604993,0.297188931287947,0.0898552556725678,752.41,740,0,0,"Apristurus fedorovi",-107.37,-169.96,-62.59
"Plesiotrygon_nana",17.3107729206914,16.9410010330433,3.87127354378915,922.82,0,0,1.32582899293344,1.32780990200055,0.265432808948652,827.85,876,0,0,0.267487157810998,0.257922068240585,0.0608159443589084,839.53,856,0,0,"Plesiotrygon nana",-94.97,-83.2900000000001,11.68
"Rajella_eisenhardti",17.7910775784007,16.8901143210217,7.12018242526173,924.08,0,0,0.82475651653065,0.834924820091513,0.308319938549343,1028.85,1025,0,0,0.220085610946337,0.217884391869238,0.0635046481829373,1017.55,1046,0,0,"Rajella eisenhardti",104.77,93.4699999999999,-11.3
"Pavoraja_arenaria",17.454491545993,17.0942053946343,5.21252147902757,926.32,0,0,0.962023815501881,0.914161315862393,0.334716396534913,951.29,957.5,0,0,0.257557861248248,0.24136555810127,0.0777048341505431,883.31,890,0,0,"Pavoraja arenaria",24.9699999999999,-43.0100000000001,-67.98
"Dipturus_ecuadoriensis",17.5540438837277,15.9099663551544,8.69219182242295,926.39,0,0,0.573028835005634,0.560092961756894,0.175224364230033,1151.79,1156,0,0,0.194030023052288,0.188236108220076,0.0506916205606945,1095.95,1119.5,0,0,"Dipturus ecuadoriensis",225.4,169.56,-55.8399999999999
"Dipturus_mennii",17.3890431951396,14.9453991003395,8.24090183441437,926.53,0,0,0.570623057788501,0.567477495669871,0.173843661192052,1153.27,1160,0,0,0.194903163319908,0.193708023942568,0.0498730684824129,1090.53,1109,0,0,"Dipturus mennii",226.74,164,-62.74
"Potamotrygon_constellata",17.3139753312205,16.3204564641563,6.04344291894751,927.93,0,0,1.31922581365639,1.31454921799533,0.274606405281682,831.79,874.5,0,0,0.269194525400965,0.25768410917203,0.0605703370386525,831.45,817.5,0,0,"Potamotrygon constellata",-96.14,-96.4799999999999,-0.339999999999918
"Dipturus_intermedia",17.7160275507173,14.9760773269267,9.60582916363045,928.51,0,0,0.564028781335503,0.564832644408735,0.162066517498085,1156.47,1163,0,0,0.188486169150103,0.19004176138734,0.0460963289150969,1112.41,1123.5,0,0,"Dipturus intermedia",227.96,183.9,-44.0599999999999
"Leucoraja_wallacei",17.4874743832283,17.3544721287685,4.69173874588789,929.47,0,0,1.06065256020461,0.993294695376913,0.61686024547501,959.19,953.5,0,0,0.235759781260575,0.232591717287746,0.0783976941674931,971.32,984.5,0,0,"Leucoraja wallacei",29.72,41.85,12.13
"Rajella_nigerrima",17.5919189168344,16.727919727449,7.0108102792272,931.76,0,0,0.819494994493473,0.834931298973571,0.292193697478974,1030.94,1028,0,0,0.21592904782801,0.211830828823847,0.060646242446607,1035.48,1068,0,0,"Rajella nigerrima",99.1800000000001,103.72,4.53999999999996
"Dipturus_stenorhynchus",17.6082114853545,15.1914062647757,9.54047992800745,932.39,0,0,0.587024610710167,0.560545504590439,0.277287167498099,1149.3,1156.5,0,0,0.18931160680969,0.188120662333661,0.0464537437775343,1110.4,1125.5,0,0,"Dipturus stenorhynchus",216.91,178.01,-38.8999999999999
"Rajella_alia",17.5786828403871,16.7198789883332,7.20055281753723,932.93,0,0,0.814159933059886,0.825716728553247,0.296456952078331,1034.15,1032,0,0,0.21747714958707,0.212655767199253,0.0643198177166967,1027.63,1052.5,0,0,"Rajella alia",101.22,94.7000000000002,-6.51999999999998
"Apristurus_platyrhynchus",17.198517150837,16.89342953829,3.85561477907532,933.48,0,0,1.7892590836348,1.88812021805772,0.702002324306233,747.72,768.5,0,0,0.308297987598979,0.309701980293602,0.098965746226908,738.71,737,0,0,"Apristurus platyrhynchus",-185.76,-194.77,-9.00999999999999
"Dipturus_gigas",17.5580607796778,16.2041364219459,9.39761148745318,934.23,0,0,0.576646679056067,0.566028189095439,0.185554348668605,1152.63,1157,0,0,0.192163676299114,0.187173244664009,0.0510125551607647,1106.13,1118.5,0,0,"Dipturus gigas",218.4,171.9,-46.5
"Apristurus_sinensis",17.2487928221407,17.2118702235207,3.90900083108901,934.36,0,0,1.78759308528951,1.90561754475825,0.697931698640698,748.06,768,0,0,0.309973049254973,0.306877114435585,0.0970760348123505,731.58,729.5,0,0,"Apristurus sinensis",-186.3,-202.78,-16.4799999999999
"Dipturus_bullisi",17.1825819671942,15.9552696827618,8.27096001154183,934.41,0,0,0.571267349312778,0.568366623406276,0.171942019715834,1152.85,1162.5,0,0,0.195003353435328,0.191941017339554,0.0509444658016048,1089.77,1116,0,0,"Dipturus bullisi",218.44,155.36,-63.0799999999999
"Mustelus_mosis",17.4881800866376,19.029541894817,4.60707172540665,935.13,0,0,1.45495663618154,1.56649313245497,0.561236504867368,839.82,846,0,0,0.291918197120389,0.296114376266939,0.0997431756245207,791.84,771,0,0,"Mustelus mosis",-95.31,-143.29,-47.98
"Potamotrygon_tatianae",16.8588076293443,15.6586471148951,6.07694698619678,935.9,0,0,1.3183850446668,1.31213947889247,0.273956810029669,832.42,876.5,0,0,0.270351674280969,0.256218817359639,0.0647518054368844,826.74,820,0,0,"Potamotrygon tatianae",-103.48,-109.16,-5.67999999999995
"Pavoraja_pseudonitida",17.1674681406577,16.4312813510654,5.86186151063628,936.05,0,0,0.968255746492807,0.908228742703639,0.339697433656462,948.09,957.5,0,0,0.258997200611041,0.250442787565235,0.0758303465882383,877.7,880,0,0,"Pavoraja pseudonitida",12.0400000000001,-58.3499999999999,-70.39
"Potamotrygon_magdalenae",17.1530441840872,15.5950528346577,6.4544148576121,936.56,0,0,1.31923326588629,1.3033577773982,0.293382401820232,832.95,875,0,0,0.267924408941223,0.259187633149595,0.0576953992642214,834.4,849,0,0,"Potamotrygon magdalenae",-103.61,-102.16,1.44999999999993
"Potamotrygon_brachyura",17.0002558290019,16.1793253438487,6.02624903523573,936.72,0,0,1.31504623760343,1.33108704387795,0.261114608232534,831.74,877.5,0,0,0.270385079381069,0.256606883301282,0.0604407065260986,827.81,835.5,0,0,"Potamotrygon brachyura",-104.98,-108.91,-3.93000000000006
"Dipturus_apricus",17.2822653990379,15.4170153562011,8.58870673896592,936.92,0,0,0.569036767922227,0.564822514101752,0.170353100354114,1154.05,1162,0,0,0.196427962351776,0.189314192781554,0.0509142368996815,1088.91,1106,0,0,"Dipturus apricus",217.13,151.99,-65.1399999999999
"Rajella_fuliginea",17.5580174702367,16.3919273484248,8.01762350770655,937.79,0,0,0.820065798501507,0.831476169890902,0.297613377994437,1031.96,1031.5,0,0,0.217535359152267,0.211440537878435,0.062694862914117,1027.89,1047.5,0,0,"Rajella fuliginea",94.1700000000001,90.1000000000001,-4.06999999999994
"Potamotrygon_tigrina",17.0410478888133,16.1750618926496,5.62299167064795,939.15,0,0,1.30897640871708,1.29294304538046,0.273991620226951,833.57,880,0,0,0.267760603038724,0.253368658715941,0.056416834454111,831.13,844.5,0,0,"Potamotrygon tigrina",-105.58,-108.02,-2.44000000000005
"Dipturus_wengi",17.3769523584049,15.3691404203668,8.65628275391936,939.48,0,0,0.573513095905093,0.57477699765152,0.171754855664801,1151.63,1156,0,0,0.192478118575365,0.190217732741507,0.047121374444357,1100.99,1114,0,0,"Dipturus wengi",212.15,161.51,-50.6400000000001
"Potamotrygon_signata",16.9033888470522,16.4907343670385,5.64900006574456,940.91,0,0,1.31260233501118,1.3383906069299,0.260318482799407,833.1,878,0,0,0.265538988540772,0.249738766352,0.0647005382715197,844.97,856.5,0,0,"Potamotrygon signata",-107.81,-95.9399999999999,11.87
"Rajella_ravidula",17.3393689411933,16.6819660230654,7.29383921236024,941.11,0,0,0.822452359849437,0.812985877267727,0.303390781292967,1029.63,1027,0,0,0.219358518212271,0.21418737778412,0.0641926031782673,1025.68,1041.5,0,0,"Rajella ravidula",88.5200000000001,84.57,-3.95000000000005
"Cephaloscyllium_hiscosellum",16.8414777161258,16.6715153433246,3.15931007388268,943.4,0,0,1.82887541112979,1.86913223934999,0.384910945196534,711.42,732,0,0,0.528882696659476,0.53583864196318,0.184247209832313,456.3,451,0,0,"Cephaloscyllium hiscosellum",-231.98,-487.1,-255.12
"Dipturus_oculus",16.8777135002266,14.8129174901398,7.97649041482704,946.48,0,0,0.572054221383066,0.564373106756858,0.173001811075303,1152.28,1158.5,0,0,0.193752276688265,0.191153200072523,0.0501710708528861,1098.32,1114.5,0,0,"Dipturus oculus",205.8,151.84,-53.96
"Etmopterus_princeps",17.0076247654454,17.4844341309253,3.37992927789005,946.9,0,0,2.01346677804701,2.12766117937618,0.729135848191607,677.11,692,0,0,0.552830503136132,0.55696345927357,0.191456485146903,431.48,432,0,0,"Etmopterus princeps",-269.79,-515.42,-245.63
"Rajella_challengeri",17.0069819572439,16.3000167692804,6.98639144358882,947.78,0,0,0.815907404046172,0.802367320063795,0.304181906657473,1033.64,1033.5,0,0,0.218459495287136,0.216765041906839,0.0635999455965376,1026.84,1038.5,0,0,"Rajella challengeri",85.8600000000001,79.06,-6.80000000000018
"Dipturus_garricki",16.774930757554,15.5433760464249,7.13838104081264,948.28,0,0,0.563692908073025,0.567722816172403,0.160235367009457,1154.43,1164.5,0,0,0.195399309632982,0.193195674980691,0.0498930792837777,1098.25,1108,0,0,"Dipturus garricki",206.15,149.97,-56.1800000000001
"Cephaloscyllium_albipinnum",16.7006662752458,16.6013064074131,3.17284050270255,949.52,0,0,1.82826123127257,1.87267587820467,0.378755252203601,712.19,730.5,0,0,0.531285650527886,0.541574365781792,0.185020287401289,455.3,450,0,0,"Cephaloscyllium albipinnum",-237.33,-494.22,-256.89
"Pavoraja_umbrosa",16.9311116153517,16.5591582973361,6.17735947931194,950.07,0,0,0.962407082825855,0.906406502721821,0.329580832144328,949.13,957,0,0,0.262995018118189,0.247682036386525,0.0801088745595317,866.94,863.5,0,0,"Pavoraja umbrosa",-0.940000000000055,-83.13,-82.1899999999999
"Dipturus_flavirostris",16.5420188752874,15.1177490608293,7.63763664339961,950.73,0,0,0.566922399956158,0.574844809406397,0.159970054464133,1155.15,1155.5,0,0,0.191753728682472,0.18668898479971,0.0472291892105457,1105.32,1115,0,0,"Dipturus flavirostris",204.42,154.59,-49.8300000000002
"Etmopterus_spinax",16.9456077617736,17.4131292241003,3.52955445365231,950.78,0,0,2.01730659517049,2.12322698741364,0.740190638581626,675.43,683,0,0,0.55121253885009,0.55412505322856,0.193038543737873,434.09,438,0,0,"Etmopterus spinax",-275.35,-516.69,-241.34
"Dipturus_grahami",17.041408640586,15.5230477296619,9.2479418473358,950.93,0,0,0.601110629101453,0.574645810311254,0.338508697734518,1147.27,1153,0,0,0.193504494845707,0.195229077015369,0.0480936179898342,1097.66,1110,0,0,"Dipturus grahami",196.34,146.73,-49.6099999999999
"Dipturus_endeavouri",16.4749702538575,14.8137760652327,7.86663213655349,958.68,0,0,0.568232192481307,0.561723792474736,0.164158158807828,1153.89,1159.5,0,0,0.193258155342214,0.190719373167516,0.0516618906453178,1100.74,1128.5,0,0,"Dipturus endeavouri",195.21,142.06,-53.1500000000001
"Potamotrygon_boesemani",16.1316761911897,14.8631134069037,5.13830041949329,962.22,0,0,1.30978468346106,1.31475437077338,0.258366679352341,834.27,878,0,0,0.271180757637375,0.257566848589601,0.063761815606572,825.37,827.5,0,0,"Potamotrygon boesemani",-127.95,-136.85,-8.89999999999998
"Dipturus_queenslandicus",16.405406070383,14.1516716525966,8.26182752174321,962.62,0,0,0.585693763061027,0.569292644389128,0.261375736765094,1149.53,1157,0,0,0.194161399708651,0.191023710947436,0.0510870858718137,1097.81,1122.5,0,0,"Dipturus queenslandicus",186.91,135.19,-51.72
"Potamotrygon_henlei",16.2195616554686,16.3695273523502,4.1372044345797,963.07,0,0,1.30193085309087,1.30561004941796,0.280775290152878,837.86,882,0,0,0.269872606122738,0.260690754099903,0.0591600533931357,826.47,846,0,0,"Potamotrygon henlei",-125.21,-136.6,-11.39
"Dipturus_wuhanlingi",16.3840558234405,15.1693255494427,7.36563258451987,964.46,0,0,0.586766971038998,0.560946965328419,0.247413256928538,1149.87,1159,0,0,0.193294933549037,0.181982637734435,0.0540531989729923,1101.79,1115,0,0,"Dipturus wuhanlingi",185.41,137.33,-48.0799999999999
"Urolophus_cruciatus",16.2793155341516,16.0899552543408,3.12547600125139,966.24,0,0,2.04566308829341,2.02226772065915,0.410968211022002,655.01,681,0,0,0.346072939196216,0.32606095295211,0.0998259295043725,623.74,614,0,0,"Urolophus cruciatus",-311.23,-342.5,-31.27
"Urolophus_sufflavus",16.2836153051816,16.0899552543408,3.11825781900482,966.37,0,0,2.04726661804868,2.04193440014166,0.415384623053456,654.57,677,0,0,0.345928722088419,0.324486887495612,0.0997846869049958,623.72,608.5,0,0,"Urolophus sufflavus",-311.8,-342.65,-30.85
"Dipturus_lanceorostratus",16.2945200250416,14.375173998695,8.43907173869981,966.75,0,0,0.567295289168817,0.558076546366896,0.169717498609919,1155.4,1159,0,0,0.192308291201039,0.194727414612454,0.046870159181219,1101.37,1115.5,0,0,"Dipturus lanceorostratus",188.65,134.62,-54.0300000000002
"Dipturus_nidarosiensis",16.1110589535832,15.2835851271224,7.30488154972636,967.75,0,0,0.569043253708451,0.552662708068882,0.163521309259389,1152.84,1157.5,0,0,0.191849851434897,0.188865696280765,0.0480553215465091,1102.99,1119,0,0,"Dipturus nidarosiensis",185.09,135.24,-49.8499999999999
"Spiniraja_whitleyi",16.341722916209,14.0292958728254,8.80665071299513,969.09,0,0,0.598484670123952,0.563603398129063,0.34990987530458,1149.2,1162.5,0,0,0.196198788126768,0.190715714057072,0.0513447672658596,1091.33,1113.5,0,0,"Spiniraja whitleyi",180.11,122.24,-57.8700000000001
"Bathyraja_aleutica",15.6670636532281,14.7373052036124,5.6490591537138,970.1,0,0,0.671519231521434,0.656891632218225,0.15662349953221,1076.13,1091.5,0,0,0.209586955982414,0.20856340020552,0.0527197562593788,1038.91,1054,0,0,"Bathyraja aleutica",106.03,68.8100000000001,-37.22
"Dipturus_falloargus",16.209601531835,14.1204170500601,7.50605326227984,971.95,0,0,0.569548778955009,0.560620965761514,0.165644121261652,1154.79,1158,0,0,0.191982344119199,0.183464437473977,0.0503392211125048,1102.81,1120.5,0,0,"Dipturus falloargus",182.84,130.86,-51.98
"Dipturus_teevani",15.8765276371613,14.7419625488979,7.036908974128,974.66,0,0,0.567479708850362,0.573689767861903,0.1636152611212,1153.96,1160,0,0,0.191552179017327,0.185922497005488,0.0506718663127032,1107.69,1122.5,0,0,"Dipturus teevani",179.3,133.03,-46.27
"Carcharhinus_limbatus",16.2849904079763,17.0167604442339,3.85531332556426,975.04,0,0,0.947914624456969,0.985638312642028,0.304029248608854,960.67,951,0,0,0.248237654582032,0.248020671670961,0.0710429450443637,928.85,938.5,0,0,"Carcharhinus limbatus",-14.37,-46.1899999999999,-31.8199999999999
"Amblyraja_georgiana",16.1300003844939,12.6590752829694,9.82373431775389,975.65,0,0,0.827983413815748,0.816483095095626,0.360243038125144,1031.3,1032,0,0,0.222821661679255,0.215064097055764,0.0677351259015212,1009.87,1020.5,0,0,"Amblyraja georgiana",55.65,34.22,-21.43
"Dipturus_canutus",16.2450544917379,14.6379419269165,8.43325963311516,976.43,0,0,0.571951099845498,0.557540933701998,0.18625699239616,1155.62,1161.5,0,0,0.19217413244059,0.187242024642533,0.0490795746417754,1105.82,1122,0,0,"Dipturus canutus",179.19,129.39,-49.8
"Bathyraja_longicauda",16.0873428568307,13.3434124257919,11.3157495110505,978.53,0,0,0.848030845150608,0.670969202235008,1.67209632847739,1055.59,1084.5,0,0,0.213180628034274,0.200760276763283,0.0616977045587785,1025.81,1046.5,0,0,"Bathyraja longicauda",77.06,47.28,-29.78
"Dipturus_polyommata",16.0137516751846,14.9771771512955,7.88795006427408,978.91,0,0,0.596527006202884,0.563404604507556,0.355126579493663,1152.86,1163.5,0,0,0.195900380277962,0.19054908944986,0.0545454222293913,1090.39,1110.5,0,0,"Dipturus polyommata",173.95,111.48,-62.4699999999998
"Bathyraja_shuntovi",15.6372238845045,13.7265702517444,5.78363211902742,979.03,0,0,0.667773713902764,0.667256911872691,0.141198167101973,1076.77,1081.5,0,0,0.209448671726775,0.202191733078941,0.0555561032951382,1035.96,1044,0,0,"Bathyraja shuntovi",97.74,56.9300000000001,-40.8099999999999
"Dipturus_crosnieri",15.8890897969878,15.3226751262999,6.02238522526352,979.85,0,0,0.564606510956264,0.567909424649168,0.162355608413725,1154.38,1157.5,0,0,0.192121993219057,0.188585535585386,0.0537298669383172,1101.96,1128.5,0,0,"Dipturus crosnieri",174.53,122.11,-52.4200000000001
"Dipturus_healdi",15.9824664306098,14.5318560426593,6.41585166800669,980.28,0,0,0.551335264930418,0.552692109638549,0.154555345181035,1164.98,1168.5,0,0,0.192345467358017,0.186025086595853,0.0496940460706879,1105.55,1120.5,0,0,"Dipturus healdi",184.7,125.27,-59.4300000000001
"Bathyraja_scaphiops",15.4842616563108,14.5975697384691,5.94983881203893,981.48,0,0,0.665459667612738,0.664560222517298,0.149915722330934,1079.01,1089.5,0,0,0.214005952431766,0.204827086736752,0.0559703708664554,1024.59,1046,0,0,"Bathyraja scaphiops",97.53,43.1099999999999,-54.4200000000001
"Dipturus_melanospilus",16.1089390978592,14.4702377590753,9.1777927837979,981.76,0,0,0.58475778012565,0.566280670502021,0.237158791707993,1148.27,1154.5,0,0,0.189641189239919,0.192884250373627,0.0443816707247463,1105.87,1124.5,0,0,"Dipturus melanospilus",166.51,124.11,-42.4000000000001
"Rhinoraja_multispinis",15.4328466080557,12.8398729733548,7.05291947029589,982.35,0,0,0.666802767930699,0.663038457872973,0.151422852955602,1079.43,1088,0,0,0.210145328342924,0.202504275078189,0.0482731191258841,1029.43,1037,0,0,"Rhinoraja multispinis",97.08,47.08,-50
"Dipturus_doutrei",15.8652635894964,14.766413226879,7.1929024000172,982.43,0,0,0.567031638248867,0.555918718595791,0.17232298507225,1154.86,1161,0,0,0.193046504556664,0.192474407832936,0.0478549593078629,1094.73,1111.5,0,0,"Dipturus doutrei",172.43,112.3,-60.1299999999999
"Dipturus_acrobelus",15.7906327203623,15.5779310105604,7.52953317956821,982.89,0,0,0.57421334888608,0.558053245975493,0.177752770918292,1150.28,1156,0,0,0.194595403296245,0.192311747798866,0.0495498335017202,1093.76,1108.5,0,0,"Dipturus acrobelus",167.39,110.87,-56.52
"Bathyraja_smithii",15.6553116717834,12.4678860005807,9.76423613807873,984.26,0,0,0.69907188851031,0.665063273731604,0.197063316712585,1063.63,1082,0,0,0.21262634098506,0.20215184905692,0.0606532708130666,1023.57,1052,0,0,"Bathyraja smithii",79.3700000000001,39.3100000000001,-40.0600000000001
"Bathyraja_peruana",15.2860467215158,13.8161441052616,6.6712811240872,985.47,0,0,0.687822828159735,0.650408586387577,0.183869401929592,1068.07,1087.5,0,0,0.212388713410969,0.203580224798094,0.0579050759068101,1028.87,1046,0,0,"Bathyraja peruana",82.5999999999999,43.3999999999999,-39.2
"Bathyraja_matsubarai",15.2825787425462,13.4926719123053,7.90089649513309,986.45,0,0,0.688584197004628,0.661385472769348,0.17211127503825,1067.46,1085,0,0,0.21506292897288,0.20666138776971,0.0590440413513484,1018.29,1042.5,0,0,"Bathyraja matsubarai",81.01,31.8399999999999,-49.1700000000001
"Dipturus_campbelli",15.4789708981542,14.371608971917,6.53122896827111,986.6,0,0,0.556377975019974,0.56335984517411,0.151744512900551,1159.67,1164,0,0,0.194274265914698,0.193214235043242,0.0512548305150649,1098.05,1111,0,0,"Dipturus campbelli",173.07,111.45,-61.6200000000001
"Bathyraja_andriashevi",15.3757245589478,12.8933323136322,8.1162535686496,987.21,0,0,0.692848267128289,0.66111348280872,0.179903471851233,1064.16,1075.5,0,0,0.214081169398661,0.20069862500927,0.0628351005612336,1021.25,1033.5,0,0,"Bathyraja andriashevi",76.95,34.04,-42.9100000000001
"Bathyraja_maccaini",15.2598823943713,14.3382453907098,6.07251529419699,987.31,0,0,0.667673073854038,0.657078019921767,0.137620037516291,1074.19,1091.5,0,0,0.20910936621339,0.203754987777163,0.0542425418343311,1034.19,1053.5,0,0,"Bathyraja maccaini",86.8800000000001,46.8800000000001,-40
"Dipturus_olseni",15.576522151886,14.2532280234012,6.75865917935108,987.74,0,0,0.570726668534995,0.567775458036669,0.17835129716407,1154.05,1159.5,0,0,0.19071785537448,0.189197237714679,0.0488414545783952,1108.11,1124.5,0,0,"Dipturus olseni",166.31,120.37,-45.9400000000001
"Bathyraja_griseocauda",15.3404946445808,14.718475349545,6.41535228940188,987.95,0,0,0.668614957880683,0.662955462973295,0.14302551763085,1076.91,1085.5,0,0,0.212947922187556,0.205033291554884,0.0552590863369621,1025.2,1047,0,0,"Bathyraja griseocauda",88.96,37.25,-51.71
"Carcharhinus_obscurus",15.9857780738683,16.6073347264158,3.74424800525782,989.02,0,0,0.884862511979127,0.934735681134375,0.248966813120644,987.53,980,0,0,0.24280229738276,0.246820152033536,0.0653066841151427,943.85,937.5,0,0,"Carcharhinus obscurus",-1.49000000000001,-45.17,-43.68
"Carcharhinus_galapagensis",15.9762116728908,16.6073347264158,3.75714775687174,989.84,0,0,0.882323824400883,0.93204254664482,0.248327650848447,988.92,985.5,0,0,0.242780000091583,0.246597577829931,0.0651761502353879,943.93,939,0,0,"Carcharhinus galapagensis",-0.920000000000073,-45.9100000000001,-44.99
"Dipturus_johannisdavesi",15.348193151501,12.889719840822,8.0642724944398,990.63,0,0,0.561050998185565,0.562430255566438,0.160705290219113,1158.91,1163,0,0,0.192651511629384,0.191557611150031,0.0498995437153912,1101.44,1118.5,0,0,"Dipturus johannisdavesi",168.28,110.81,-57.47
"Rhinoraja_odai",15.0300197929404,12.1712619741427,7.7354195401297,991.27,0,0,0.743113836671683,0.661891226016015,0.561621773997703,1060.6,1087,0,0,0.210388344375499,0.197835784654015,0.0593471336238447,1040.97,1072,0,0,"Rhinoraja odai",69.3299999999999,49.7,-19.6299999999999
"Bathyraja_meridionalis",15.0594450697574,14.0017535828673,5.57491050914039,992.15,0,0,0.665327935444436,0.662080895207689,0.13487416623225,1076.7,1087,0,0,0.209536705228795,0.202371564538715,0.0506091172511932,1043.47,1052,0,0,"Bathyraja meridionalis",84.5500000000001,51.32,-33.23
"Squalus_mitsukurii",15.9251873828833,17.2122157720711,5.5982493746288,992.81,0,0,2.04144834061718,2.30841341300258,0.675612370593638,663.16,670.5,0,0,0.573907664605098,0.603104682127157,0.208793248433354,430.45,426,0,0,"Squalus mitsukurii",-329.65,-562.36,-232.71
