"species","Rank","species_tree.x","ED_github","Rank_rho001","species_tree.y","EvoHeritage_rho001","Ancestral_EvoHeritage","rank_change"
"Hydrolagus pallidus",300,"Hydrolagus_pallidus",40.7729841589186,337,"Hydrolagus_pallidus",32.1677012886136,95.834159064996,37
"Hydrolagus purpurescens",632,"Hydrolagus_purpurescens",27.4407444932588,775,"Hydrolagus_purpurescens",19.9625218113397,93.9748322909376,143
"Hydrolagus trolli",684,"Hydrolagus_trolli",25.8870672564016,811,"Hydrolagus_trolli",19.1487698353846,96.2268797322362,127
"Hypnos monopterygius",3,"Hypnos_monopterygius",142.750439551048,3,"Hypnos_monopterygius",81.2845323140636,95.2863200968071,0
"Hypogaleus hyugaensis",63,"Hypogaleus_hyugaensis",72.9331472585795,54,"Hypogaleus_hyugaensis",55.787375635459,99.60110140733,-9
"Iago garricki",94,"Iago_garricki",60.7852256005795,87,"Iago_garricki",49.4977841557678,101.619145199746,-7
"Iago omanensis",95,"Iago_omanensis",60.7852256005795,90,"Iago_omanensis",49.2671622047499,101.783862200653,-5
"Insentiraja laxipella",987,"Insentiraja_laxipella",16.7842143084249,965,"Insentiraja_laxipella",15.4211085390055,103.763437429384,-22
"Insentiraja subtilispinosa",986,"Insentiraja_subtilispinosa",16.7842143084249,955,"Insentiraja_subtilispinosa",15.6462261711178,103.843001775704,-31
"Irolita waitii",425,"Irolita_waitii",34.5133474102798,422,"Irolita_waitii",29.2901656023574,100.309300428849,-3
"Irolita westraliensis",426,"Irolita_westraliensis",34.5133474102798,454,"Irolita_westraliensis",28.2811701996861,102.159020374669,28
"Isistius brasiliensis",246,"Isistius_brasiliensis",44.6515960717427,407,"Isistius_brasiliensis",29.5675035039876,99.1811739526606,161
"Isistius labialis",245,"Isistius_labialis",44.6515960717427,403,"Isistius_labialis",29.6995791940072,99.5892179327132,158
"Isistius plutodus",244,"Isistius_plutodus",44.7808854121427,424,"Isistius_plutodus",29.1435077458985,96.7441912079376,180
"Isogomphodon oxyrhynchus",1062,"Isogomphodon_oxyrhynchus",14.5944364517056,1070,"Isogomphodon_oxyrhynchus",12.8870633170023,95.1611814370115,8
"Isurus oxyrinchus",81,"Isurus_oxyrinchus",65.2394701958729,77,"Isurus_oxyrinchus",51.0369345197746,94.8016546734119,-4
"Isurus paucus",82,"Isurus_paucus",65.2394701958729,73,"Isurus_paucus",53.0620102351481,103.184603377224,-9
"Lamiopsis temminckii",410,"Lamiopsis_temminckii",34.9415067358651,350,"Lamiopsis_temminckii",31.7656253018093,101.993699526685,-60
"Lamiopsis tephrodes",411,"Lamiopsis_tephrodes",34.9415067358651,360,"Lamiopsis_tephrodes",31.3906582528555,100.89961434934,-51
"Lamna ditropis",76,"Lamna_ditropis",67.2321620992062,74,"Lamna_ditropis",52.7649774199551,100.111148742957,-2
"Lamna nasus",77,"Lamna_nasus",67.2321620992062,59,"Lamna_nasus",55.285924235634,103.16608920091,-18
"Leptocharias smithii",12,"Leptocharias_smithii",107.871249574441,25,"Leptocharias_smithii",66.9227928354076,101.298162043717,13
"Leucoraja caribbaea",634,"Leucoraja_caribbaea",27.3164679294652,571,"Leucoraja_caribbaea",25.4385926625787,102.336848084846,-63
"Leucoraja circularis",443,"Leucoraja_circularis",33.5591216442371,365,"Leucoraja_circularis",31.0865557943117,100.25149336385,-78
"Leucoraja compagnoi",529,"Leucoraja_compagnoi",30.5551321783485,501,"Leucoraja_compagnoi",27.3060113264731,101.338570909826,-28
"Leucoraja erinacea",708,"Leucoraja_erinacea",25.0277705419818,656,"Leucoraja_erinacea",23.0394821858181,96.7498961881169,-52
"Leucoraja fullonica",892,"Leucoraja_fullonica",19.4211375179038,893,"Leucoraja_fullonica",17.1236024973068,98.9582696242237,1
"Leucoraja garmani",627,"Leucoraja_garmani",27.6116296448485,574,"Leucoraja_garmani",25.3685410771007,103.258608493568,-53
"Leucoraja lentiginosa",626,"Leucoraja_lentiginosa",27.6116306448485,590,"Leucoraja_lentiginosa",24.8803114037658,95.1515256444917,-36
"Leucoraja leucosticta",1097,"Leucoraja_leucosticta",13.5072194606818,1098,"Leucoraja_leucosticta",12.148869575524,101.373255874967,1
"Leucoraja melitensis",891,"Leucoraja_melitensis",19.4211385179038,905,"Leucoraja_melitensis",16.7848808469538,98.9342621339123,14
"Leucoraja naevus",779,"Leucoraja_naevus",22.9716150192371,747,"Leucoraja_naevus",20.6003319121152,101.723000347469,-32
"Leucoraja ocellata",908,"Leucoraja_ocellata",18.9317299954818,867,"Leucoraja_ocellata",17.9312401957285,104.326556767322,-41
"Leucoraja pristispina",635,"Leucoraja_pristispina",27.3164679294652,560,"Leucoraja_pristispina",25.7241780016018,100.992441963164,-75
"Leucoraja virginica",975,"Leucoraja_virginica",17.1039232404818,952,"Leucoraja_virginica",15.7611241959367,99.9014981884405,-23
"Leucoraja wallacei",816,"Leucoraja_wallacei",21.6184558369038,786,"Leucoraja_wallacei",19.7190693353194,101.571150264982,-30
"Leucoraja yucatanensis",1096,"Leucoraja_yucatanensis",13.5072194606818,1096,"Leucoraja_yucatanensis",12.2321306761757,101.642733048656,0
"Loxodon macrorhinus",118,"Loxodon_macrorhinus",56.4260381866318,108,"Loxodon_macrorhinus",45.904326167051,100.314318586141,-10
"Makararaja chindwinensis",127,"Makararaja_chindwinensis",54.6192303386488,105,"Makararaja_chindwinensis",46.384342714494,102.368453368845,-22
"Malacoraja kreffti",717,"Malacoraja_kreffti",24.6168760571515,650,"Malacoraja_kreffti",23.2369772358351,104.725681600035,-67
"Malacoraja obscura",688,"Malacoraja_obscura",25.7589282331515,640,"Malacoraja_obscura",23.4474747409171,100.711037275509,-48
"Malacoraja senta",689,"Malacoraja_senta",25.7589282331515,655,"Malacoraja_senta",23.1025384791952,101.169873735499,-34
"Malacoraja spinacidermis",718,"Malacoraja_spinacidermis",24.6168760571515,682,"Malacoraja_spinacidermis",22.2135784205592,103.385777667272,-36
"Manta alfredi",418,"Manta_alfredi",34.832573324692,397,"Manta_alfredi",29.8867781834534,106.357921803982,-21
"Manta birostris",417,"Manta_birostris",34.832573324692,349,"Manta_birostris",31.7662469742383,107.57937286025,-68
"Megachasma pelagios",114,"Megachasma_pelagios",57.3558081382776,96,"Megachasma_pelagios",48.2688099213315,98.3051668479326,-18
"Mitsukurina owstoni",5,"Mitsukurina_owstoni",138.616999110635,4,"Mitsukurina_owstoni",78.5413479336943,94.4406587101778,-1
"Mobula diabolus",382,"Mobula_diabolus",36.9132200342634,294,"Mobula_diabolus",34.2201130196836,106.183065095497,-88
"Mobula eregoodootenkee",274,"Mobula_eregoodootenkee",42.4830526059301,216,"Mobula_eregoodootenkee",38.1691967243658,107.096259752953,-58
"Mobula hypostoma",494,"Mobula_hypostoma",31.7972189059301,479,"Mobula_hypostoma",27.5819192625679,102.715279417445,-15
"Mobula japanica",572,"Mobula_japanica",29.720205646692,579,"Mobula_japanica",25.1868425587895,100.213791005186,7
"Mobula kuhlii",511,"Mobula_kuhlii",31.1815764343587,467,"Mobula_kuhlii",27.8648104257979,102.760557892924,-44
"Mobula mobular",381,"Mobula_mobular",36.9132200342634,357,"Mobula_mobular",31.5154158140435,101.53121697278,-24
"Mobula munkiana",493,"Mobula_munkiana",31.7972189059301,436,"Mobula_munkiana",28.78038499324,103.829165412773,-57
"Mobula rochebrunei",261,"Mobula_rochebrunei",43.3516682343586,223,"Mobula_rochebrunei",37.7258836646737,104.807150589087,-38
"Mobula tarapacana",571,"Mobula_tarapacana",29.720205646692,551,"Mobula_tarapacana",25.9272727461722,101.893894341195,-20
"Mobula thurstoni",510,"Mobula_thurstoni",31.1815764343587,460,"Mobula_thurstoni",28.1246255787065,103.619979860119,-50
"Mollisquama parini",53,"Mollisquama_parini",75.0724840304094,47,"Mollisquama_parini",58.7404547585921,95.6862993294793,-6
"Mustelus albipinnis",1091,"Mustelus_albipinnis",13.7615725230517,1100,"Mustelus_albipinnis",11.9501477555043,103.961476500201,9
"Mustelus antarcticus",1068,"Mustelus_antarcticus",14.4559231137017,1062,"Mustelus_antarcticus",12.9574043747917,106.21927045227,-6
"Mustelus asterias",1046,"Mustelus_asterias",15.0838934380517,1042,"Mustelus_asterias",13.4832125786453,104.270304124243,-4
"Mustelus californicus",614,"Mustelus_californicus",28.1144359756051,586,"Mustelus_californicus",25.0112946292914,104.904457759374,-28
"Mustelus canis",675,"Mustelus_canis",26.2605563891718,629,"Mustelus_canis",23.7830944020027,100.704712173375,-46
"Mustelus dorsalis",1104,"Mustelus_dorsalis",12.9548462487017,1111,"Mustelus_dorsalis",11.3619930122151,106.892698968072,7
"Mustelus fasciatus",947,"Mustelus_fasciatus",17.8208235578218,936,"Mustelus_fasciatus",16.1438349438512,104.162896767454,-11
"Mustelus griseus",260,"Mustelus_griseus",43.5808627029962,227,"Mustelus_griseus",37.554826893543,100.046501042581,-33
"Mustelus henlei",808,"Mustelus_henlei",21.9123246846718,784,"Mustelus_henlei",19.7685716491952,101.684841217428,-24
"Mustelus higmani",807,"Mustelus_higmani",21.9123246846718,785,"Mustelus_higmani",19.7407578726941,100.964940652398,-22
"Mustelus lenticulatus",1105,"Mustelus_lenticulatus",12.9548462487017,1110,"Mustelus_lenticulatus",11.3807906242775,105.805220018059,5
"Mustelus lunulatus",694,"Mustelus_lunulatus",25.6032386918218,664,"Mustelus_lunulatus",22.8873889662074,100.819923674629,-30
"Mustelus manazo",845,"Mustelus_manazo",20.6552289838017,836,"Mustelus_manazo",18.5247324185198,105.815522833422,-9
"Mustelus mangalorensis",270,"Mustelus_mangalorensis",42.5953138706628,243,"Mustelus_mangalorensis",36.7647018817836,102.806255681638,-27
"Mustelus mento",1090,"Mustelus_mento",13.7615725230517,1103,"Mustelus_mento",11.7557182083762,103.69960458303,13
"Mustelus minicanis",441,"Mustelus_minicanis",33.7277911889128,450,"Mustelus_minicanis",28.5011962235444,99.9266905852972,9
"Mustelus mosis",859,"Mustelus_mosis",20.3431581394885,830,"Mustelus_mosis",18.6387933637063,103.978459076151,-29
"Mustelus mustelus",946,"Mustelus_mustelus",17.8208235578218,951,"Mustelus_mustelus",15.7739552980574,102.997855330375,5
"Mustelus norrisi",554,"Mustelus_norrisi",30.0468996938051,522,"Mustelus_norrisi",26.6769552656838,99.5661285628146,-32
"Mustelus palumbes",1045,"Mustelus_palumbes",15.0838934380517,1047,"Mustelus_palumbes",13.3938522264784,104.051198699076,2
"Mustelus punctulatus",442,"Mustelus_punctulatus",33.7277911889128,445,"Mustelus_punctulatus",28.5913935802512,98.4517437256918,3
"Mustelus ravidus",1006,"Mustelus_ravidus",16.1964776284885,990,"Mustelus_ravidus",14.6122412620462,101.553044525331,-16
"Mustelus schmitti",659,"Mustelus_schmitti",26.7151177882462,569,"Mustelus_schmitti",25.5334940151776,104.590617895211,-90
"Mustelus sinusmexicanus",231,"Mustelus_sinusmexicanus",45.2425151926052,213,"Mustelus_sinusmexicanus",38.2570291021445,99.8636355805188,-18
"Mustelus stevensi",1044,"Mustelus_stevensi",15.1169742163017,1044,"Mustelus_stevensi",13.4371715013788,104.93027700161,0
"Mustelus walkeri",666,"Mustelus_walkeri",26.5173053363051,619,"Mustelus_walkeri",24.0857374881626,104.877717083452,-47
"Mustelus whitneyi",225,"Mustelus_whitneyi",46.3631274742462,190,"Mustelus_whitneyi",39.2010032667868,98.7445089587888,-35
"Mustelus widodoi",1007,"Mustelus_widodoi",16.1964776284885,999,"Mustelus_widodoi",14.4148950745981,100.82516471742,-8
"Myliobatis aquila",348,"Myliobatis_aquila",38.2968360829073,324,"Myliobatis_aquila",32.8898822095933,96.5167162711707,-24
"Myliobatis australis",506,"Myliobatis_australis",31.2343199008406,566,"Myliobatis_australis",25.5668624050625,97.7746439181602,60
"Myliobatis californicus",166,"Myliobatis_californicus",49.9146797962906,123,"Myliobatis_californicus",44.2684091245722,105.474055624649,-43
"Myliobatis chilensis",311,"Myliobatis_chilensis",40.4344318827073,268,"Myliobatis_chilensis",35.4079651972026,99.2677077615744,-43
"Myliobatis freminvillei",394,"Myliobatis_freminvillei",36.0988804587906,348,"Myliobatis_freminvillei",31.7766009614958,102.611226518367,-46
"Myliobatis goodei",507,"Myliobatis_goodei",31.2343199008406,540,"Myliobatis_goodei",26.110076693516,97.5335542821907,33
"Myliobatis hamlyni",825,"Myliobatis_hamlyni",21.3884804819073,860,"Myliobatis_hamlyni",17.9967719632028,99.6416213858736,35
"Myliobatis longirostris",395,"Myliobatis_longirostris",36.0988804587906,331,"Myliobatis_longirostris",32.4964569893204,104.061651303064,-64
"Myliobatis peruvianus",477,"Myliobatis_peruvianus",32.5828582887906,415,"Myliobatis_peruvianus",29.3790988175401,101.466078010394,-62
"Myliobatis rhombus",824,"Myliobatis_rhombus",21.3884804819073,854,"Myliobatis_rhombus",18.1002946808826,99.8653167030036,30
"Myliobatis ridens",768,"Myliobatis_ridens",23.2400261309073,797,"Myliobatis_ridens",19.5187303696385,100.52263723382,29
"Myliobatis tenuicaudatus",478,"Myliobatis_tenuicaudatus",32.5828582887906,430,"Myliobatis_tenuicaudatus",28.8974078718983,104.496505359721,-48
"Myliobatis tobijei",769,"Myliobatis_tobijei",23.2400261309073,779,"Myliobatis_tobijei",19.8969038023385,99.5958510432859,10
"Narcine atzi",577,"Narcine_atzi",29.507638140883,519,"Narcine_atzi",26.844000416548,98.8631706438058,-58
"Narcine bancroftii",885,"Narcine_bancroftii",19.616684471764,903,"Narcine_bancroftii",16.8604630406311,100.907180395301,18
"Narcine bicolor",346,"Narcine_bicolor",38.3837384640914,347,"Narcine_bicolor",31.7931966228878,95.0916867943019,1
"Narcine brasiliensis",749,"Narcine_brasiliensis",23.780157485383,755,"Narcine_brasiliensis",20.4300935609735,100.74806021339,6
"Narcine brevilabiata",729,"Narcine_brevilabiata",24.343494261883,713,"Narcine_brevilabiata",21.3856275569559,93.6589335463713,-16
"Narcine brunnea",827,"Narcine_brunnea",21.276538271764,828,"Narcine_brunnea",18.642710445261,99.294753950997,1
"Narcine entemedor",347,"Narcine_entemedor",38.3837384640914,344,"Narcine_entemedor",31.8612666445571,94.0809763147792,-3
"Narcine firma",738,"Narcine_firma",24.181926462883,716,"Narcine_firma",21.2850393365962,94.5913678203575,-22
"Narcine insolita",826,"Narcine_insolita",21.276538271764,843,"Narcine_insolita",18.3513965791535,96.8400098272191,17
"Narcine lasti",167,"Narcine_lasti",49.7958661242274,150,"Narcine_lasti",41.7411207987966,98.6135318504299,-17
"Narcine leoparda",163,"Narcine_leoparda",50.170404728758,131,"Narcine_leoparda",43.0441591336258,94.0911544991913,-32
"Narcine lingula",834,"Narcine_lingula",20.919820939264,827,"Narcine_lingula",18.681259013163,100.88724046531,-7
"Narcine maculata",739,"Narcine_maculata",24.181926462883,723,"Narcine_maculata",21.1120807177325,94.0532874353115,-16
"Narcine nelsoni",437,"Narcine_nelsoni",34.0295059075973,375,"Narcine_nelsoni",30.7183260116959,94.6862692275155,-62
"Narcine nigra",822,"Narcine_nigra",21.475927235264,834,"Narcine_nigra",18.5551846013502,97.4177810522823,12
"Narcine oculifera",576,"Narcine_oculifera",29.507638140883,511,"Narcine_oculifera",27.0171979555506,99.7439230131827,-65
"Narcine ornata",254,"Narcine_ornata",44.007948844883,224,"Narcine_ornata",37.6727023687437,94.8338525038971,-30
"Narcine prodorsalis",287,"Narcine_prodorsalis",41.4409341320914,274,"Narcine_prodorsalis",35.3114552401412,94.9927649108621,-13
"Narcine rierai",728,"Narcine_rierai",24.343494261883,736,"Narcine_rierai",20.7328495733077,94.2496759288447,8
"Narcine tasmaniensis",168,"Narcine_tasmaniensis",49.7958661242274,141,"Narcine_tasmaniensis",42.0847771552795,102.84740669423,-27
"Narcine timlei",884,"Narcine_timlei",19.616684471764,899,"Narcine_timlei",16.9451777456654,100.880813702291,15
"Narcine vermiculatus",750,"Narcine_vermiculatus",23.780157485383,739,"Narcine_vermiculatus",20.6778740432523,100.333318084441,-11
"Narcine westraliensis",86,"Narcine_westraliensis",63.3558846042274,70,"Narcine_westraliensis",53.7312946018254,99.3598867043248,-16
"Narke capensis",989,"Narke_capensis",16.7422632400512,1092,"Narke_capensis",12.3620616218383,91.7854676840035,103
"Narke dipterygia",988,"Narke_dipterygia",16.7422632400512,1091,"Narke_dipterygia",12.3718164885808,91.7814848859849,103
"Narke japonica",954,"Narke_japonica",17.7016641969512,1048,"Narke_japonica",13.3455578327863,92.0324034652997,94
"Nasolamia velox",851,"Nasolamia_velox",20.4999349345318,817,"Nasolamia_velox",18.9867649382204,98.4443222751578,-34
"Nebrius ferrugineus",208,"Nebrius_ferrugineus",47.2858732946908,275,"Nebrius_ferrugineus",35.2111043499846,96.0218827286135,67
"Negaprion acutidens",315,"Negaprion_acutidens",40.1933976283651,261,"Negaprion_acutidens",35.8581708646964,96.1622447043513,-54
"Negaprion brevirostris",316,"Negaprion_brevirostris",40.1933976283651,276,"Negaprion_brevirostris",35.2096815003907,96.8052065739966,-40
"Neoharriotta carri",122,"Neoharriotta_carri",55.4099624073126,200,"Neoharriotta_carri",38.7339646930597,100.386610397741,78
"Neoharriotta pinnata",84,"Neoharriotta_pinnata",64.4677129283126,60,"Neoharriotta_pinnata",55.0894476297775,104.429617675003,-24
"Neoharriotta pumila",121,"Neoharriotta_pumila",55.4099624073126,235,"Neoharriotta_pumila",37.3017688742133,99.5039329833269,114
"Neoraja africana",921,"Neoraja_africana",18.5024291361682,969,"Neoraja_africana",15.3818456535533,100.952589313302,48
"Neoraja caerulea",756,"Neoraja_caerulea",23.6030346055682,709,"Neoraja_caerulea",21.5346757644137,104.544618961821,-47
"Neoraja carolinensis",676,"Neoraja_carolinensis",26.2534567062348,627,"Neoraja_carolinensis",23.8242505209491,101.582215518234,-49
"Neoraja iberica",922,"Neoraja_iberica",18.5024291361682,959,"Neoraja_iberica",15.6220052751203,100.448101495268,37
"Neoraja stehmanni",568,"Neoraja_stehmanni",29.7650414029848,483,"Neoraja_stehmanni",27.5505250947243,103.063007154151,-85
"Neotrygon annotata",602,"Neotrygon_annotata",28.6491939082237,634,"Neotrygon_annotata",23.6384514034582,99.9328085295495,32
"Neotrygon kuhlii",210,"Neotrygon_kuhlii",47.2446167703903,165,"Neotrygon_kuhlii",40.5897740358162,96.425922582303,-45
"Neotrygon leylandi",555,"Neotrygon_leylandi",30.0001552907237,550,"Neotrygon_leylandi",25.931775326501,101.461992084505,-5
"Neotrygon ningalooensis",108,"Neotrygon_ningalooensis",58.1997043503903,103,"Neotrygon_ningalooensis",46.7574904920232,94.318015228773,-5
"Neotrygon picta",603,"Neotrygon_picta",28.6491929082237,621,"Neotrygon_picta",24.040995430332,102.359577515791,18
"Notoraja alisae",985,"Notoraja_alisae",16.8760770250764,961,"Notoraja_alisae",15.5347409377036,104.840284894378,-24
"Notoraja azurea",1076,"Notoraja_azurea",14.0247319468931,1060,"Notoraja_azurea",12.9959129625202,107.013612496413,-16
"Notoraja fijiensis",1040,"Notoraja_fijiensis",15.1819325806431,1017,"Notoraja_fijiensis",13.9902659689252,106.70273270144,-23
"Notoraja hirticauda",1146,"Notoraja_hirticauda",10.8434614107598,1139,"Notoraja_hirticauda",10.0039730906417,107.984406753649,-7
"Notoraja inusitata",1116,"Notoraja_inusitata",12.4758905104364,1105,"Notoraja_inusitata",11.6757257579076,106.426783961353,-11
"Notoraja lira",1143,"Notoraja_lira",11.0148642044364,1138,"Notoraja_lira",10.1601740728974,103.821474213656,-5
"Notoraja longiventralis",1115,"Notoraja_longiventralis",12.4758905104364,1108,"Notoraja_longiventralis",11.5795591945754,105.510342225441,-7
"Notoraja ochroderma",1137,"Notoraja_ochroderma",11.1281690095598,1127,"Notoraja_ochroderma",10.5169604567227,107.760468408947,-10
"Notoraja sapphira",1145,"Notoraja_sapphira",10.8434614107598,1141,"Notoraja_sapphira",9.97487045446337,106.774634203482,-4
"Notoraja sticta",1048,"Notoraja_sticta",15.0696587474364,1023,"Notoraja_sticta",13.8481285334308,102.031675446881,-25
"Notoraja tobitukai",1142,"Notoraja_tobitukai",11.0148642044364,1142,"Notoraja_tobitukai",9.9632708420977,102.498838659081,0
"Notorynchus cepedianus",11,"Notorynchus_cepedianus",108.122896296644,14,"Notorynchus_cepedianus",73.807576963101,103.210691704474,3
"Odontaspis ferox",188,"Odontaspis_ferox",48.4992919782776,195,"Odontaspis_ferox",38.9358677842451,95.7877640209538,7
"Odontaspis noronhai",187,"Odontaspis_noronhai",48.4992919782776,218,"Odontaspis_noronhai",37.971694349306,95.651695501256,31
"Okamejei acutispina",527,"Okamejei_acutispina",30.565325215258,458,"Okamejei_acutispina",28.1395486186814,104.243832670486,-69
"Okamejei arafurensis",649,"Okamejei_arafurensis",26.9336630043691,591,"Okamejei_arafurensis",24.8729201363768,99.3885226582562,-58
"Okamejei boesemani",1024,"Okamejei_boesemani",15.8655865060246,991,"Okamejei_boesemani",14.5935515049321,101.282367682597,-33
"Okamejei cairae",1025,"Okamejei_cairae",15.8655865060246,992,"Okamejei_cairae",14.5901833454954,102.481280652692,-33
"Okamejei heemstrai",539,"Okamejei_heemstrai",30.438537921808,480,"Okamejei_heemstrai",27.5664045961383,103.875958409555,-59
"Okamejei hollandi",648,"Okamejei_hollandi",26.9336640043691,648,"Okamejei_hollandi",23.2851157092102,102.235735368357,0
"Okamejei jensenae",87,"Okamejei_jensenae",63.1335069775145,89,"Okamejei_jensenae",49.3698897625602,101.557324928978,2
"Okamejei kenojei",1019,"Okamejei_kenojei",15.9556941379246,987,"Okamejei_kenojei",14.6214131285318,100.985204339413,-32
"Okamejei leptoura",605,"Okamejei_leptoura",28.494727222263,554,"Okamejei_leptoura",25.8252894338907,98.9819383760961,-51
"Okamejei meerdervoortii",814,"Okamejei_meerdervoortii",21.651531517263,825,"Okamejei_meerdervoortii",18.6886589185175,97.1233991273625,11
"Okamejei mengae",815,"Okamejei_mengae",21.651531517263,800,"Okamejei_mengae",19.4472069723191,98.536561547837,-15
"Okamejei philipi",1020,"Okamejei_philipi",15.9556931379246,989,"Okamejei_philipi",14.6158047183015,98.7862397907644,-31
"Okamejei pita",553,"Okamejei_pita",30.0627575254246,491,"Okamejei_pita",27.422867727235,95.4661049385046,-62
"Okamejei porosa",538,"Okamejei_porosa",30.438537921808,487,"Okamejei_porosa",27.5048605450857,100.365476042884,-51
"Okamejei powelli",275,"Okamejei_powelli",42.2973925755963,247,"Okamejei_powelli",36.590591514345,101.811742338793,-28
"Okamejei schmidti",1017,"Okamejei_schmidti",16.0083648274246,996,"Okamejei_schmidti",14.4863868675844,98.7749564915363,-21
"Orectolobus floridus",292,"Orectolobus_floridus",40.9633616310058,325,"Orectolobus_floridus",32.8556132023567,96.6870141981814,33
"Orectolobus halei",438,"Orectolobus_halei",33.9665355720891,581,"Orectolobus_halei",25.1236157126518,98.3926458145031,143
"Orectolobus hutchinsi",128,"Orectolobus_hutchinsi",54.3822927803986,124,"Orectolobus_hutchinsi",43.8163877332188,100.769369940244,-4
"Orectolobus japonicus",335,"Orectolobus_japonicus",38.9705093898986,372,"Orectolobus_japonicus",30.8055610393735,102.099236828803,37
"Orectolobus leptolineatus",471,"Orectolobus_leptolineatus",32.7209621535891,587,"Orectolobus_leptolineatus",24.9982469640652,102.271101608064,116
"Orectolobus maculatus",336,"Orectolobus_maculatus",38.9705093898986,338,"Orectolobus_maculatus",32.1402496749306,103.491052035051,2
"Orectolobus ornatus",88,"Orectolobus_ornatus",62.3166322060058,83,"Orectolobus_ornatus",50.0791810639258,95.6515012500766,-5
"Orectolobus parvimaculatus",129,"Orectolobus_parvimaculatus",54.3822927803986,113,"Orectolobus_parvimaculatus",44.9282860640268,96.8023368180417,-16
"Orectolobus reticulatus",293,"Orectolobus_reticulatus",40.9633616310058,298,"Orectolobus_reticulatus",34.1194156657096,100.159498777721,5
"Orectolobus wardi",472,"Orectolobus_wardi",32.7209621535891,611,"Orectolobus_wardi",24.2932269179566,100.38494341071,139
"Oxynotus bruniensis",362,"Oxynotus_bruniensis",37.7658588210464,346,"Oxynotus_bruniensis",31.8270627018324,96.8277482323789,-16
"Oxynotus caribbaeus",207,"Oxynotus_caribbaeus",47.3063593235464,183,"Oxynotus_caribbaeus",39.3593708087564,103.708197284863,-24
"Oxynotus centrina",651,"Oxynotus_centrina",26.8407334016464,685,"Oxynotus_centrina",22.011697989627,105.583841146119,34
"Oxynotus japonicus",650,"Oxynotus_japonicus",26.8407334016464,681,"Oxynotus_japonicus",22.2754686901976,106.288556695461,31
"Oxynotus paradoxus",363,"Oxynotus_paradoxus",37.7658588210464,356,"Oxynotus_paradoxus",31.525004018182,94.4878192551124,-7
"Paragaleus leucolomatus",704,"Paragaleus_leucolomatus",25.1424069863977,694,"Paragaleus_leucolomatus",21.8017679641141,106.17548589215,-10
"Paragaleus pectoralis",725,"Paragaleus_pectoralis",24.3880726628977,734,"Paragaleus_pectoralis",20.7720403448744,106.361492050442,9
"Paragaleus randalli",726,"Paragaleus_randalli",24.3880726628977,740,"Paragaleus_randalli",20.6657052159992,105.625937083718,14
"Paragaleus tengi",453,"Paragaleus_tengi",33.291885723731,399,"Paragaleus_tengi",29.7941166118966,106.396928413012,-54
"Parascyllium collare",317,"Parascyllium_collare",40.1535983427496,561,"Parascyllium_collare",25.660964088959,93.9630078866334,244
"Parascyllium elongatum",398,"Parascyllium_elongatum",35.829648774083,715,"Parascyllium_elongatum",21.3187778339394,97.4025211278667,317
"Parascyllium ferrugineum",397,"Parascyllium_ferrugineum",35.829648774083,701,"Parascyllium_ferrugineum",21.6662058680545,98.6271214521231,304
"Parascyllium sparsimaculatum",164,"Parascyllium_sparsimaculatum",50.0366495727496,225,"Parascyllium_sparsimaculatum",37.5706790462714,102.086986002626,61
"Parascyllium variolatum",359,"Parascyllium_variolatum",37.888421178083,632,"Parascyllium_variolatum",23.7113214637061,97.3338037321599,273
"Paratrygon aiereba",267,"Paratrygon_aiereba",42.911609663931,253,"Paratrygon_aiereba",36.2635304490069,98.385801434384,-14
"Parmaturus albimarginatus",966,"Parmaturus_albimarginatus",17.3189508792335,977,"Parmaturus_albimarginatus",14.959269961011,99.2101536214394,11
"Parmaturus albipenis",840,"Parmaturus_albipenis",20.7822697011835,840,"Parmaturus_albipenis",18.380649007913,100.581131496735,0
"Parmaturus bigus",1022,"Parmaturus_bigus",15.9327731623835,1052,"Parmaturus_bigus",13.2398052820653,96.9638565053608,30
"Parmaturus campechiensis",1021,"Parmaturus_campechiensis",15.9327731623835,1033,"Parmaturus_campechiensis",13.7103484154407,100.034709392139,12
"Parmaturus lanatus",294,"Parmaturus_lanatus",40.9275770049335,242,"Parmaturus_lanatus",36.8441805819383,100.959887196362,-52
"Parmaturus macmillani",994,"Parmaturus_macmillani",16.3309163523835,1019,"Parmaturus_macmillani",13.9401113623653,97.8596913771429,25
"Parmaturus melanobranchus",839,"Parmaturus_melanobranchus",20.7822697011835,838,"Parmaturus_melanobranchus",18.4334111105773,98.0521597104266,-1
"Parmaturus pilosus",1008,"Parmaturus_pilosus",16.1910681757335,1029,"Parmaturus_pilosus",13.7657179410238,98.7206598674951,21
"Parmaturus sp.",967,"Parmaturus_sp.",17.3189508792335,982,"Parmaturus_sp.",14.750495521285,98.1637296640484,15
"Parmaturus xaniurus",995,"Parmaturus_xaniurus",16.3309163523835,1011,"Parmaturus_xaniurus",14.1652675274632,98.5432386632471,16
"Pastinachus atrus",522,"Pastinachus_atrus",30.7290683399821,549,"Pastinachus_atrus",25.940942570077,99.1190099381991,27
"Pastinachus gracilicaudus",566,"Pastinachus_gracilicaudus",29.7795573874821,576,"Pastinachus_gracilicaudus",25.3416425113692,98.2687554592975,10
"Pastinachus sephen",565,"Pastinachus_sephen",29.7795573874821,563,"Pastinachus_sephen",25.6070933898486,98.3905773345978,-2
