"Rank_EH","species_tree","species","EvoHeritage","Ancestral_EvoHeritage","rho","min_age","max_age","lambda","repeats"
685,"Bythaelurus_alcockii","Bythaelurus alcockii",0.316897629680077,25.3818482958,0.01,145,4025,1,100
686,"Galeus_nipponensis","Galeus nipponensis",0.316371109001441,24.4036407340849,0.01,145,4025,1,100
687,"Urotrygon_cimar","Urotrygon cimar",0.315742925572019,24.5978393359038,0.01,145,4025,1,100
688,"Galeus_polli","Galeus polli",0.315735201089587,25.813881935879,0.01,145,4025,1,100
689,"Apristurus_laurussonii","Apristurus laurussonii",0.315603366636217,24.828836196007,0.01,145,4025,1,100
690,"Galeus_cadenati","Galeus cadenati",0.315090783687411,26.1123380666696,0.01,145,4025,1,100
691,"Anacanthobatis_stenosoma","Anacanthobatis stenosoma",0.315005396653245,16.9908491249497,0.01,145,4025,1,100
692,"Haploblepharus_pictus","Haploblepharus pictus",0.314148344281634,18.8669689130432,0.01,145,4025,1,100
693,"Triakis_semifasciata","Triakis semifasciata",0.314125055421593,22.75289022053,0.01,145,4025,1,100
694,"Anacanthobatis_marmoratus","Anacanthobatis marmoratus",0.313312067925356,18.7347723168245,0.01,145,4025,1,100
695,"Fenestraja_sibogae","Fenestraja sibogae",0.312852521796642,23.408653856099,0.01,145,4025,1,100
696,"Parmaturus_albimarginatus","Parmaturus albimarginatus",0.312531305961573,25.5212209012537,0.01,145,4025,1,100
697,"Notoraja_azurea","Notoraja azurea",0.312479328138841,24.2167587973019,0.01,145,4025,1,100
698,"Potamotrygon_schuemacheri","Potamotrygon schuemacheri",0.312382820654811,26.3290426604247,0.01,145,4025,1,100
699,"Dasyatis_say","Dasyatis say",0.312208920752809,27.1133185463876,0.01,145,4025,1,100
700,"Urobatis_halleri","Urobatis halleri",0.312058852087264,24.9127835655694,0.01,145,4025,1,100
701,"Himantura_kittipongi","Himantura kittipongi",0.311516845132428,25.9971779794111,0.01,145,4025,1,100
702,"Potamotrygon_humerosa","Potamotrygon humerosa",0.311471258664544,26.7154760026244,0.01,145,4025,1,100
703,"Dasyatis_laevigata","Dasyatis laevigata",0.311344089644378,26.4336453108859,0.01,145,4025,1,100
704,"Apristurus_investigatoris","Apristurus investigatoris",0.311177545555428,24.9142627248472,0.01,145,4025,1,100
705,"Dasyatis_guttata","Dasyatis guttata",0.311055992985654,26.2277058819764,0.01,145,4025,1,100
706,"Dasyatis_hypostigma","Dasyatis hypostigma",0.311055992985654,26.2277058819764,0.01,145,4025,1,100
707,"Dasyatis_colarensis","Dasyatis colarensis",0.310750889808021,25.3031170132095,0.01,145,4025,1,100
708,"Halaelurus_buergeri","Halaelurus buergeri",0.309653780121937,20.1106105561305,0.01,145,4025,1,100
709,"Neotrygon_ningalooensis","Neotrygon ningalooensis",0.309385886886959,23.0873945943239,0.01,145,4025,1,100
710,"Parmaturus_xaniurus","Parmaturus xaniurus",0.308852571072829,24.7090018473535,0.01,145,4025,1,100
711,"Halaelurus_sellus","Halaelurus sellus",0.308759034469064,19.9629775234063,0.01,145,4025,1,100
712,"Insentiraja_laxipella","Insentiraja laxipella",0.308584408686563,22.4601084314703,0.01,145,4025,1,100
713,"Notoraja_hirticauda","Notoraja hirticauda",0.306928729033448,23.1982298310452,0.01,145,4025,1,100
714,"Notoraja_inusitata","Notoraja inusitata",0.306866609552606,22.9599710811362,0.01,145,4025,1,100
715,"Potamotrygon_brachyura","Potamotrygon brachyura",0.306368756497204,25.5888904950864,0.01,145,4025,1,100
716,"Parmaturus_sp.","Parmaturus sp.",0.306255546548195,25.0728781340362,0.01,145,4025,1,100
717,"Potamotrygon_castexi","Potamotrygon castexi",0.306198421441954,26.7490948354616,0.01,145,4025,1,100
718,"Galeus_eastmani","Galeus eastmani",0.305498384927099,23.4366606958924,0.01,145,4025,1,100
719,"Apristurus_herklotsi","Apristurus herklotsi",0.305305837433153,23.5566089829533,0.01,145,4025,1,100
720,"Galeus_priapus","Galeus priapus",0.305221288600386,25.4746774614583,0.01,145,4025,1,100
721,"Dasyatis_acutirostra","Dasyatis acutirostra",0.304955435588591,25.6514950476669,0.01,145,4025,1,100
722,"Notoraja_longiventralis","Notoraja longiventralis",0.304679370245144,22.1940149567062,0.01,145,4025,1,100
723,"Parmaturus_melanobranchus","Parmaturus melanobranchus",0.304535046539658,24.6941721692072,0.01,145,4025,1,100
724,"Parmaturus_macmillani","Parmaturus macmillani",0.304370764143316,24.4625024662303,0.01,145,4025,1,100
725,"Apristurus_sibogae","Apristurus sibogae",0.303321947441557,23.4864703249175,0.01,145,4025,1,100
726,"Brochiraja_vittacauda","Brochiraja vittacauda",0.302760970038182,21.1721606499549,0.01,145,4025,1,100
727,"Himantura_fai","Himantura fai",0.302364178879743,25.6862934598756,0.01,145,4025,1,100
728,"Neotrygon_annotata","Neotrygon annotata",0.301824984590692,25.2300721834481,0.01,145,4025,1,100
729,"Hemitriakis_indroyonoi","Hemitriakis indroyonoi",0.301820396892942,23.0068840005526,0.01,145,4025,1,100
730,"Brochiraja_heuresa","Brochiraja heuresa",0.301228758218951,20.2625657662097,0.01,145,4025,1,100
731,"Insentiraja_subtilispinosa","Insentiraja subtilispinosa",0.300789110709096,23.3316732979174,0.01,145,4025,1,100
732,"Parmaturus_albipenis","Parmaturus albipenis",0.300040417020272,24.0899906954643,0.01,145,4025,1,100
733,"Potamotrygon_dumerilii","Potamotrygon dumerilii",0.299778116495752,25.7164801592813,0.01,145,4025,1,100
734,"Taeniurops_grabata","Taeniurops grabata",0.299721684379403,25.2002380335936,0.01,145,4025,1,100
735,"Potamotrygon_constellata","Potamotrygon constellata",0.299587527491305,24.8483668000565,0.01,145,4025,1,100
736,"Apristurus_japonicus","Apristurus japonicus",0.299337320817939,22.8755324894526,0.01,145,4025,1,100
737,"Halaelurus_quagga","Halaelurus quagga",0.299248999955575,18.2464427694893,0.01,145,4025,1,100
738,"Potamotrygon_orbignyi","Potamotrygon orbignyi",0.298975721589526,26.2388147094658,0.01,145,4025,1,100
739,"Potamotrygon_motoro","Potamotrygon motoro",0.298399766005306,25.5731317082749,0.01,145,4025,1,100
740,"Potamotrygon_falkneri","Potamotrygon falkneri",0.296582334349969,24.2481173416381,0.01,145,4025,1,100
741,"Himantura_marginata","Himantura marginata",0.294682228328675,26.6051297632797,0.01,145,4025,1,100
742,"Potamotrygon_scobina","Potamotrygon scobina",0.294029718718536,25.2191578780466,0.01,145,4025,1,100
743,"Urolophus_cruciatus","Urolophus cruciatus",0.293765822129187,21.8097622211442,0.01,145,4025,1,100
744,"Parmaturus_lanatus","Parmaturus lanatus",0.293651794850328,24.0857987032543,0.01,145,4025,1,100
745,"Dasyatis_geijskesi","Dasyatis geijskesi",0.293588904018565,25.1371555480105,0.01,145,4025,1,100
746,"Dasyatis_chrysonota","Dasyatis chrysonota",0.293374842229314,23.1892202003119,0.01,145,4025,1,100
747,"Neotrygon_picta","Neotrygon picta",0.293169642881201,24.6996729434239,0.01,145,4025,1,100
748,"Urotrygon_venezuelae","Urotrygon venezuelae",0.292504639625944,23.504615457156,0.01,145,4025,1,100
749,"Urolophus_sufflavus","Urolophus sufflavus",0.292380806969748,21.2244576737541,0.01,145,4025,1,100
750,"Notoraja_sticta","Notoraja sticta",0.29218831564048,22.3274584235784,0.01,145,4025,1,100
751,"Anacanthobatis_longirostris","Anacanthobatis longirostris",0.292148123044344,18.1157802922041,0.01,145,4025,1,100
752,"Taeniurops_meyeni","Taeniurops meyeni",0.292132850449294,25.6897216670491,0.01,145,4025,1,100
753,"Galeus_murinus","Galeus murinus",0.292095923682316,23.2857410907406,0.01,145,4025,1,100
754,"Dasyatis_sabina","Dasyatis sabina",0.29033524989756,25.0064836685335,0.01,145,4025,1,100
755,"Asymbolus_galacticus","Asymbolus galacticus",0.290172857612158,21.9701548309345,0.01,145,4025,1,100
756,"Hemipristis_elongata","Hemipristis elongata",0.290159482259199,24.638368471277,0.01,145,4025,1,100
757,"Potamotrygon_marinae","Potamotrygon marinae",0.289920542168642,23.7398633103816,0.01,145,4025,1,100
758,"Dasyatis_marmorata","Dasyatis marmorata",0.288921643435877,25.6197988404246,0.01,145,4025,1,100
759,"Urolophus_paucimaculatus","Urolophus paucimaculatus",0.288602795833818,21.0980444164026,0.01,145,4025,1,100
760,"Potamotrygon_schroederi","Potamotrygon schroederi",0.288434395777677,24.8426189755805,0.01,145,4025,1,100
761,"Potamotrygon_tatianae","Potamotrygon tatianae",0.287928782233154,24.0110593362924,0.01,145,4025,1,100
762,"Himantura_uarnak","Himantura uarnak",0.287072512894607,25.9397316274116,0.01,145,4025,1,100
763,"Halaelurus_maculosus","Halaelurus maculosus",0.287065993589794,17.5998681487783,0.01,145,4025,1,100
764,"Anacanthobatis_ori","Anacanthobatis ori",0.286893059480353,19.6198578162091,0.01,145,4025,1,100
765,"Hemitriakis_falcata","Hemitriakis falcata",0.28663780183581,20.7300899688014,0.01,145,4025,1,100
766,"Urobatis_tumbesensis","Urobatis tumbesensis",0.286453850210047,21.0138638760816,0.01,145,4025,1,100
767,"Himantura_hortlei","Himantura hortlei",0.284197918687524,23.7053794025115,0.01,145,4025,1,100
768,"Potamotrygon_tigrina","Potamotrygon tigrina",0.28400542721525,24.4681964796677,0.01,145,4025,1,100
769,"Hemitriakis_leucoperiptera","Hemitriakis leucoperiptera",0.283598710717878,20.5475427537927,0.01,145,4025,1,100
770,"Heliotrygon_rosai","Heliotrygon rosai",0.283544305339752,23.7418132944578,0.01,145,4025,1,100
771,"Urogymnus_asperrimus","Urogymnus asperrimus",0.283416827323846,23.811285170916,0.01,145,4025,1,100
772,"Brochiraja_albilabiata","Brochiraja albilabiata",0.282537516796774,19.6476925410642,0.01,145,4025,1,100
773,"Hypogaleus_hyugaensis","Hypogaleus hyugaensis",0.282173775071713,20.0861312327412,0.01,145,4025,1,100
774,"Himantura_undulata","Himantura undulata",0.282154504179032,25.9122455436544,0.01,145,4025,1,100
775,"Hemitriakis_complicofasciata","Hemitriakis complicofasciata",0.281469037318541,20.2607221829354,0.01,145,4025,1,100
776,"Notoraja_fijiensis","Notoraja fijiensis",0.280765105142706,20.7988715152128,0.01,145,4025,1,100
777,"Hemitriakis_japanica","Hemitriakis japanica",0.280157813328141,20.2145805674949,0.01,145,4025,1,100
778,"Dasyatis_brevicaudata","Dasyatis brevicaudata",0.279644581277194,22.7040377038814,0.01,145,4025,1,100
779,"Hemitriakis_abdita","Hemitriakis abdita",0.279565517819036,20.1892098240632,0.01,145,4025,1,100
780,"Himantura_pastinacoides","Himantura pastinacoides",0.279415880835842,25.807387243576,0.01,145,4025,1,100
781,"Breviraja_spinosa","Breviraja spinosa",0.279008432094066,20.1418494732944,0.01,145,4025,1,100
782,"Himantura_oxyrhyncha","Himantura oxyrhyncha",0.278755144721437,25.4081530918519,0.01,145,4025,1,100
783,"Furgaleus_macki","Furgaleus macki",0.278622413617878,18.963402777333,0.01,145,4025,1,100
784,"Heliotrygon_gomesi","Heliotrygon gomesi",0.278377861391197,23.7467252868307,0.01,145,4025,1,100
785,"Plesiotrygon_iwamae","Plesiotrygon iwamae",0.278332568481848,23.8604417423701,0.01,145,4025,1,100
786,"Himantura_jenkinsii","Himantura jenkinsii",0.278042283173546,24.308017200656,0.01,145,4025,1,100
787,"Potamotrygon_boesemani","Potamotrygon boesemani",0.276666083217378,24.3405748206042,0.01,145,4025,1,100
788,"Plesiotrygon_nana","Plesiotrygon nana",0.276226531705661,24.2808043256022,0.01,145,4025,1,100
789,"Potamotrygon_yepezi","Potamotrygon yepezi",0.275954906911505,24.022767459317,0.01,145,4025,1,100
790,"Himantura_uarnacoides","Himantura uarnacoides",0.275610084093065,24.9453981460763,0.01,145,4025,1,100
791,"Potamotrygon_signata","Potamotrygon signata",0.274956525458796,23.7141769030092,0.01,145,4025,1,100
792,"Potamotrygon_ocellata","Potamotrygon ocellata",0.274909804646768,23.2605420658904,0.01,145,4025,1,100
793,"Himantura_lobistoma","Himantura lobistoma",0.274086390704195,23.9086747276118,0.01,145,4025,1,100
794,"Pavoraja_arenaria","Pavoraja arenaria",0.274007673779014,23.0647863641729,0.01,145,4025,1,100
795,"Brochiraja_leviveneta","Brochiraja leviveneta",0.273996130063681,19.2718715248081,0.01,145,4025,1,100
796,"Paratrygon_aiereba","Paratrygon aiereba",0.27362497389407,21.9606150395939,0.01,145,4025,1,100
797,"Dasyatis_matsubarai","Dasyatis matsubarai",0.272490235570701,21.9722763578819,0.01,145,4025,1,100
798,"Himantura_toshi","Himantura toshi",0.272233528239926,25.422600976813,0.01,145,4025,1,100
799,"Neotrygon_leylandi","Neotrygon leylandi",0.27145636896275,23.2576648559573,0.01,145,4025,1,100
800,"Leptocharias_smithii","Leptocharias smithii",0.271251683084167,18.8613894880018,0.01,145,4025,1,100
801,"Potamotrygon_magdalenae","Potamotrygon magdalenae",0.271129302295023,22.1535375011116,0.01,145,4025,1,100
802,"Potamotrygon_leopoldi","Potamotrygon leopoldi",0.270526676431899,23.2168546217745,0.01,145,4025,1,100
803,"Notoraja_sapphira","Notoraja sapphira",0.269079979106549,22.3131443316606,0.01,145,4025,1,100
804,"Dasyatis_garouaensis","Dasyatis garouaensis",0.268557293093622,24.153898158796,0.01,145,4025,1,100
805,"Apristurus_macrorhynchus","Apristurus macrorhynchus",0.268134967424669,20.5593149439857,0.01,145,4025,1,100
806,"Himantura_astra","Himantura astra",0.267239990569413,24.9752908480228,0.01,145,4025,1,100
807,"Fenestraja_maceachrani","Fenestraja maceachrani",0.267238849381095,20.3910969746267,0.01,145,4025,1,100
808,"Rhizoprionodon_terraenovae","Rhizoprionodon terraenovae",0.267212469153592,26.3288822565153,0.01,145,4025,1,100
809,"Dasyatis_pastinaca","Dasyatis pastinaca",0.266595806441062,23.6053463347185,0.01,145,4025,1,100
810,"Dasyatis_tortonesei","Dasyatis tortonesei",0.266585339357626,24.0027386908262,0.01,145,4025,1,100
811,"Raja_cervigoni","Raja cervigoni",0.265985622887498,24.1983259059093,0.01,145,4025,1,100
812,"Dasyatis_fluviorum","Dasyatis fluviorum",0.265803899475681,23.9527265383817,0.01,145,4025,1,100
813,"Mustelus_schmitti","Mustelus schmitti",0.265061719491106,24.2039695753977,0.01,145,4025,1,100
814,"Galeorhinus_galeus","Galeorhinus galeus",0.264990267009955,20.9581012459736,0.01,145,4025,1,100
815,"Himantura_randalli","Himantura randalli",0.264699156733522,22.65023690617,0.01,145,4025,1,100
816,"Urogymnus_ukpam","Urogymnus ukpam",0.264697066927846,22.8367277276066,0.01,145,4025,1,100
817,"Pavoraja_nitida","Pavoraja nitida",0.264639061978632,23.5740508473013,0.01,145,4025,1,100
818,"Apristurus_canutus","Apristurus canutus",0.264512714392751,20.0817654885664,0.01,145,4025,1,100
819,"Raja_texana","Raja texana",0.263446291696578,23.8225048896531,0.01,145,4025,1,100
820,"Sphyrna_zygaena","Sphyrna zygaena",0.263083597490823,24.013629769165,0.01,145,4025,1,100
821,"Notoraja_alisae","Notoraja alisae",0.263025111461028,21.1890066233867,0.01,145,4025,1,100
822,"Dasyatis_multispinosa","Dasyatis multispinosa",0.262413400918637,21.7019505684527,0.01,145,4025,1,100
823,"Rhizoprionodon_longurio","Rhizoprionodon longurio",0.262373122287226,25.3225131677599,0.01,145,4025,1,100
824,"Rhizoprionodon_porosus","Rhizoprionodon porosus",0.261557191904229,25.8171958706595,0.01,145,4025,1,100
825,"Dasyatis_longa","Dasyatis longa",0.260977855377551,22.4595140502914,0.01,145,4025,1,100
826,"Carcharhinus_signatus","Carcharhinus signatus",0.260790238398354,24.8351746302854,0.01,145,4025,1,100
827,"Loxodon_macrorhinus","Loxodon macrorhinus",0.260159373534776,23.6716979239634,0.01,145,4025,1,100
828,"Scoliodon_laticaudus","Scoliodon laticaudus",0.25828801117277,24.0862064107406,0.01,145,4025,1,100
829,"Sphyrna_tiburo","Sphyrna tiburo",0.258166534394102,25.2549266720497,0.01,145,4025,1,100
830,"Brochiraja_asperula","Brochiraja asperula",0.257953804427649,18.1055849997612,0.01,145,4025,1,100
831,"Raja_herwigi","Raja herwigi",0.257490401363339,22.8039759233964,0.01,145,4025,1,100
832,"Raja_undulata","Raja undulata",0.257490401363339,22.8039759233964,0.01,145,4025,1,100
833,"Gurgesiella_atlantica","Gurgesiella atlantica",0.256616049432344,20.1426429322748,0.01,145,4025,1,100
834,"Scoliodon_macrorhynchos","Scoliodon macrorhynchos",0.255555719902201,23.5445050915309,0.01,145,4025,1,100
835,"Notoraja_ochroderma","Notoraja ochroderma",0.255489412567785,21.322450090259,0.01,145,4025,1,100
836,"Mustelus_sinusmexicanus","Mustelus sinusmexicanus",0.254829874490169,19.5623016455347,0.01,145,4025,1,100
837,"Himantura_leoparda","Himantura leoparda",0.253813201792633,21.572763496813,0.01,145,4025,1,100
838,"Paragaleus_randalli","Paragaleus randalli",0.253078632398764,22.5573284134218,0.01,145,4025,1,100
839,"Pavoraja_alleni","Pavoraja alleni",0.252583168129253,21.3089294573216,0.01,145,4025,1,100
840,"Sphyrna_corona","Sphyrna corona",0.252529126022355,24.1223581955142,0.01,145,4025,1,100
841,"Dasyatis_americana","Dasyatis americana",0.251739192004589,22.0541483847268,0.01,145,4025,1,100
842,"Himantura_walga","Himantura walga",0.251529589193066,23.1115369328015,0.01,145,4025,1,100
843,"Neoraja_caerulea","Neoraja caerulea",0.251168476089767,26.4364060300142,0.01,145,4025,1,100
844,"Carcharhinus_acronotus","Carcharhinus acronotus",0.250952505922993,25.122196194839,0.01,145,4025,1,100
845,"Gogolia_filewoodi","Gogolia filewoodi",0.25061276385015,19.6216313657846,0.01,145,4025,1,100
846,"Dasyatis_gigantea","Dasyatis gigantea",0.250084802703034,22.0606472646005,0.01,145,4025,1,100
847,"Paragaleus_pectoralis","Paragaleus pectoralis",0.250038795764786,22.3345990559446,0.01,145,4025,1,100
848,"Raja_equatorialis","Raja equatorialis",0.249889438928587,22.294711440268,0.01,145,4025,1,100
849,"Rostroraja_alba","Rostroraja alba",0.249844139008243,22.7835853385106,0.01,145,4025,1,100
850,"Pavoraja_umbrosa","Pavoraja umbrosa",0.249576599999204,20.9331084410655,0.01,145,4025,1,100
851,"Mustelus_widodoi","Mustelus widodoi",0.249567908820998,21.9295781816682,0.01,145,4025,1,100
852,"Prionace_glauca","Prionace glauca",0.249425272176051,23.7529472729632,0.01,145,4025,1,100
853,"Sphyrna_tudes","Sphyrna tudes",0.249146520152854,23.8570330313927,0.01,145,4025,1,100
854,"Himantura_gerrardi","Himantura gerrardi",0.24914100274458,22.5498367479418,0.01,145,4025,1,100
855,"Dasyatis_marianae","Dasyatis marianae",0.248698773662937,21.2886701200866,0.01,145,4025,1,100
856,"Nasolamia_velox","Nasolamia velox",0.248630471846345,24.536213699772,0.01,145,4025,1,100
857,"Fenestraja_mamillidens","Fenestraja mamillidens",0.248289018112072,20.3767828827089,0.01,145,4025,1,100
858,"Taeniura_lymma","Taeniura lymma",0.248187470256465,21.2545061144542,0.01,145,4025,1,100
859,"Carcharhinus_leucas","Carcharhinus leucas",0.2481850818474,24.0058547639634,0.01,145,4025,1,100
860,"Sphyrna_mokarran","Sphyrna mokarran",0.247958926502456,24.233250529411,0.01,145,4025,1,100
861,"Sphyrna_lewini","Sphyrna lewini",0.247770646930497,23.0390421241313,0.01,145,4025,1,100
862,"Mustelus_lenticulatus","Mustelus lenticulatus",0.247561184329162,21.9857476779048,0.01,145,4025,1,100
863,"Raja_miraletus","Raja miraletus",0.247537972535613,21.7989675900769,0.01,145,4025,1,100
864,"Dasyatis_laosensis","Dasyatis laosensis",0.247491869632574,23.4243106835045,0.01,145,4025,1,100
865,"Glyphis_glyphis","Glyphis glyphis",0.247478987670159,25.0328290246242,0.01,145,4025,1,100
866,"Triakis_scyllium","Triakis scyllium",0.247430131144385,20.1403294346663,0.01,145,4025,1,100
867,"Neoraja_stehmanni","Neoraja stehmanni",0.247330641297718,25.8182074643742,0.01,145,4025,1,100
868,"Mustelus_ravidus","Mustelus ravidus",0.247258969997896,21.6866422099132,0.01,145,4025,1,100
869,"Glyphis_siamensis","Glyphis siamensis",0.246736840448189,24.3244175636463,0.01,145,4025,1,100
870,"Dasyatis_parvonigra","Dasyatis parvonigra",0.246684622468809,22.4993792196151,0.01,145,4025,1,100
871,"Raja_velezi","Raja velezi",0.245895445579103,20.5041498566131,0.01,145,4025,1,100
872,"Brochiraja_spinifera","Brochiraja spinifera",0.245726386239041,17.353942967249,0.01,145,4025,1,100
873,"Okamejei_heemstrai","Okamejei heemstrai",0.245580729590076,28.1119570381895,0.01,145,4025,1,100
874,"Carcharhinus_altimus","Carcharhinus altimus",0.244770227145548,23.8554477834407,0.01,145,4025,1,100
875,"Malacoraja_spinacidermis","Malacoraja spinacidermis",0.244750056929201,22.0421385984412,0.01,145,4025,1,100
876,"Carcharhinus_albimarginatus","Carcharhinus albimarginatus",0.244332125396698,23.2163884698527,0.01,145,4025,1,100
877,"Mustelus_californicus","Mustelus californicus",0.244263899344453,22.0220291825745,0.01,145,4025,1,100
878,"Raja_eglanteria","Raja eglanteria",0.242864109370005,19.9948853734847,0.01,145,4025,1,100
879,"Triakis_maculata","Triakis maculata",0.242787528905983,19.6730465290775,0.01,145,4025,1,100
880,"Himantura_signifer","Himantura signifer",0.242678519810774,21.548495355321,0.01,145,4025,1,100
881,"Notoraja_tobitukai","Notoraja tobitukai",0.242579706320957,22.1797008647884,0.01,145,4025,1,100
882,"Okamejei_pita","Okamejei pita",0.241854428890352,28.4599433295905,0.01,145,4025,1,100
883,"Carcharhinus_amblyrhynchos","Carcharhinus amblyrhynchos",0.241487637010898,22.8779438754343,0.01,145,4025,1,100
884,"Mustelus_mosis","Mustelus mosis",0.241326630306671,22.0836223371939,0.01,145,4025,1,100
885,"Sphyrna_media","Sphyrna media",0.241189167091178,23.513364854841,0.01,145,4025,1,100
886,"Dasyatis_akajei","Dasyatis akajei",0.241150148414241,22.2922396816071,0.01,145,4025,1,100
887,"Raja_asterias","Raja asterias",0.241124082490972,24.0615570985425,0.01,145,4025,1,100
888,"Paragaleus_leucolomatus","Paragaleus leucolomatus",0.240856338452973,21.3776731776065,0.01,145,4025,1,100
889,"Mustelus_antarcticus","Mustelus antarcticus",0.240443398430566,21.6758356965704,0.01,145,4025,1,100
890,"Mustelus_norrisi","Mustelus norrisi",0.240200694020018,21.888576655366,0.01,145,4025,1,100
891,"Dasyatis_bennetti","Dasyatis bennetti",0.240051292974743,22.2068065772471,0.01,145,4025,1,100
892,"Carcharhinus_falciformis","Carcharhinus falciformis",0.239910535419617,23.1649799014481,0.01,145,4025,1,100
893,"Lamiopsis_tephrodes","Lamiopsis tephrodes",0.239892505841731,22.4971783570771,0.01,145,4025,1,100
894,"Carcharhinus_isodon","Carcharhinus isodon",0.239876429244904,22.9944798974157,0.01,145,4025,1,100
895,"Neoraja_carolinensis","Neoraja carolinensis",0.239487758041274,24.5749403811458,0.01,145,4025,1,100
896,"Dasyatis_navarrae","Dasyatis navarrae",0.23946291471069,22.1567944248026,0.01,145,4025,1,100
897,"Raja_rouxi","Raja rouxi",0.239290769762931,21.1570530990567,0.01,145,4025,1,100
898,"Triakis_acutipinna","Triakis acutipinna",0.238927059075568,19.3441213582468,0.01,145,4025,1,100
899,"Rhizoprionodon_lalandii","Rhizoprionodon lalandii",0.238756749313496,22.7651857105596,0.01,145,4025,1,100
900,"Negaprion_brevirostris","Negaprion brevirostris",0.23845016254811,23.9240573908553,0.01,145,4025,1,100
901,"Galeocerdo_cuvier","Galeocerdo cuvier",0.237516412529879,20.286444610881,0.01,145,4025,1,100
902,"Carcharhinus_borneensis","Carcharhinus borneensis",0.2372878433036,23.934374451416,0.01,145,4025,1,100
903,"Carcharhinus_hemiodon","Carcharhinus hemiodon",0.237210138303587,23.5834060937839,0.01,145,4025,1,100
904,"Dasyatis_hastata","Dasyatis hastata",0.23706391696766,22.6235003238959,0.01,145,4025,1,100
905,"Carcharhinus_porosus","Carcharhinus porosus",0.236743190846446,24.0484202288861,0.01,145,4025,1,100
906,"Mustelus_asterias","Mustelus asterias",0.236581368815823,21.3676972028473,0.01,145,4025,1,100
907,"Notoraja_lira","Notoraja lira",0.23647110456626,21.1611718985316,0.01,145,4025,1,100
908,"Carcharhinus_macloti","Carcharhinus macloti",0.236463705992094,24.2634717598328,0.01,145,4025,1,100
909,"Mustelus_dorsalis","Mustelus dorsalis",0.236125537990875,21.1543006318914,0.01,145,4025,1,100
910,"Himantura_imbricata","Himantura imbricata",0.236090337268101,21.812136504732,0.01,145,4025,1,100
911,"Mustelus_mangalorensis","Mustelus mangalorensis",0.236082959944189,21.7225397874379,0.01,145,4025,1,100
912,"Carcharhinus_wheeleri","Carcharhinus wheeleri",0.235809085358928,22.8795472080497,0.01,145,4025,1,100
913,"Chaenogaleus_macrostoma","Chaenogaleus macrostoma",0.235441946982844,19.1760081536422,0.01,145,4025,1,100
914,"Glyphis_garricki","Glyphis garricki",0.235397920758283,23.3456724373752,0.01,145,4025,1,100
915,"Okamejei_porosa","Okamejei porosa",0.235212280174438,28.2352052126188,0.01,145,4025,1,100
916,"Carcharhinus_plumbeus","Carcharhinus plumbeus",0.2343420666403,22.885305353966,0.01,145,4025,1,100
917,"Dasyatis_lata","Dasyatis lata",0.234258261074601,21.6857232473805,0.01,145,4025,1,100
918,"Triakis_megalopterus","Triakis megalopterus",0.233686255740848,20.6527787195059,0.01,145,4025,1,100
919,"Carcharhinus_dussumieri","Carcharhinus dussumieri",0.233544958733513,23.2484065092282,0.01,145,4025,1,100
920,"Himantura_dalyensis","Himantura dalyensis",0.233311353436989,22.1653357134314,0.01,145,4025,1,100
921,"Eusphyra_blochii","Eusphyra blochii",0.232891369106121,21.6219050754585,0.01,145,4025,1,100
922,"Paragaleus_tengi","Paragaleus tengi",0.232804383575124,20.7023194588059,0.01,145,4025,1,100
923,"Carcharhinus_sealei","Carcharhinus sealei",0.23262802953751,23.3146930576532,0.01,145,4025,1,100
924,"Mustelus_griseus","Mustelus griseus",0.231694892024613,21.2214182476215,0.01,145,4025,1,100
925,"Carcharhinus_longimanus","Carcharhinus longimanus",0.231480687306155,23.27687885066,0.01,145,4025,1,100
926,"Carcharhinus_amboinensis","Carcharhinus amboinensis",0.231433853885931,22.7365994150727,0.01,145,4025,1,100
927,"Mustelus_palumbes","Mustelus palumbes",0.231198843145394,21.0073110318786,0.01,145,4025,1,100
928,"Isogomphodon_oxyrhynchus","Isogomphodon oxyrhynchus",0.231186723135897,23.2631102458409,0.01,145,4025,1,100
929,"Negaprion_acutidens","Negaprion acutidens",0.231160670090401,23.4487291799827,0.01,145,4025,1,100
930,"Mustelus_stevensi","Mustelus stevensi",0.231085590022215,20.6852722557544,0.01,145,4025,1,100
931,"Rhizoprionodon_oligolinx","Rhizoprionodon oligolinx",0.230956911039198,21.8735998415648,0.01,145,4025,1,100
932,"Himantura_polylepis","Himantura polylepis",0.230590570389484,21.8219146139226,0.01,145,4025,1,100
933,"Okamejei_leptoura","Okamejei leptoura",0.230501038058204,24.9323285060093,0.01,145,4025,1,100
934,"Himantura_granulata","Himantura granulata",0.230209185661102,22.0922161083847,0.01,145,4025,1,100
935,"Okamejei_powelli","Okamejei powelli",0.229846758612096,25.1898136062914,0.01,145,4025,1,100
936,"Mustelus_fasciatus","Mustelus fasciatus",0.229284438345276,21.7852121778416,0.01,145,4025,1,100
937,"Mustelus_mento","Mustelus mento",0.228609222891189,20.5713891225986,0.01,145,4025,1,100
938,"Pavoraja_pseudonitida","Pavoraja pseudonitida",0.22820682483599,20.5470921323665,0.01,145,4025,1,100
939,"Potamotrygon_hystrix","Potamotrygon hystrix",0.227311265623367,18.3139651167094,0.01,145,4025,1,100
