"Rank_EH","species_tree","species","EvoHeritage","Ancestral_EvoHeritage","rho","min_age","max_age","lambda","repeats"
255,"Triakis_megalopterus","Triakis megalopterus",35.9661074050231,98.4856745314511,0.01,0,4025,1,100
256,"Rhinochimaera_africana","Rhinochimaera africana",35.9395117593857,95.0731461949166,0.01,0,4025,1,100
257,"Sinobatis_bulbicauda","Sinobatis bulbicauda",35.9217711637998,101.648368747899,0.01,0,4025,1,100
258,"Hexanchus_nakamurai","Hexanchus nakamurai",35.9170521053136,112.615512767611,0.01,0,4025,1,100
259,"Myliobatis_chilensis","Myliobatis chilensis",35.8230477287484,99.3970656207205,0.01,0,4025,1,100
260,"Somniosus_rostratus","Somniosus rostratus",35.7400337342176,99.9817044106895,0.01,0,4025,1,100
261,"Negaprion_brevirostris","Negaprion brevirostris",35.7131495202922,96.5182413020063,0.01,0,4025,1,100
262,"Pastinachus_stellurostris","Pastinachus stellurostris",35.6725238274303,103.770924531984,0.01,0,4025,1,100
263,"Aculeola_nigra","Aculeola nigra",35.6124162879333,96.2473653124724,0.01,0,4025,1,100
264,"Hydrolagus_novaezealandiae","Hydrolagus novaezealandiae",35.5740055995995,109.594810130948,0.01,0,4025,1,100
265,"Ginglymostoma_cirratum","Ginglymostoma cirratum",35.3927042778295,102.849222001862,0.01,0,4025,1,100
266,"Hydrolagus_africanus","Hydrolagus africanus",35.3888592892988,101.502708144097,0.01,0,4025,1,100
267,"Gurgesiella_furvescens","Gurgesiella furvescens",35.3846740355078,104.227867427923,0.01,0,4025,1,100
268,"Stegostoma_fasciatum","Stegostoma fasciatum",35.3510805033371,102.777999795542,0.01,0,4025,1,100
269,"Gymnura_zonura","Gymnura zonura",35.3331453568339,101.667822013048,0.01,0,4025,1,100
270,"Etmopterus_schultzi","Etmopterus schultzi",35.3220349606456,103.70248410913,0.01,0,4025,1,100
271,"Deania_calcea","Deania calcea",35.2040819599292,102.328519263739,0.01,0,4025,1,100
272,"Aulohalaelurus_labiosus","Aulohalaelurus labiosus",35.082235535011,91.8769022638787,0.01,0,4025,1,100
273,"Dasyatis_margarita","Dasyatis margarita",35.074825296377,92.1260173787707,0.01,0,4025,1,100
274,"Negaprion_acutidens","Negaprion acutidens",35.0488809245315,95.6363319841268,0.01,0,4025,1,100
275,"Anacanthobatis_longirostris","Anacanthobatis longirostris",35.0059693803347,96.9437598483288,0.01,0,4025,1,100
276,"Ctenacis_fehlmanni","Ctenacis fehlmanni",34.9865494733018,100.732442423973,0.01,0,4025,1,100
277,"Cephaloscyllium_sufflans","Cephaloscyllium sufflans",34.9388580117577,99.0703241228294,0.01,0,4025,1,100
278,"Harriotta_haeckeli","Harriotta haeckeli",34.9047615521743,95.7583603974881,0.01,0,4025,1,100
279,"Pastinachus_solocirostris","Pastinachus solocirostris",34.8442650827791,96.9352551812871,0.01,0,4025,1,100
280,"Galeus_murinus","Galeus murinus",34.7465903590197,105.32353054139,0.01,0,4025,1,100
281,"Pteromylaeus_bovinus","Pteromylaeus bovinus",34.6684293110792,102.809911358581,0.01,0,4025,1,100
282,"Aulohalaelurus_kanakorum","Aulohalaelurus kanakorum",34.5120782705913,90.9014726478873,0.01,0,4025,1,100
283,"Orectolobus_floridus","Orectolobus floridus",34.4805496280157,99.1582603884918,0.01,0,4025,1,100
284,"Carcharhinus_fitzroyensis","Carcharhinus fitzroyensis",34.3834573057595,95.2524242733993,0.01,0,4025,1,100
285,"Carcharhinus_amblyrhynchos","Carcharhinus amblyrhynchos",34.3281247493025,100.172995304991,0.01,0,4025,1,100
286,"Apristurus_internatus","Apristurus internatus",34.2579675814604,99.1892226868635,0.01,0,4025,1,100
287,"Halaelurus_natalensis","Halaelurus natalensis",34.2534128275063,100.512638435451,0.01,0,4025,1,100
288,"Rhinoptera_jayakari","Rhinoptera jayakari",34.2482604792287,93.9527980163443,0.01,0,4025,1,100
289,"Myliobatis_aquila","Myliobatis aquila",34.2448067405692,97.501089180339,0.01,0,4025,1,100
290,"Heterodontus_japonicus","Heterodontus japonicus",34.2153850765799,99.4771332448582,0.01,0,4025,1,100
291,"Dasyatis_rudis","Dasyatis rudis",34.1039212410175,101.48430965225,0.01,0,4025,1,100
292,"Sinobatis_filicauda","Sinobatis filicauda",34.0264889974729,100.740263531458,0.01,0,4025,1,100
293,"Hydrolagus_melanophasma","Hydrolagus melanophasma",34.0228592501306,103.480778770839,0.01,0,4025,1,100
294,"Heteroscymnoides_marleyi","Heteroscymnoides marleyi",34.0131414414771,105.665945202881,0.01,0,4025,1,100
295,"Heterodontus_omanensis","Heterodontus omanensis",33.9647755077857,97.1538332329009,0.01,0,4025,1,100
296,"Gymnura_bimaculata","Gymnura bimaculata",33.9472080072981,99.5556211558559,0.01,0,4025,1,100
297,"Hydrolagus_mccoskeri","Hydrolagus mccoskeri",33.9248458460766,109.755069711656,0.01,0,4025,1,100
298,"Deania_hystricosa","Deania hystricosa",33.8586706800481,100.801023811435,0.01,0,4025,1,100
299,"Squalus_bucephalus","Squalus bucephalus",33.8462839350316,107.079038246537,0.01,0,4025,1,100
300,"Orectolobus_reticulatus","Orectolobus reticulatus",33.8462033878064,96.3091545728428,0.01,0,4025,1,100
301,"Trygonoptera_mucosa","Trygonoptera mucosa",33.832078968771,99.6702484043469,0.01,0,4025,1,100
302,"Schroederichthys_saurisqualus","Schroederichthys saurisqualus",33.8309846445504,103.568781156486,0.01,0,4025,1,100
303,"Dasyatis_chrysonota","Dasyatis chrysonota",33.7780692288183,101.685956521063,0.01,0,4025,1,100
304,"Schroederichthys_chilensis","Schroederichthys chilensis",33.7763912497201,104.060756170064,0.01,0,4025,1,100
305,"Raja_inornata","Raja inornata",33.7752938904448,97.5151008317444,0.01,0,4025,1,100
306,"Schroederichthys_maculatus","Schroederichthys maculatus",33.7589303962871,101.804415864079,0.01,0,4025,1,100
307,"Acroteriobatus_zanzibarensis","Acroteriobatus zanzibarensis",33.7474910495585,103.819275934818,0.01,0,4025,1,100
308,"Dipturus_oculus","Dipturus oculus",33.7172106665973,97.4843830130655,0.01,0,4025,1,100
309,"Urobatis_jamaicensis","Urobatis jamaicensis",33.6913230725399,97.0505667580582,0.01,0,4025,1,100
310,"Urogymnus_asperrimus","Urogymnus asperrimus",33.6803779016728,97.7870391883787,0.01,0,4025,1,100
311,"Narcine_prodorsalis","Narcine prodorsalis",33.5984361241943,97.854796680814,0.01,0,4025,1,100
312,"Urobatis_tumbesensis","Urobatis tumbesensis",33.564138037249,98.1625633510655,0.01,0,4025,1,100
313,"Harriotta_raleighana","Harriotta raleighana",33.5594853028848,94.3856353170027,0.01,0,4025,1,100
314,"Trygonoptera_imitata","Trygonoptera imitata",33.471418778396,99.6830531485994,0.01,0,4025,1,100
315,"Pristiophorus_nudipinnis","Pristiophorus nudipinnis",33.4638841142598,106.143068451818,0.01,0,4025,1,100
316,"Urogymnus_ukpam","Urogymnus ukpam",33.4038019781632,97.233952369683,0.01,0,4025,1,100
317,"Dasyatis_colarensis","Dasyatis colarensis",33.3810396081134,96.6626889540266,0.01,0,4025,1,100
318,"Pteromylaeus_asperrimus","Pteromylaeus asperrimus",33.3575150053445,101.634845112032,0.01,0,4025,1,100
319,"Pristiophorus_schroederi","Pristiophorus schroederi",33.2673349211206,106.508857705689,0.01,0,4025,1,100
320,"Rhinobatos_horkelii","Rhinobatos horkelii",33.1897330233367,99.1628897753879,0.01,0,4025,1,100
321,"Nebrius_ferrugineus","Nebrius ferrugineus",33.1409480826444,95.3749555835667,0.01,0,4025,1,100
322,"Squaliolus_aliae","Squaliolus aliae",33.0487246459924,102.289935877656,0.01,0,4025,1,100
323,"Oxynotus_bruniensis","Oxynotus bruniensis",32.9401294101675,104.311998789139,0.01,0,4025,1,100
324,"Acroteriobatus_ocellatus","Acroteriobatus ocellatus",32.8830193040743,98.2615308893179,0.01,0,4025,1,100
325,"Etmopterus_evansi","Etmopterus evansi",32.8461646682008,103.373811875501,0.01,0,4025,1,100
326,"Rhincodon_typus","Rhincodon typus",32.81222864887,96.137479008207,0.01,0,4025,1,100
327,"Apristurus_macrorhynchus","Apristurus macrorhynchus",32.7994041518211,99.727818866532,0.01,0,4025,1,100
328,"Diplobatis_colombiensis","Diplobatis colombiensis",32.724282266055,100.934554703946,0.01,0,4025,1,100
329,"Halaelurus_lineatus","Halaelurus lineatus",32.7048779822412,99.3752426826545,0.01,0,4025,1,100
330,"Hydrolagus_pallidus","Hydrolagus pallidus",32.702139469583,105.626121455275,0.01,0,4025,1,100
331,"Hydrolagus_matallanasi","Hydrolagus matallanasi",32.6302858893105,105.416848577225,0.01,0,4025,1,100
332,"Mobula_mobular","Mobula mobular",32.6022909741376,92.9702081822959,0.01,0,4025,1,100
333,"Scymnodalatias_albicauda","Scymnodalatias albicauda",32.5878457376733,97.5007766545362,0.01,0,4025,1,100
334,"Rioraja_agassizii","Rioraja agassizii",32.5278293490464,105.117976966874,0.01,0,4025,1,100
335,"Dasyatis_pastinaca","Dasyatis pastinaca",32.4970839872794,103.687115880539,0.01,0,4025,1,100
336,"Leucoraja_circularis","Leucoraja circularis",32.4535293970844,97.9268341251785,0.01,0,4025,1,100
337,"Centrophorus_granulosus","Centrophorus granulosus",32.4130366347393,94.991753050627,0.01,0,4025,1,100
338,"Oxynotus_paradoxus","Oxynotus paradoxus",32.387278107512,99.4787331879887,0.01,0,4025,1,100
339,"Myliobatis_freminvillei","Myliobatis freminvillei",32.3838026397735,101.740709602678,0.01,0,4025,1,100
340,"Acroteriobatus_blochii","Acroteriobatus blochii",32.3433926421394,95.1543178237351,0.01,0,4025,1,100
341,"Scoliodon_laticaudus","Scoliodon laticaudus",32.3363813106018,102.127873755859,0.01,0,4025,1,100
342,"Hydrolagus_bemisi","Hydrolagus bemisi",32.2779886217597,103.294132825594,0.01,0,4025,1,100
343,"Myliobatis_longirostris","Myliobatis longirostris",32.2779285084944,100.308121548449,0.01,0,4025,1,100
344,"Mobula_diabolus","Mobula diabolus",32.2523570724036,92.3568801484359,0.01,0,4025,1,100
345,"Asymbolus_pallidus","Asymbolus pallidus",32.2491794714177,100.88727259669,0.01,0,4025,1,100
346,"Galeus_antillensis","Galeus antillensis",32.1634329729588,102.375556825409,0.01,0,4025,1,100
347,"Discopyge_tschudii","Discopyge tschudii",32.0137740456739,101.09962483254,0.01,0,4025,1,100
348,"Discopyge_castelloi","Discopyge castelloi",31.9498536709412,100.608611386802,0.01,0,4025,1,100
349,"Scymnodalatias_sherwoodi","Scymnodalatias sherwoodi",31.9209197851414,96.6375405650498,0.01,0,4025,1,100
350,"Rhinobatos_sainsburyi","Rhinobatos sainsburyi",31.8787847351693,105.572662274751,0.01,0,4025,1,100
351,"Manta_alfredi","Manta alfredi",31.8773717478106,99.5788609530607,0.01,0,4025,1,100
352,"Potamotrygon_constellata","Potamotrygon constellata",31.8712482816366,100.126261546877,0.01,0,4025,1,100
353,"Heteronarce_garmani","Heteronarce garmani",31.625945569986,104.669482224279,0.01,0,4025,1,100
354,"Centrophorus_tessellatus","Centrophorus tessellatus",31.5173531589706,94.2056282181063,0.01,0,4025,1,100
355,"Apristurus_japonicus","Apristurus japonicus",31.4775306005949,96.1315700158418,0.01,0,4025,1,100
356,"Benthobatis_moresbyi","Benthobatis moresbyi",31.3480642866608,95.9168328657623,0.01,0,4025,1,100
357,"Chimaera_panthera","Chimaera panthera",31.3369498191841,99.266730987703,0.01,0,4025,1,100
358,"Narcine_bicolor","Narcine bicolor",31.2842741842322,95.6096439019566,0.01,0,4025,1,100
359,"Squalus_griffini","Squalus griffini",31.2092139095734,100.377441584783,0.01,0,4025,1,100
360,"Narcine_entemedor","Narcine entemedor",31.1620047718587,95.663733053476,0.01,0,4025,1,100
361,"Cirrhoscyllium_japonicum","Cirrhoscyllium japonicum",31.1347103299023,100.038388181244,0.01,0,4025,1,100
362,"Etmopterus_virens","Etmopterus virens",31.0931960718486,98.2814428026709,0.01,0,4025,1,100
363,"Rhinobatos_percellens","Rhinobatos percellens",31.0891411722276,103.981399176116,0.01,0,4025,1,100
364,"Centroscymnus_owstonii","Centroscymnus owstonii",31.0639691551743,93.3503526189567,0.01,0,4025,1,100
365,"Proscyllium_magnificum","Proscyllium magnificum",31.0517743909184,100.679460343885,0.01,0,4025,1,100
366,"Lamiopsis_temminckii","Lamiopsis temminckii",31.0475048515151,98.6060873771439,0.01,0,4025,1,100
367,"Lamiopsis_tephrodes","Lamiopsis tephrodes",31.042296875139,98.5443802297613,0.01,0,4025,1,100
368,"Etmopterus_polli","Etmopterus polli",30.8454418683766,102.071930361366,0.01,0,4025,1,100
369,"Etmopterus_hillianus","Etmopterus hillianus",30.8107297724222,99.2114311422739,0.01,0,4025,1,100
370,"Atlantoraja_castelnaui","Atlantoraja castelnaui",30.8026721954903,103.296144547073,0.01,0,4025,1,100
371,"Chimaera_opalescens","Chimaera opalescens",30.7353100135153,100.301229720744,0.01,0,4025,1,100
372,"Gymnura_natalensis","Gymnura natalensis",30.6794102937379,100.122044701407,0.01,0,4025,1,100
373,"Isistius_labialis","Isistius labialis",30.6484094511613,99.6886619625415,0.01,0,4025,1,100
374,"Proscyllium_venustum","Proscyllium venustum",30.6422220918184,100.513898482611,0.01,0,4025,1,100
375,"Cephalurus_cephalus","Cephalurus cephalus",30.5423692618503,103.382814760056,0.01,0,4025,1,100
376,"Euprotomicroides_zantedeschia","Euprotomicroides zantedeschia",30.5320181417144,103.526539914088,0.01,0,4025,1,100
377,"Euprotomicrus_bispinatus","Euprotomicrus bispinatus",30.5109211432987,103.880808839268,0.01,0,4025,1,100
378,"Orectolobus_maculatus","Orectolobus maculatus",30.4720155821633,97.8662150591356,0.01,0,4025,1,100
379,"Carcharhinus_porosus","Carcharhinus porosus",30.4527019043627,94.5663618319721,0.01,0,4025,1,100
380,"Manta_birostris","Manta birostris",30.3699977796571,99.2125027788369,0.01,0,4025,1,100
381,"Isistius_plutodus","Isistius plutodus",30.3139878280908,100.242534021331,0.01,0,4025,1,100
382,"Galeus_longirostris","Galeus longirostris",30.2004179995203,100.27440617892,0.01,0,4025,1,100
383,"Irolita_westraliensis","Irolita westraliensis",30.1623643385036,98.4682450281919,0.01,0,4025,1,100
384,"Myliobatis_peruvianus","Myliobatis peruvianus",30.1252957822001,100.808820549237,0.01,0,4025,1,100
385,"Narcine_nelsoni","Narcine nelsoni",30.1167855815443,106.721535193156,0.01,0,4025,1,100
386,"Fenestraja_ishiyamai","Fenestraja ishiyamai",30.098227201294,98.9995244181569,0.01,0,4025,1,100
387,"Himantura_signifer","Himantura signifer",30.0934027304297,103.485781012438,0.01,0,4025,1,100
388,"Torpedo_panthera","Torpedo panthera",30.0870932779508,100.285390476272,0.01,0,4025,1,100
389,"Cephaloscyllium_silasi","Cephaloscyllium silasi",30.0708862356716,106.688828065057,0.01,0,4025,1,100
390,"Urolophus_flavomosaicus","Urolophus flavomosaicus",30.0662913856534,97.570020463212,0.01,0,4025,1,100
391,"Pristiophorus_nancyae","Pristiophorus nancyae",30.0001530602833,98.4094165795016,0.01,0,4025,1,100
392,"Diplobatis_pictus","Diplobatis pictus",29.9910841605561,102.859418421671,0.01,0,4025,1,100
393,"Paragaleus_tengi","Paragaleus tengi",29.973536831638,96.7330227003077,0.01,0,4025,1,100
394,"Beringraja_binoculata","Beringraja binoculata",29.9355548279494,102.615185538035,0.01,0,4025,1,100
395,"Urolophus_bucculentus","Urolophus bucculentus",29.8517741556811,96.5762281799262,0.01,0,4025,1,100
396,"Dasyatis_izuensis","Dasyatis izuensis",29.8229028990569,101.235358146273,0.01,0,4025,1,100
397,"Himantura_oxyrhyncha","Himantura oxyrhyncha",29.791448870344,100.402015848205,0.01,0,4025,1,100
398,"Himantura_uarnacoides","Himantura uarnacoides",29.764189261946,95.5536960445042,0.01,0,4025,1,100
399,"Sphyrna_corona","Sphyrna corona",29.7065757604448,99.343574697511,0.01,0,4025,1,100
400,"Diplobatis_ommata","Diplobatis ommata",29.6923008315485,101.750699037814,0.01,0,4025,1,100
401,"Asymbolus_galacticus","Asymbolus galacticus",29.6851855967543,97.6390870425436,0.01,0,4025,1,100
402,"Rhizoprionodon_oligolinx","Rhizoprionodon oligolinx",29.6411327796066,98.7323539029637,0.01,0,4025,1,100
403,"Isistius_brasiliensis","Isistius brasiliensis",29.6290986375908,97.3420649401422,0.01,0,4025,1,100
404,"Dasyatis_acutirostra","Dasyatis acutirostra",29.5960603924793,97.2864238212846,0.01,0,4025,1,100
405,"Dipturus_melanospilus","Dipturus melanospilus",29.5940485898917,103.397380321931,0.01,0,4025,1,100
406,"Rajella_bathyphila","Rajella bathyphila",29.5232318563165,100.691605638128,0.01,0,4025,1,100
407,"Pristiophorus_delicatus","Pristiophorus delicatus",29.5228309472964,98.7802542774142,0.01,0,4025,1,100
408,"Hydrolagus_colliei","Hydrolagus colliei",29.4785578090008,95.9353115402082,0.01,0,4025,1,100
409,"Cruriraja_poeyi","Cruriraja poeyi",29.435322949695,93.9154821810365,0.01,0,4025,1,100
410,"Atelomycterus_fasciatus","Atelomycterus fasciatus",29.3648898680191,100.591615326293,0.01,0,4025,1,100
411,"Etmopterus_molleri","Etmopterus molleri",29.3519192413263,99.4498477661321,0.01,0,4025,1,100
412,"Beringraja_pulchra","Beringraja pulchra",29.33958368792,104.595691408607,0.01,0,4025,1,100
413,"Halaelurus_quagga","Halaelurus quagga",29.3337701043434,98.4739962643334,0.01,0,4025,1,100
414,"Apristurus_gibbosus","Apristurus gibbosus",29.3264718322266,100.883075295616,0.01,0,4025,1,100
415,"Squatina_legnota","Squatina legnota",29.3175930921627,109.963188853915,0.01,0,4025,1,100
416,"Squatina_oculata","Squatina oculata",29.2832500255686,100.991493928971,0.01,0,4025,1,100
417,"Heterodontus_zebra","Heterodontus zebra",29.2683928032156,86.5035447911197,0.01,0,4025,1,100
418,"Dasyatis_laevigata","Dasyatis laevigata",29.2636090231837,98.5332381943921,0.01,0,4025,1,100
419,"Urotrygon_rogersi","Urotrygon rogersi",29.2483580233826,97.3105150814921,0.01,0,4025,1,100
420,"Chiloscyllium_burmensis","Chiloscyllium burmensis",29.248107689961,102.564482418499,0.01,0,4025,1,100
421,"Squatina_australis","Squatina australis",29.2182486548231,103.806921213812,0.01,0,4025,1,100
422,"Dasyatis_say","Dasyatis say",29.2018811842868,96.0931527183544,0.01,0,4025,1,100
423,"Squatina_occulta","Squatina occulta",29.1741308539734,109.666775755735,0.01,0,4025,1,100
424,"Squatina_tergocellatoides","Squatina tergocellatoides",29.1531199260546,107.537545304626,0.01,0,4025,1,100
425,"Rhizoprionodon_acutus","Rhizoprionodon acutus",29.0651617825808,100.915302498413,0.01,0,4025,1,100
426,"Apristurus_stenseni","Apristurus stenseni",29.0341535536515,101.781236387026,0.01,0,4025,1,100
427,"Scoliodon_macrorhynchos","Scoliodon macrorhynchos",29.0323664981642,97.3918441787505,0.01,0,4025,1,100
428,"Mobula_munkiana","Mobula munkiana",29.0317386004382,97.4416080939797,0.01,0,4025,1,100
429,"Myliobatis_tenuicaudatus","Myliobatis tenuicaudatus",29.0262950283867,96.9282904594952,0.01,0,4025,1,100
430,"Atelomycterus_marnkalha","Atelomycterus marnkalha",28.9875858144521,96.3743011078879,0.01,0,4025,1,100
431,"Apristurus_australis","Apristurus australis",28.9720352146217,101.573813469333,0.01,0,4025,1,100
432,"Rhizoprionodon_taylori","Rhizoprionodon taylori",28.9450545514424,100.102234599864,0.01,0,4025,1,100
433,"Heterodontus_quoyi","Heterodontus quoyi",28.9330732494951,86.276908233757,0.01,0,4025,1,100
434,"Rhinobatos_punctifer","Rhinobatos punctifer",28.8934381668638,91.3699272931729,0.01,0,4025,1,100
435,"Carcharhinus_perezii","Carcharhinus perezii",28.8403391268894,99.5191243416475,0.01,0,4025,1,100
436,"Mustelus_minicanis","Mustelus minicanis",28.8047196746501,100.899167142007,0.01,0,4025,1,100
437,"Atelomycterus_macleayi","Atelomycterus macleayi",28.761648142419,98.4025985030168,0.01,0,4025,1,100
438,"Rhynchobatus_luebberti","Rhynchobatus luebberti",28.7602960300996,97.4240341854447,0.01,0,4025,1,100
439,"Urolophus_aurantiacus","Urolophus aurantiacus",28.7375738874321,95.9340879081243,0.01,0,4025,1,100
440,"Chimaera_argiloba","Chimaera argiloba",28.690989465849,105.606868985459,0.01,0,4025,1,100
441,"Etmopterus_sheikoi","Etmopterus sheikoi",28.680285041203,100.870349026332,0.01,0,4025,1,100
442,"Halaelurus_maculosus","Halaelurus maculosus",28.6723488762034,93.2111982593184,0.01,0,4025,1,100
443,"Irolita_waitii","Irolita waitii",28.5890132578725,96.3958313814623,0.01,0,4025,1,100
444,"Mobula_thurstoni","Mobula thurstoni",28.5566731593155,100.793673820186,0.01,0,4025,1,100
445,"Glyphis_sp.1","Glyphis sp.1",28.550455795128,97.6304172422209,0.01,0,4025,1,100
446,"Apristurus_riveri","Apristurus riveri",28.54527814077,100.237370993953,0.01,0,4025,1,100
447,"Apristurus_nasutus","Apristurus nasutus",28.5447585925525,100.242432723374,0.01,0,4025,1,100
448,"Squatina_guggenheim","Squatina guggenheim",28.5423829601788,107.576072577374,0.01,0,4025,1,100
449,"Poroderma_africanum","Poroderma africanum",28.514938742123,106.078313122809,0.01,0,4025,1,100
450,"Hemiscyllium_galei","Hemiscyllium galei",28.5128353166671,99.8413653513527,0.01,0,4025,1,100
451,"Gurgesiella_atlantica","Gurgesiella atlantica",28.4881140554384,113.048238891594,0.01,0,4025,1,100
452,"Mobula_hypostoma","Mobula hypostoma",28.4630642095482,94.4068388584388,0.01,0,4025,1,100
453,"Hydrolagus_barbouri","Hydrolagus barbouri",28.4332781084157,105.098378165104,0.01,0,4025,1,100
454,"Urotrygon_reticulata","Urotrygon reticulata",28.4253800986959,99.4007716032576,0.01,0,4025,1,100
455,"Hydrolagus_eidolon","Hydrolagus eidolon",28.3728422139363,98.6441263881017,0.01,0,4025,1,100
456,"Glaucostegus_granulatus","Glaucostegus granulatus",28.3638347964229,94.6236118303676,0.01,0,4025,1,100
457,"Glaucostegus_cemiculus","Glaucostegus cemiculus",28.3585704682567,95.2336574172166,0.01,0,4025,1,100
458,"Scyliorhinus_torazame","Scyliorhinus torazame",28.3162175778034,101.831903130067,0.01,0,4025,1,100
459,"Hydrolagus_marmoratus","Hydrolagus marmoratus",28.3059947433044,104.289309812307,0.01,0,4025,1,100
460,"Scyliorhinus_besnardi","Scyliorhinus besnardi",28.2983644918306,105.776496332253,0.01,0,4025,1,100
461,"Cruriraja_andamanica","Cruriraja andamanica",28.2775604530625,94.9743557041612,0.01,0,4025,1,100
462,"Parascyllium_collare","Parascyllium collare",28.2478502716366,108.88963764582,0.01,0,4025,1,100
463,"Orectolobus_japonicus","Orectolobus japonicus",28.2339019160714,96.7121989201589,0.01,0,4025,1,100
464,"Neoraja_stehmanni","Neoraja stehmanni",28.1755032590584,102.410544412166,0.01,0,4025,1,100
465,"Squatina_nebulosa","Squatina nebulosa",28.0694635304046,105.43991830596,0.01,0,4025,1,100
466,"Gurgesiella_dorsalifera","Gurgesiella dorsalifera",28.0649755332315,105.991116548577,0.01,0,4025,1,100
467,"Bythaelurus_hispidus","Bythaelurus hispidus",28.0543556845678,106.886938096993,0.01,0,4025,1,100
468,"Apristurus_spongiceps","Apristurus spongiceps",28.0471543429274,100.13257032801,0.01,0,4025,1,100
469,"Cirrhoscyllium_formosanum","Cirrhoscyllium formosanum",27.9798276156254,105.068254126101,0.01,0,4025,1,100
470,"Poroderma_pantherinum","Poroderma pantherinum",27.9023356683989,105.43169589001,0.01,0,4025,1,100
471,"Gymnura_marmorata","Gymnura marmorata",27.8290944477196,95.9828271434448,0.01,0,4025,1,100
472,"Cephaloscyllium_pardelotum","Cephaloscyllium pardelotum",27.8069393621586,103.825614324665,0.01,0,4025,1,100
473,"Brochiraja_microspinifera","Brochiraja microspinifera",27.7207923090651,94.5826001139962,0.01,0,4025,1,100
474,"Eridacnis_barbouri","Eridacnis barbouri",27.7166165112555,102.778315951599,0.01,0,4025,1,100
475,"Gymnura_crebripunctata","Gymnura crebripunctata",27.7163723798408,94.6030994985366,0.01,0,4025,1,100
476,"Okamejei_porosa","Okamejei porosa",27.6922439082295,104.937525206959,0.01,0,4025,1,100
477,"Apristurus_laurussonii","Apristurus laurussonii",27.6727679878962,99.4261729869502,0.01,0,4025,1,100
478,"Hydrolagus_homonycteris","Hydrolagus homonycteris",27.6706525170425,96.8841866030456,0.01,0,4025,1,100
479,"Himantura_hortlei","Himantura hortlei",27.6441203982936,98.929816912166,0.01,0,4025,1,100
480,"Rhynchobatus_palpebratus","Rhynchobatus palpebratus",27.6358648990832,99.8005670082524,0.01,0,4025,1,100
481,"Carcharhinus_hemiodon","Carcharhinus hemiodon",27.6321924628794,98.6223444634941,0.01,0,4025,1,100
482,"Etmopterus_splendidus","Etmopterus splendidus",27.6051036039112,102.714164992888,0.01,0,4025,1,100
483,"Apristurus_longicephalus","Apristurus longicephalus",27.6003452170832,100.348843796087,0.01,0,4025,1,100
484,"Himantura_gerrardi","Himantura gerrardi",27.5993076503507,98.3972109268708,0.01,0,4025,1,100
485,"Squatina_formosa","Squatina formosa",27.5739242466156,104.37183404214,0.01,0,4025,1,100
486,"Hydrolagus_lusitanicus","Hydrolagus lusitanicus",27.5579015405666,100.64245923912,0.01,0,4025,1,100
487,"Etmopterus_joungi","Etmopterus joungi",27.5518621475301,102.76956853067,0.01,0,4025,1,100
488,"Okamejei_heemstrai","Okamejei heemstrai",27.5392997690124,100.034057614144,0.01,0,4025,1,100
489,"Mustelus_punctulatus","Mustelus punctulatus",27.4979525651708,98.8457802123788,0.01,0,4025,1,100
490,"Himantura_randalli","Himantura randalli",27.4481822919011,101.869010753114,0.01,0,4025,1,100
491,"Etmopterus_dislineatus","Etmopterus dislineatus",27.4474660195833,96.6408241117017,0.01,0,4025,1,100
492,"Okamejei_pita","Okamejei pita",27.443798995271,107.246865881301,0.01,0,4025,1,100
493,"Holohalaelurus_grennian","Holohalaelurus grennian",27.4399791562214,97.0233021196157,0.01,0,4025,1,100
494,"Himantura_leoparda","Himantura leoparda",27.4197641509803,98.7664077674834,0.01,0,4025,1,100
495,"Urotrygon_aspidura","Urotrygon aspidura",27.3703733395023,101.455130569973,0.01,0,4025,1,100
496,"Rhinoptera_hainanensis","Rhinoptera hainanensis",27.3328896457979,101.75201573623,0.01,0,4025,1,100
497,"Okamejei_acutispina","Okamejei acutispina",27.3021119782901,103.578466396023,0.01,0,4025,1,100
498,"Chimaera_owstoni","Chimaera owstoni",27.2737076875987,102.066414363619,0.01,0,4025,1,100
499,"Leucoraja_compagnoi","Leucoraja compagnoi",27.253385873842,99.0211488423981,0.01,0,4025,1,100
500,"Mobula_kuhlii","Mobula kuhlii",27.2424415358352,98.1732895474326,0.01,0,4025,1,100
501,"Urolophus_kaianus","Urolophus kaianus",27.2192207815201,93.0864988192254,0.01,0,4025,1,100
502,"Scyliorhinus_canicula","Scyliorhinus canicula",27.2135620095747,107.309645642239,0.01,0,4025,1,100
503,"Etmopterus_brachyurus","Etmopterus brachyurus",27.1983760571972,102.30676959244,0.01,0,4025,1,100
504,"Rhizoprionodon_longurio","Rhizoprionodon longurio",27.1561415980844,100.147380850285,0.01,0,4025,1,100
505,"Breviraja_nigriventralis","Breviraja nigriventralis",27.1536402310037,99.8713963506148,0.01,0,4025,1,100
506,"Cephaloscyllium_speccum","Cephaloscyllium speccum",27.1426685141172,100.469288179965,0.01,0,4025,1,100
507,"Centrophorus_isodon","Centrophorus isodon",27.0279449123024,101.879411247514,0.01,0,4025,1,100
508,"Urobatis_concentricus","Urobatis concentricus",27.0247502398388,101.625148579489,0.01,0,4025,1,100
509,"Okamejei_leptoura","Okamejei leptoura",27.0135868338922,106.921048713857,0.01,0,4025,1,100
